,cluster,protein
490,26,YGR085C
491,26,YMR012W
492,26,YNL162W
493,26,YHL015W
494,26,YDR447C
495,26,YGL076C
496,26,YMR116C
497,26,YJR123W
498,26,YGL189C
499,26,YDL083C
500,26,YJL190C
501,26,YPR132W
502,26,YLR448W
503,26,YCR031C
504,26,YLR344W
505,26,YBR191W
506,26,YOR063W
507,26,YAL035W
508,26,YOL040C
509,26,YGL030W
510,26,YJL136C
511,26,YER056C-A
512,26,YKL056C
513,26,YGR118W
514,26,YLL045C
515,26,YDL130W
516,26,YBR084C-A
517,26,YLR150W
518,26,YKL156W
519,26,YDR417C
520,26,YPL037C
521,26,YDL082W
522,26,YNL096C
523,26,YGR027C
524,26,YMR121C
525,26,YNL069C
526,26,YLR441C
527,26,YLR325C
528,26,YBL087C
529,26,YOL121C
530,26,YGR214W
531,26,YHR203C
532,26,YGL147C
533,26,YDR418W
534,26,YLR192C
535,26,YOL127W
536,26,YFR032C-A
537,26,YER117W
538,26,YER102W
539,26,YOR369C
540,26,YDL081C
541,26,YNL178W
542,26,YHR141C
543,26,YOR234C
544,26,YGR201C
545,26,YPL090C
546,26,YIL133C
547,26,YDL191W
548,26,YML024W
549,26,YIL069C
550,26,YKR094C
551,26,YNL001W
552,26,YLR367W
553,26,YER074W
554,26,YLR406C
555,26,YML073C
556,26,YPL249C-A
557,26,YHR021C
558,26,YPL079W
559,26,YBL027W
560,26,YOR312C
561,26,YOR182C
562,26,YOL120C
563,26,YBR048W
564,26,YPL220W
565,26,YDR064W
566,26,YOR167C
567,26,YGR148C
568,26,YBR189W
569,26,YIL018W
570,26,YDR385W
571,26,YAL003W
572,26,YHL033C
573,26,YPL131W
574,26,YIL148W
575,26,YDL075W
576,26,YLR333C
577,26,YLR075W
578,26,YDR025W
579,26,YGL135W
580,26,YPL198W
581,26,YBR031W
582,26,YMR230W
583,26,YDR471W
584,26,YNL067W
585,26,YFR031C-A
586,26,YFL034C-A
587,26,YGL123W
588,26,YNL244C
589,26,YBL072C
590,26,YMR146C
591,26,YPR043W
592,26,YDL136W
593,26,YKL180W
594,26,YKR057W
595,26,YPL081W
596,26,YLR029C
597,26,YJR094W-A
598,26,YMR142C
599,26,YHR193C
600,26,YMR194W
601,26,YLR287C-A
602,26,YOL039W
603,26,YML063W
604,26,YMR242C
605,26,YDL061C
606,26,YML026C
607,26,YJL189W
608,26,YER131W
609,26,YNL301C
610,26,YBR181C
611,26,YGR034W
612,26,YNL302C
613,26,YJL191W
614,26,YNL209W
615,26,YKL006W
616,26,YHL001W
617,26,YLR388W
618,26,YPL143W
619,26,YLR387C
620,26,YLR185W
621,26,YDR382W
622,26,YGL031C
623,26,YEL054C
624,26,YDR500C
625,26,YGL103W
626,26,YJL177W
627,26,YBL092W
628,26,YOR293W
629,26,YOR133W
630,26,YEL034W
631,26,YHR010W
632,26,YMR260C
633,26,YLR340W
634,26,YPR102C
635,26,YOR096W
636,26,YIL052C
637,27,YPL048W
638,27,YDR061W
639,27,YKL081W
640,28,YBR118W
641,28,YGR211W
642,29,YDR175C
643,29,YNL306W
644,29,YKR006C
645,29,YHL004W
646,29,YMR193W
647,29,YHR059W
648,29,YOR158W
649,29,YNL252C
650,29,YDR322W
651,29,YBR146W
652,29,YIL093C
653,29,YOR150W
654,29,YGL068W
655,29,YHR038W
656,29,YMR158W
657,29,YNL005C
658,29,YNL284C
659,29,YCR046C
660,29,YJR101W
661,29,YDR041W
662,29,YKL003C
663,29,YBR268W
664,29,Q0140
665,29,YKL155C
666,29,YDR115W
667,29,YLR069C
668,29,YDR036C
669,29,YNL122C
670,29,YGR150C
671,29,YKL170W
672,29,YDR337W
673,29,YGR215W
674,29,YMR225C
675,29,YBL090W
676,29,YCR003W
677,29,YDR405W
678,29,YLR439W
679,29,YDR462W
680,29,YDL202W
681,29,YDR237W
682,29,YJL096W
683,29,YNR022C
684,29,YDL045W-A
685,29,YDR116C
686,29,YMR188C
687,29,YML009C
688,29,YPL183W-A
689,29,YNL137C
690,29,YGR084C
691,29,YPR166C
692,29,YEL050C
693,29,YMR286W
694,29,YNL177C
695,29,YGR076C
696,29,YNL185C
697,29,YNR037C
698,29,YJR113C
699,29,YGR165W
700,29,YPL118W
701,29,YBL038W
702,29,YDR347W
703,29,YLR312W-A
704,29,YNL081C
705,29,YHR147C
706,29,YDR494W
707,29,YKL138C
708,29,YBR282W
709,29,YBR122C
710,29,YPR099C
711,29,YCR071C
712,29,YML025C
713,29,YGL129C
714,29,YJL063C
715,29,YPL173W
716,29,YGR220C
717,29,YKR085C
718,29,YER050C
719,29,YMR024W
720,29,YGL107C
721,29,YBR251W
722,29,YNR036C
723,29,YPL013C
724,29,YPR100W
725,30,YPR041W
726,30,YER025W
727,30,YPL237W
728,30,YJR007W
729,31,YFR010W
730,31,YLL039C
731,31,YLR167W
732,31,YKL090W
733,31,YER144C
734,32,YJR064W
735,33,YPR080W
736,34,YDR188W
737,34,YJL014W
738,34,YIL142W
739,34,YDR212W
740,34,YJL111W
741,34,YJL008C
742,34,YDL143W
743,35,YNL052W
744,35,YPR191W
745,35,YJL166W
746,35,YPR021C
747,35,YHR116W
748,35,YDL067C
749,35,Q0050
750,35,Q0060
751,35,Q0065
752,35,Q0275
753,35,YGL187C
754,35,Q0045
755,35,YNR018W
756,35,YDR529C
757,35,YIL111W
758,35,YMR145C
759,35,YLR038C
760,35,Q0070
761,35,YHR001W-A
762,35,YJR048W
763,35,YDR375C
764,35,YHR051W
765,35,YFR033C
766,35,YML030W
767,35,YBL045C
768,35,YGL226W
769,35,YDL085W
770,35,YGR183C
771,35,YEL039C
772,35,Q0120
773,35,YML120C
774,35,YDR119W-A
775,35,YOR065W
776,35,YPR010C-A
777,35,YEL024W
778,35,YGL191W
779,35,YJL003W
780,35,Q0250
781,35,Q0105
782,35,YMR256C
783,35,YLR395C
784,36,YKL087C
785,36,YBR037C
786,36,YPL172C
787,36,YBR024W
788,36,YER141W
789,37,YLR067C
790,38,YPL189C-A
791,38,YIL157C
792,38,YJL062W-A
793,38,YGR112W
794,38,YML129C
795,38,YLR203C
796,39,YOR332W
797,39,YLR295C
798,39,YBR127C
799,39,YPL078C
800,39,YOL077W-A
801,39,YBL030C
802,39,YPL234C
803,39,Q0080
804,39,YEL051W
805,39,YBL099W
806,39,YBR039W
807,39,YPR020W
808,39,YDL004W
809,39,YML081C-A
810,39,YHR039C-A
811,39,YDR377W
812,39,YPL271W
813,39,YDR298C
814,39,YJR121W
815,39,YDL185W
816,39,YKL016C
817,39,YDR322C-A
818,39,YGR020C
819,39,YMR054W
820,39,YLR294C
821,39,Q0130
822,39,Q0085
823,40,Q0055
824,40,Q0110
825,41,Q0075
826,41,YIR021W
827,41,Q0115
828,42,YPL132W
829,42,YLL018C-A
830,42,YLL009C
831,42,YJR034W
832,43,YDR197W
833,43,YDL069C
834,44,YLL041C
835,44,YDR379C-A
836,44,YLR164W
837,44,YOL071W
838,44,YMR118C
839,44,YJL045W
840,44,YKL148C
841,44,YDR178W
842,44,YKL141W
843,45,YGR174C
844,45,YPL215W
845,45,YBR120C
846,46,YOR266W
847,46,YDL107W
848,46,YGR062C
849,47,YEL059C-A
850,47,YDR231C
851,48,YLR163C
852,48,YHR024C
853,49,YDR296W
854,49,YKL011C
855,50,YDR440W
856,50,YGR270W
857,50,YLL002W
858,50,YBL002W
859,50,YBR009C
860,50,YBR010W
861,50,YBR195C
862,50,YML102W
863,50,YOR038C
864,50,YOL054W
865,50,YPR018W
866,50,YBL052C
867,50,YDR225W
868,50,YNL206C
869,50,YNL246W
870,50,YNL030W
871,50,YLL022C
872,50,YEL056W
873,50,YJR119C
874,50,YPL001W
875,50,YDR224C
876,50,YJL115W
877,50,YER051W
878,50,YPL127C
879,50,YBR215W
880,50,YNL031C
881,50,YDL139C
882,50,YGL060W
883,50,YJR140C
884,50,YBL008W
885,50,YBL003C
886,51,YBR166C
887,52,YLR357W
888,52,YGR056W
889,52,YBL006C
890,52,YFL049W
891,52,YGR275W
892,52,YPR034W
893,52,YNR023W
894,52,YLR033W
895,52,YOR290C
896,52,YDR303C
897,52,YML127W
898,52,YIL126W
899,52,YDR073W
900,52,YLR321C
901,52,YJL176C
902,52,YMR091C
903,52,YHR056C
904,52,YBR289W
905,52,YKR008W
906,52,YCR052W
907,52,YCR020W-B
908,52,YHL025W
909,52,YFR037C
910,52,YMR033W
911,53,YDR158W
912,53,YCR053W
913,53,YHR025W
914,53,YJR139C
915,54,YDR130C
916,54,YLR433C
917,54,YOR178C
918,54,YGR156W
919,54,YDR195W
920,54,YOR250C
921,54,YBR045C
922,54,YGL044C
923,54,YML057W
924,54,YBL046W
925,54,YER133W
926,54,YKR002W
927,54,YKL059C
928,54,YBR050C
929,54,YLR273C
930,54,YKL018W
931,54,YIL045W
932,54,YKL193C
933,54,YER054C
934,54,YOR329C
935,54,YDR028C
936,54,YOR179C
937,54,YMR311C
938,54,YKL190W
939,55,YPL138C
940,55,YDR469W
941,55,YBR258C
942,55,YAR003W
943,55,YBR175W
944,55,YLR015W
945,55,YHR119W
946,56,YDR359C
947,56,YNR035C
948,56,YNL243W
949,56,YDL029W
950,56,YHR114W
951,56,YFL024C
952,56,YNL084C
953,56,YOR213C
954,56,YML041C
955,56,YLR399C
956,56,YIL159W
957,56,YEL018W
958,56,YLR052W
959,56,YJR082C
960,56,YGR002C
961,56,YLR370C
962,56,YNL059C
963,56,YOR189W
964,56,YDR129C
965,56,YOR239W
966,56,YEL044W
967,56,YNL107W
968,56,YNL136W
969,56,YOR181W
970,56,YOR141C
971,56,YIL138C
972,56,YOR367W
973,56,YGL150C
974,56,YOR122C
975,56,YJL081C
976,56,YPR023C
977,56,YLR337C
978,56,YDL002C
979,56,YLR385C
980,56,YMR127C
981,56,YNL215W
982,56,YGR136W
983,56,YFL013C
984,56,YIL062C
985,56,YAL011W
986,56,YPR154W
987,56,YKL013C
988,56,YOR244W
989,56,YNL138W
990,56,YGL106W
991,56,YDR181C
992,56,YHR090C
993,56,YLL050C
994,56,YGR080W
995,56,YFL039C
996,56,YDR334W
997,56,YIL034C
998,56,YCR088W
999,56,YDR485C
1000,56,YJR065C
1001,56,YNL079C
1002,56,YLR085C
1003,56,YER092W
1004,56,YKL129C
1005,56,YBR231C
1006,56,YJL020C
1007,56,YMR092C
1008,56,YPR188C
1009,56,YDL146W
1010,56,YDR063W
1011,56,YMR109W
1012,56,YBR234C
1013,56,YLR429W
1014,57,YLR298C
1015,57,YKL012W
1016,57,YLR323C
1017,57,YDR473C
1018,57,YMR288W
1019,57,YER013W
1020,57,YDR378C
1021,57,YIR009W
1022,57,YDL030W
1023,57,YJR050W
1024,57,YDL098C
1025,57,YGL128C
1026,57,YGR129W
1027,57,YOR319W
1028,57,YLR438C-A
1029,57,YER029C
1030,57,YBR065C
1031,57,YDR088C
1032,57,YHR156C
1033,57,YKL183W
1034,57,YPL213W
1035,57,YNL138W-A
1036,57,YPL151C
1037,57,YLR275W
1038,57,YIL061C
1039,57,YPR178W
1040,57,YDR240C
1041,57,YIR005W
1042,57,YFL017W-A
1043,57,YNL245C
1044,57,YGR091W
1045,57,YGR075C
1046,57,YDL209C
1047,57,YER146W
1048,57,YLR016C
1049,57,YDR416W
1050,57,YOR308C
1051,57,YBR055C
1052,57,YNL286W
1053,57,YJL203W
1054,57,YOR159C
1055,57,YGL174W
1056,57,YPR182W
1057,57,YAL032C
1058,57,YPR082C
1059,57,YDR163W
1060,57,YGR006W
1061,57,YNL147W
1062,57,YLR424W
1063,57,YBR119W
1064,57,YBR152W
1065,57,YBR237W
1066,57,YGR013W
1067,57,YDR364C
1068,57,YNR011C
1069,57,YBL074C
1070,57,YER172C
1071,57,YLR147C
1072,57,YGR074W
1073,57,YMR268C
1074,57,YBR188C
1075,57,YKL095W
1076,57,YDR235W
1077,57,YJR022W
1078,57,YMR240C
1079,57,YDL087C
1080,57,YFR005C
1081,57,YKL173W
1082,57,YPL064C
1083,57,YDR243C
1084,57,YKR086W
1085,57,YGR278W
1086,57,YLR117C
1087,57,YKL074C
1088,57,YBL026W
1089,57,YPR094W
1090,57,YCR063W
1091,57,YER112W
1092,57,YML049C
1093,57,YML046W
1094,57,YHR165C
1095,57,YDL043C
1096,57,YDR482C
1097,57,YPR101W
1098,57,YLL036C
1099,57,YKR022C
1100,58,YGR208W
1101,58,YOR184W
1102,59,YPL178W
1103,59,YMR125W
1104,59,YPR057W
1105,60,YMR201C
1106,61,YMR061W
1107,61,YBL051C
1108,61,YOL123W
1109,62,YGL246C
1110,62,YOR048C
1111,62,YDR370C
1112,63,YJL168C
1113,64,YHR033W
1114,64,YDR300C
1115,64,YOR323C
1116,64,YLR438W
1117,64,YER023W
1118,64,YHR037W
1119,65,YMR275C
1120,65,YML111W
1121,65,YPR030W
1122,65,YKR021W
1123,65,YGR055W
1124,65,YOR322C
1125,65,YLR392C
1126,65,YMR171C
1127,65,YGR068C
1128,65,YPL176C
1129,65,YFR022W
1130,65,YJL084C
1131,65,YER125W
1132,65,YOR018W
1133,65,YBL101C
1134,65,YOR138C
1135,65,YIR033W
1136,65,YBR021W
1137,66,YMR100W
1138,66,YGL058W
1139,66,YPL055C
1140,67,YDR228C
1141,68,YER151C
1142,68,YNR051C
1143,69,YDL232W
1144,69,YEL002C
1145,69,YOR103C
1146,69,YML019W
1147,69,YMR149W
1148,69,YER087C-B
1149,69,YGL022W
1150,69,YER019C-A
1151,69,YLR378C
1152,69,Q0160
1153,69,YOR085W
1154,69,YJL002C
1155,70,YMR138W
1156,70,YOR349W
1157,70,YKL079W
1158,70,YFL037W
1159,70,YNL148C
1160,70,YPL241C
1161,70,YOR265W
1162,70,YML085C
1163,70,YML124C
1164,70,YER007W
1165,70,YER184C
1166,71,YOR262W
1167,71,YDR527W
1168,72,YDR297W
1169,72,YBR183W
1170,72,YHL003C
1171,72,YOR171C
1172,72,YKR053C
1173,72,YER019W
1174,72,YLR260W
1175,72,YDR294C
1176,72,YBR265W
1177,72,YKL008C
1178,72,YPL087W
1179,72,YMR298W
1180,72,YJL134W
1181,73,YDR541C
1182,73,YDL114W
1183,74,YNL128W
1184,74,YKL212W
1185,74,YBR058C-A
1186,74,YNL267W
1187,74,YHR073W
1188,74,YDR372C
1189,74,YOR109W
1190,74,YLR350W
1191,74,YGR038W
1192,74,YOL065C
1193,74,YNL106C
1194,74,YMR296C
1195,74,YJR110W
1196,74,YDR062W
1197,74,YJL100W
1198,74,YPL145C
1199,75,YBR287W
1200,75,YBR283C
1201,76,YAL058W
1202,76,YOL031C
1203,76,YJL034W
1204,76,YKL073W
1205,76,YHR079C
1206,76,YOR254C
1207,76,YOR288C
1208,76,YIL005W
1209,76,YBR220C
1210,76,YHR204W
1211,76,YMR214W
1212,76,YDR086C
1213,76,YCL043C
1214,76,YMR161W
1215,76,YDR518W
1216,76,YLR292C
1217,76,YFR041C
1218,76,YBR171W
1219,76,YBR219C
1220,76,YFL031W
1221,76,YGR284C
1222,76,YPR037C
1223,76,YPL094C
1224,76,YOL088C
1225,76,YML130C
1226,77,YDL020C
1227,77,YLR024C
1228,77,YGL017W
1229,78,YBR216C
1230,78,YML007W
1231,78,YIR037W
1232,79,YBR173C
1233,79,YFR052W
1234,79,YDR394W
1235,79,YOL038W
1236,79,YGL011C
1237,79,YGL048C
1238,79,YER021W
1239,79,YKL206C
1240,79,YPR108W
1241,79,YKL145W
1242,79,YGR232W
1243,79,YLR199C
1244,79,YIL075C
1245,79,YBR272C
1246,79,YFR004W
1247,79,YHR200W
1248,79,YML092C
1249,79,YPR103W
1250,79,YHR027C
1251,79,YHL030W
1252,79,YGR135W
1253,79,YIL007C
1254,79,YOR259C
1255,79,YLR421C
1256,79,YOR261C
1257,79,YBR295W
1258,79,YJL001W
1259,79,YMR314W
1260,79,YER094C
1261,79,YOR362C
1262,79,YOR117W
1263,79,YDR363W-A
1264,79,YFL007W
1265,79,YGL004C
1266,79,YOR157C
1267,79,YGR253C
1268,79,YDL007W
1269,79,YDL147W
1270,79,YBL041W
1271,79,YFR050C
1272,79,YDL097C
1273,79,YPL144W
1274,79,YDR427W
1275,79,YER012W
1276,79,YLR021W
1277,80,YKL203C
1278,80,YNL047C
1279,80,YNL006W
1280,80,YBR270C
1281,80,YOL078W
1282,80,YHR186C
1283,80,YER093C
1284,80,YBR028C
1285,80,YJL058C
1286,80,YPL180W
1287,80,YMR068W
1288,80,YJR066W
1289,80,YIL105C
1290,81,YDR466W
1291,81,YBL105C
1292,82,YCR021C
1293,82,YNL270C
1294,82,YCR027C
1295,83,YDL047W
1296,84,YHR075C
1297,84,YDL188C
1298,84,YIL153W
1299,84,YDR075W
1300,84,YPL152W
1301,84,YPR040W
1302,84,YAL016W
1303,84,YDL134C
1304,84,YGR161C
1305,84,YNR032W
1306,84,YDR435C
1307,85,YGL230C
1308,85,YOR260W
1309,85,YDR283C
1310,85,YGR083C
1311,85,YDR211W
1312,85,YKR026C
1313,85,YLR291C
1314,86,YHR206W
1315,86,YGR249W
1316,86,YGL073W
1317,86,YJR147W
1318,87,YLR423C
1319,87,YOR152C
1320,87,YMR159C
1321,87,YDL149W
1322,87,YLR431C
1323,87,YOL083W
1324,87,YJL178C
1325,87,YGL180W
1326,87,YPL149W
1327,87,YJL185C
1328,87,YPR185W
1329,87,YCR032W
1330,87,YBL078C
1331,87,YBR217W
1332,87,YNL223W
1333,87,YPR049C
1334,87,YLR312C
1335,87,YKR051W
1336,87,YPL166W
1337,87,YDR022C
1338,87,YPL100W
1339,88,YGR099W
1340,88,YPL235W
1341,88,YHR034C
1342,88,YKL033W
1343,88,YPL193W
1344,88,YPR085C
1345,88,YCR060W
1346,88,YJR136C
1347,88,YHR040W
1348,88,YDR190C
1349,89,YBR077C
1350,89,YML121W
1351,89,YGL023C
1352,89,YGR163W
1353,89,YCR075W-A
1354,90,YCL037C
1355,90,YOR204W
1356,90,YOL139C
1357,90,YGL064C
1358,90,YDR515W
1359,90,YKR059W
1360,90,YPL119C
1361,90,YOR276W
1362,91,YMR103C
1363,91,YMR104C
