,cluster,protein
0,0,Q0182
1,0,Q0017
2,0,Q0092
3,0,Q0297
4,0,Q0010
5,0,Q0143
6,0,Q0032
7,0,Q0142
8,1,YHR122W
9,1,YJR122W
10,1,YNL260C
11,1,YPL135W
12,1,YMR301C
13,1,YLL027W
14,1,YPL202C
15,1,YGL018C
16,1,YPL252C
17,1,YLR369W
18,1,YNL240C
19,1,YKL040C
20,1,YIL128W
21,1,YKR071C
22,1,YER174C
23,1,YDL120W
24,1,YLL029W
25,1,YER048W-A
26,1,YIL003W
27,1,YDR376W
28,1,YPR048W
29,1,YJR067C
30,1,YDR267C
31,1,YCL017C
32,1,YOR196C
33,1,YOR226C
34,1,YPR067W
35,1,YGL220W
36,1,YAL046C
37,1,YDR098C
38,1,YAL044W-A
39,1,YPL059W
40,1,YGL091C
41,2,YBR091C
42,2,YOR045W
43,2,YLR348C
44,2,YNL070W
45,2,YJR045C
46,2,YNL328C
47,2,YOL026C
48,2,YNR017W
49,2,YAL010C
50,2,YMR244C-A
51,2,YEL020W-A
52,2,YGR082W
53,2,YLR259C
54,2,YPR133W-A
55,2,YLL018C-A
56,2,YBR262C
57,2,YCL057C-A
58,2,YLR008C
59,2,YPL063W
60,2,YJR135W-A
61,2,YNL055C
62,2,YKR065C
63,2,YNR020C
64,2,YJL104W
65,2,YJR034W
66,2,YGR181W
67,2,YLR168C
68,2,YNL100W
69,2,YKL053C-A
70,2,YMR038C
71,2,YNL131W
72,2,YHR005C-A
73,2,YOL009C
74,2,YKL137W
75,2,YJL143W
76,2,YGR033C
77,2,YDR031W
78,2,YMR060C
79,2,YIL022W
80,2,YMR203W
81,2,YKL195W
82,2,YKL084W
83,2,YOR297C
84,2,YJL054W
85,2,YBL059C-A
86,2,YLR218C
87,2,YHR083W
88,2,YHR117W
89,2,YDR185C
90,2,YGR235C
91,2,YOR232W
92,2,YMR002W
93,2,YHR024C
94,2,YGL219C
95,2,YKR016W
96,2,YPL098C
97,2,YFR011C
98,2,YLL006W
99,2,YDL217C
100,2,YLL009C
101,2,YGR029W
102,2,YNL310C
103,2,YML054C
104,2,YMR056C
105,2,YHR194W
106,2,YNL121C
107,2,YNL026W
108,3,YOR151C
109,3,YKR062W
110,3,YNL039W
111,3,YKL160W
112,3,YNL151C
113,3,YDR308C
114,3,YJL011C
115,3,YKR025W
116,3,YOR174W
117,3,YPR187W
118,3,YML114C
119,3,YDR045C
120,3,YGR246C
121,3,YOR210W
122,3,YDR362C
123,3,YFR016C
124,3,YAL001C
125,3,YER022W
126,3,YER171W
127,3,YGR005C
128,3,YPL007C
129,3,YMR112C
130,3,YJL140W
131,3,YDR289C
132,3,YKL028W
133,3,YGL025C
134,3,YLR243W
135,3,YMR039C
136,3,YDR397C
137,3,YBR279W
138,3,YHR143W-A
139,3,YOR224C
140,3,YBR114W
141,3,YJR052W
142,3,YOR194C
143,3,YOR352W
144,3,YGL151W
145,3,YER139C
146,3,YER148W
147,3,YPR168W
148,3,YBR154C
149,3,YKL054C
150,3,YJR017C
151,3,YNL113W
152,3,YPL228W
153,3,YMR227C
154,3,YOL005C
155,3,YOR123C
156,3,YLR005W
157,3,YCR081W
158,3,YPL122C
159,3,YJR063W
160,3,YNR010W
161,3,YDR156W
162,3,YGR186W
163,3,YGR063C
164,3,YLR071C
165,3,YLR226W
166,3,YGL130W
167,3,YML098W
168,3,YER159C
169,3,YDR030C
170,3,YJL148W
171,3,YBR123C
172,3,YPL011C
173,3,YCR042C
174,3,YKL144C
175,3,YJL006C
176,3,YLR418C
177,3,YDR311W
178,3,YMR277W
179,3,YJR035W
180,3,YGL244W
181,3,YOR110W
182,3,YOR207C
183,3,YML010W
184,3,YHR041C
185,3,YKL058W
186,3,YDR443C
187,3,YPL082C
188,3,YOL145C
189,3,YKL139W
190,3,YBR253W
191,3,YPR025C
192,3,YER161C
193,3,YGR274C
194,3,YPR186C
195,3,YGR104C
196,3,YPR133C
197,3,YIL143C
198,3,YOL051W
199,3,YOL135C
200,3,YNL251C
201,3,YHR058C
202,3,YBL093C
203,3,YPR056W
204,3,YPR190C
205,3,YPL042C
206,3,YDR079C-A
207,3,YBR236C
208,3,YPR070W
209,3,YGL043W
210,3,YDL140C
211,3,YBR193C
212,3,YOL128C
213,3,YDR460W
214,3,YGR116W
215,3,YDL150W
216,3,YNL236W
217,3,YGL070C
218,3,YNR003C
219,3,YGL127C
220,3,YIL021W
221,3,YNL025C
222,3,YOR116C
223,3,YDL005C
224,3,YPR086W
225,3,YML015C
226,3,YDR404C
227,3,YDL108W
228,3,YPR161C
229,3,YPR110C
230,3,YGR047C
231,3,YMR005W
232,4,YIL070C
233,4,YPL159C
234,4,YNL295W
235,4,YBL022C
236,5,YJR125C
237,5,YFL024C
238,5,YML041C
239,5,YLR399C
240,5,YPL235W
241,5,YNL094W
242,5,YHR161C
243,5,YDR145W
244,5,YPR085C
245,5,YJR082C
246,5,YIR006C
247,5,YGR002C
248,5,YGR099W
249,5,YNL107W
250,5,YGL066W
251,5,YLR206W
252,5,YJR005W
253,5,YBR108W
254,5,YDL002C
255,5,YLR385C
256,5,YNL215W
257,5,YPR171W
258,5,YFL013C
259,5,YGR167W
260,5,YKL013C
261,5,YIL104C
262,5,YOR244W
263,5,YJL024C
264,5,YLL050C
265,5,YBR038W
266,5,YIL034C
267,5,YKL135C
268,5,YNL020C
269,5,YER060W-A
270,5,YJR065C
271,5,YOR023C
272,5,YNL152W
273,5,YER092W
274,5,YKR019C
275,5,YKL129C
276,5,YGR241C
277,5,YDR176W
278,5,YDR348C
279,5,YDR063W
280,5,YDR320C
281,5,YDR359C
282,5,YNL243W
283,5,YPR079W
284,5,YDR388W
285,5,YOR213C
286,5,YJR058C
287,5,YHR099W
288,5,YHR034C
289,5,YLR052W
290,5,YLR370C
291,5,YDR448W
292,5,YDR167W
293,5,YOR189W
294,5,YOR239W
295,5,YOR181W
296,5,YOR367W
297,5,YBR081C
298,5,YHL019C
299,5,YPR154W
300,5,YPL129W
301,5,YAL011W
302,5,YMR192W
303,5,YNL138W
304,5,YBR288C
305,5,YMR223W
306,5,YLR170C
307,5,YFL039C
308,5,YCL010C
309,5,YPL259C
310,5,YJL083W
311,5,YGL206C
312,5,YNL079C
313,5,YMR092C
314,5,YDL146W
315,5,YNR035C
316,5,YDL029W
317,5,YNL084C
318,5,YKR001C
319,5,YIL159W
320,5,YOL012C
321,5,YPR031W
322,5,YBL037W
323,5,YIL138C
324,5,YOR141C
325,5,YDL070W
326,5,YKL033W
327,5,YGL150C
328,5,YPR023C
329,5,YDL161W
330,5,YCR082W
331,5,YDR153C
332,5,YJR136C
333,5,YMR127C
334,5,YIL062C
335,5,YIL095W
336,5,YKL017C
337,5,YLR144C
338,5,YLR055C
339,5,YHR016C
340,5,YDR392W
341,5,YHR040W
342,5,YOR064C
343,5,YCR088W
344,5,YPL047W
345,5,YJL207C
346,5,YLR455W
347,5,YJL020C
348,5,YKL005C
349,5,YPL195W
350,5,YGR252W
351,5,YOL148C
352,5,YHR114W
353,5,YHR023W
354,5,YGR261C
355,5,YEL018W
356,5,YER164W
357,5,YCR060W
358,5,YKL007W
359,5,YNL059C
360,5,YDR129C
361,5,YEL044W
362,5,YNL136W
363,5,YCR030C
364,5,YER060W
365,5,YHR108W
366,5,YCR009C
367,5,YOR122C
368,5,YBL052C
369,5,YJL081C
370,5,YLR337C
371,5,YGR136W
372,5,YPL254W
373,5,YBR111W-A
374,5,YDR181C
375,5,YHR090C
376,5,YGR080W
377,5,YDR334W
378,5,YMR236W
379,5,YBR198C
380,5,YBL007C
381,5,YDR190C
382,5,YDR485C
383,5,YOL062C
384,5,YPR029C
385,5,YGL112C
386,5,YLR085C
387,5,YBL047C
388,5,YBR231C
389,5,YOR035C
390,5,YMR109W
391,5,YBR234C
392,5,YLR429W
393,6,YJR033C
394,6,YPL003W
395,6,YDR253C
396,6,YOL117W
397,6,YPL038W
398,6,YDR054C
399,6,YJR090C
400,6,YPR180W
401,6,YOL133W
402,6,YLR306W
403,6,YBR082C
404,6,YBR280C
405,6,YLR320W
406,6,YIL071C
407,6,YDR202C
408,6,YLR352W
409,6,YIL046W
410,6,YMR025W
411,6,YJR060W
412,6,YNL103W
413,6,YLR097C
414,6,YOL025W
415,6,YGR003W
416,6,YLR128W
417,6,YDR139C
418,6,YDL132W
419,6,YMR258C
420,6,YPR066W
421,6,YEL012W
422,6,YJL047C
423,6,YOR080W
424,6,YER066W
425,6,YNL230C
426,6,YIL001W
427,6,YDR306C
428,6,YLR368W
429,6,YDR179C
430,6,YIR017C
431,6,YNL311C
432,6,YPL046C
433,6,YDR328C
434,6,YDR332W
435,6,YJL149W
436,6,YGR140W
437,6,YKL210W
438,6,YPR164W
439,6,YFL009W
440,6,YDR390C
441,6,YML088W
442,6,YDL216C
443,6,YMR094W
444,6,YMR168C
445,6,YOL095C
446,7,YJR097W
447,7,YIL103W
448,7,YIL008W
449,7,YLR172C
450,7,YER057C
451,7,YKL110C
452,7,YGR200C
453,7,YGL211W
454,7,YMR312W
455,7,YPL086C
456,7,YLR384C
457,7,YAL020C
458,7,YHR187W
459,7,YPL101W
460,7,YHR111W
461,7,YBR246W
462,7,YLR143W
463,7,YNR046W
464,7,YML014W
465,7,YNL119W
466,7,YKL191W
467,7,YBL071W-A
468,8,YBR044C
469,8,YLL026W
470,8,YBL075C
471,8,YDL229W
472,8,YJR032W
473,8,YOR020C
474,8,YER103W
475,8,YBR101C
476,8,YMR186W
477,8,YIL016W
478,8,YJL144W
479,8,YOR298C-A
480,8,YLR090W
481,8,YLR216C
482,8,YOR057W
483,8,YPL240C
484,8,YNL064C
485,8,YKL117W
486,8,YLL024C
487,8,YNL077W
