,cluster,protein
0,0,Q0010
1,0,Q0017
2,0,Q0143
3,0,Q0092
4,0,Q0182
5,0,Q0297
6,0,Q0032
7,0,Q0142
8,1,YPL135W
9,1,YLL027W
10,1,YPL252C
11,1,YOR226C
12,2,YCL017C
13,2,YER048W-A
14,3,YDL120W
15,4,YGL018C
16,4,YLR369W
17,5,YJR122W
18,5,YPL059W
19,5,YPR067W
20,6,YKL040C
21,7,YMR301C
22,8,YOR196C
23,9,YOR232W
24,9,YNL328C
25,9,YFL016C
26,9,YNL310C
27,10,YAL044W-A
28,10,YAL046C
29,11,YGL043W
30,11,YBR279W
31,11,YDL108W
32,11,YDL140C
33,11,YDR079C-A
34,11,YDR404C
35,11,YGL070C
36,11,YPR133C
37,11,YPL122C
38,11,YGR116W
39,11,YOR123C
40,11,YLR418C
41,11,YGL244W
42,11,YPR086W
43,11,YML010W
44,11,YPR161C
45,11,YKL028W
46,11,YIL021W
47,11,YGR063C
48,11,YMR277W
49,11,YKL005C
50,11,YKR062W
51,11,YGR186W
52,11,YOL005C
53,11,YOR151C
54,11,YJL140W
55,11,YGR005C
56,11,YBR236C
57,11,YPR056W
58,11,YKL058W
59,11,YLR226W
60,11,YDR460W
61,11,YDR289C
62,11,YKL139W
63,11,YPR025C
64,11,YMR039C
65,11,YOR194C
66,11,YER139C
67,11,YKL160W
68,11,YGL130W
69,11,YPL228W
70,12,YBL022C
71,13,YBR154C
72,13,YDR045C
73,13,YOR210W
74,13,YNL113W
75,13,YOR224C
76,13,YHR143W-A
77,13,YPR187W
78,13,YJR063W
79,13,YJL011C
80,13,YKL144C
81,13,YPR110C
82,13,YDL115C
83,13,YKL125W
84,13,YDR156W
85,13,YJL148W
86,13,YLR243W
87,13,YFL023W
88,14,YDR311W
89,14,YER171W
90,14,YIL143C
91,14,YLR005W
92,14,YBR114W
93,14,YJR052W
94,14,YOR352W
95,15,YDR443C
96,15,YGL127C
97,15,YBR193C
98,15,YBR253W
99,15,YLR071C
100,15,YMR112C
101,15,YOR174W
102,15,YPR168W
103,15,YGR104C
104,15,YHR041C
105,15,YHR058C
106,15,YDR308C
107,15,YER022W
108,15,YOL135C
109,15,YDL005C
110,15,YBL093C
111,15,YCR081W
112,15,YNL236W
113,15,YGL151W
114,15,YPR070W
115,15,YGL025C
116,15,YNR010W
117,15,YOL051W
118,15,YNL025C
119,16,YER148W
120,16,YOR207C
121,16,YDL150W
122,16,YDR362C
123,16,YGR047C
124,16,YGR246C
125,16,YKR025W
126,16,YNL039W
127,16,YNL151C
128,16,YNR003C
129,16,YOR116C
130,16,YPR190C
131,16,YGL112C
132,16,YAL001C
133,16,YBR123C
134,16,YBR198C
135,16,YCR042C
136,16,YDR145W
137,16,YDR167W
138,16,YDR397C
139,16,YML015C
140,16,YMR236W
141,16,YER159C
142,16,YPL082C
143,16,YMR005W
144,16,YPL011C
145,16,YML098W
146,16,YOR110W
147,16,YMR227C
148,16,YPL007C
149,16,YPR186C
150,16,YML114C
151,17,YER164W
152,17,YGR252W
153,17,YBR081C
154,17,YDR176W
155,17,YDR392W
156,17,YDR448W
157,17,YPL254W
158,17,YMR223W
159,17,YGL066W
160,17,YOL148C
161,17,YLR055C
162,17,YHR090C
163,17,YBR111W-A
164,17,YMR127C
165,17,YOR244W
166,17,YCL010C
167,17,YOR213C
168,17,YOR023C
169,17,YJR082C
170,17,YPL047W
171,17,YCR082W
172,18,YNL230C
173,18,YPL046C
174,18,YOL133W
175,18,YJL047C
176,18,YLR320W
177,18,YPR164W
178,18,YPR066W
179,18,YLR306W
180,19,YPL042C
181,19,YOL128C
182,20,YKL110C
183,20,YGL211W
184,20,YLR384C
185,20,YPL086C
186,20,YGR200C
187,20,YHR187W
188,20,YMR312W
189,20,YPL101W
190,21,YOR298C-A
191,21,YMR186W
192,21,YPL240C
193,21,YBR155W
194,21,YDR168W
195,21,YDR214W
196,21,YGR123C
197,21,YJR032W
198,21,YKL117W
199,21,YLR216C
200,21,YNL281W
201,21,YOR027W
202,21,YOR057W
203,22,YPL129W
204,22,YOR064C
205,22,YDL002C
206,22,YGL150C
207,22,YPR031W
208,22,YLR455W
209,22,YKL017C
210,23,YGL207W
211,23,YML069W
212,23,YGR270W
213,23,YBR089C-A
214,24,YJL006C
215,24,YML112W
216,25,YOL145C
217,25,YFR016C
218,26,YJR035W
219,26,YDR030C
220,26,YKL054C
221,27,YCR057C
222,27,YNL035C
223,28,YDR005C
224,28,YHR205W
225,28,YKL126W
226,29,YDR496C
227,29,YER082C
228,29,YGR245C
229,29,YHR170W
230,29,YJL109C
231,29,YKR024C
232,29,YLR129W
233,29,YLR222C
234,29,YLR409C
235,29,YMR229C
236,29,YNL132W
237,29,YNL248C
238,29,YOR206W
239,29,YPL226W
240,29,YPL217C
241,29,YPL012W
242,29,YLR106C
243,29,YHR197W
244,29,YPL093W
245,29,YPL146C
246,29,YDR161W
247,29,YKL009W
248,29,YKL172W
249,29,YER006W
250,29,YDR101C
251,29,YGR103W
252,29,YMR290C
253,29,YER126C
254,29,YNR053C
255,29,YLR009W
256,29,YOR294W
257,29,YKR081C
258,29,YNL110C
259,29,YGL099W
260,29,YOR340C
261,29,YDR087C
262,29,YNL112W
263,29,YBL004W
264,29,YBR247C
265,29,YCL031C
266,29,YCL059C
267,29,YDL060W
268,29,YDL148C
269,29,YDR299W
270,29,YDR324C
271,29,YDR449C
272,29,YFL002C
273,29,YGL120C
274,29,YGL171W
275,29,YGR081C
276,29,YGR090W
277,29,YGR128C
278,29,YGR145W
279,29,YHR169W
280,29,YHR196W
281,29,YIL035C
282,29,YJL010C
283,29,YJL069C
284,29,YJR002W
285,29,YKR060W
286,29,YLL011W
287,29,YLR003C
288,29,YOR272W
289,29,YOR145C
