,cluster,protein
656,16,4932.YDR020C
657,16,4932.YEL021W
658,16,4932.YER005W
659,16,4932.YKL024C
660,16,4932.YNR012W
661,16,4932.YGR061C
662,16,4932.YEL063C
663,16,4932.YOR128C
664,16,4932.YKL216W
665,16,4932.YLR420W
666,16,4932.YML106W
667,16,4932.YLR014C
668,16,4932.YMR271C
669,16,4932.YBR068C
670,17,4932.YDR400W
671,17,4932.YLR245C
672,17,4932.YHR128W
673,17,4932.YLR209C
674,17,4932.YHR144C
675,17,4932.YPR062W
676,17,4932.YER056C
677,18,4932.YBR031W
678,18,4932.YAL003W
679,18,4932.YAL035W
680,18,4932.YBL027W
681,18,4932.YBL072C
682,18,4932.YBL087C
683,18,4932.YBL092W
684,18,4932.YGL189C
685,18,4932.YKL156W
686,18,4932.YKL180W
687,18,4932.YDR447C
688,18,4932.YIL148W
689,18,4932.YNL002C
690,18,4932.YJL136C
691,18,4932.YPL048W
692,18,4932.YJL177W
693,18,4932.YLR287C-A
694,18,4932.YOR312C
695,18,4932.YFR032C-A
696,18,4932.YOL121C
697,18,4932.YNL069C
698,18,4932.YLR340W
699,18,4932.YGL031C
700,18,4932.YPL143W
701,18,4932.YPR016C
702,18,4932.YER102W
703,18,4932.YNL209W
704,18,4932.YHL001W
705,18,4932.YHR010W
706,18,4932.YER131W
707,18,4932.YPL090C
708,18,4932.YGR085C
709,18,4932.YDL061C
710,18,4932.YOR063W
711,18,4932.YLR367W
712,18,4932.YER056C-A
713,18,4932.YNL301C
714,18,4932.YJL189W
715,18,4932.YOL039W
716,18,4932.YNL162W
717,18,4932.YLR150W
718,18,4932.YDR064W
719,18,4932.YLR333C
720,18,4932.YFR031C-A
721,18,4932.YJL190C
722,18,4932.YOR369C
723,18,4932.YBR084C-A
724,18,4932.YDR025W
725,18,4932.YOR293W
726,18,4932.YDL083C
727,18,4932.YOR234C
728,18,4932.YMR142C
729,18,4932.YDR012W
730,18,4932.YKL056C
731,18,4932.YHR203C
732,18,4932.YGL030W
733,18,4932.YIL052C
734,18,4932.YGR118W
735,18,4932.YPL037C
736,18,4932.YJR145C
737,18,4932.YHR193C
738,18,4932.YMR230W
739,18,4932.YPL079W
740,18,4932.YDR382W
741,18,4932.YDR500C
742,18,4932.YEL054C
743,18,4932.YLR029C
744,18,4932.YIL133C
745,18,4932.YDR450W
746,18,4932.YDL082W
747,18,4932.YDR471W
748,18,4932.YPL220W
749,18,4932.YJL191W
750,18,4932.YML073C
751,18,4932.YDL191W
752,18,4932.YKR094C
753,18,4932.YNL067W
754,18,4932.YGL123W
755,18,4932.YNL178W
756,18,4932.YMR242C
757,18,4932.YLL045C
758,18,4932.YNL096C
759,18,4932.YGR027C
760,18,4932.YLR264W
761,18,4932.YHR141C
762,18,4932.YDL136W
763,18,4932.YGL076C
764,18,4932.YLR075W
765,18,4932.YMR116C
766,18,4932.YLR388W
767,18,4932.YPR043W
768,18,4932.YGR214W
769,18,4932.YGR148C
770,18,4932.YBR191W
771,18,4932.YDL130W
772,18,4932.YLR441C
773,18,4932.YOL120C
774,18,4932.YLR061W
775,18,4932.YOL127W
776,18,4932.YML063W
777,18,4932.YHL033C
778,18,4932.YDR429C
779,18,4932.YHL015W
780,18,4932.YKR057W
781,18,4932.YPR102C
782,18,4932.YLR387C
783,18,4932.YML024W
784,18,4932.YDR385W
785,18,4932.YPR132W
786,18,4932.YOR182C
787,18,4932.YKL006W
788,18,4932.YOR096W
789,18,4932.YDR418W
790,18,4932.YGL147C
791,18,4932.YHR021C
792,18,4932.YLR325C
793,18,4932.YLR406C
794,18,4932.YLR185W
795,18,4932.YKL081W
796,18,4932.YJR123W
797,18,4932.YER117W
798,18,4932.YML026C
799,18,4932.YMR194W
800,18,4932.YBR181C
801,18,4932.YGR034W
802,18,4932.YLR048W
803,18,4932.YPL198W
804,18,4932.YER074W
805,18,4932.YIL069C
806,18,4932.YGL135W
807,18,4932.YPL131W
808,18,4932.YJR094W-A
809,18,4932.YFL034C-A
810,18,4932.YGL103W
811,18,4932.YOR167C
812,18,4932.YLR344W
813,18,4932.YBR189W
814,18,4932.YPL081W
815,18,4932.YOR133W
816,18,4932.YEL034W
817,18,4932.YMR121C
818,18,4932.YOR361C
819,18,4932.YPL249C-A
820,18,4932.YMR146C
821,18,4932.YIL018W
822,18,4932.YLR448W
823,18,4932.YDL081C
824,18,4932.YBR048W
825,18,4932.YOL040C
826,18,4932.YCR031C
827,18,4932.YNL302C
828,18,4932.YDL075W
829,18,4932.YMR143W
830,18,4932.YBR079C
831,18,4932.YDR091C
832,18,4932.YGR054W
833,18,4932.YMR260C
834,18,4932.YMR309C
835,18,4932.YLR192C
836,18,4932.YPR041W
837,18,4932.YNL001W
838,18,4932.YNL244C
839,18,4932.YGR201C
840,18,4932.YGR169C-A
841,18,4932.YDR417C
842,18,4932.YDL133C-A
843,18,4932.YJR067C
844,19,4932.YBR118W
845,20,4932.YNL081C
846,20,4932.YJR113C
847,20,4932.YKL170W
848,20,4932.Q0140
849,20,4932.YBR146W
850,20,4932.YBR251W
851,20,4932.YCR003W
852,20,4932.YCR046C
853,20,4932.YDL202W
854,20,4932.YDR041W
855,20,4932.YDR116C
856,20,4932.YDR237W
857,20,4932.YDR337W
858,20,4932.YEL050C
859,20,4932.YGL068W
860,20,4932.YGL129C
861,20,4932.YGR220C
862,20,4932.YJL063C
863,20,4932.YKL003C
864,20,4932.YLR069C
865,20,4932.YLR439W
866,20,4932.YML025C
867,20,4932.YNL005C
868,20,4932.YNL284C
869,20,4932.YPL013C
870,20,4932.YDR462W
871,20,4932.YNL185C
872,20,4932.YNR037C
873,20,4932.YNL137C
874,20,4932.YOR150W
875,20,4932.YNL252C
876,20,4932.YDR322W
877,20,4932.YJR101W
878,20,4932.YBR268W
879,20,4932.YKL155C
880,20,4932.YBL090W
881,20,4932.YDL045W-A
882,20,4932.YDR175C
883,20,4932.YDR347W
884,20,4932.YER050C
885,20,4932.YGR084C
886,20,4932.YGR165W
887,20,4932.YGR215W
888,20,4932.YHL004W
889,20,4932.YIL093C
890,20,4932.YMR158W
891,20,4932.YMR188C
892,20,4932.YPR166C
893,20,4932.YNL306W
894,20,4932.YOR158W
895,20,4932.YPL118W
896,20,4932.YBL038W
897,20,4932.YBR122C
898,20,4932.YBR282W
899,20,4932.YCR071C
900,20,4932.YDR036C
901,20,4932.YDR115W
902,20,4932.YDR405W
903,20,4932.YDR494W
904,20,4932.YGR076C
905,20,4932.YHR059W
906,20,4932.YHR147C
907,20,4932.YKL138C
908,20,4932.YKR085C
909,20,4932.YLR312W-A
910,20,4932.YML009C
911,20,4932.YMR024W
912,20,4932.YMR193W
913,20,4932.YMR286W
914,20,4932.YNL122C
915,20,4932.YNL177C
916,20,4932.YNR036C
917,20,4932.YPL173W
