,cluster,protein
334,35,YKL014C
335,35,YKR092C
336,35,YLR435W
337,35,YNR054C
338,35,YNL163C
339,35,YNL175C
340,35,YKR056W
341,35,YLR022C
342,35,YDR184C
343,35,YOL144W
344,35,YDR412W
345,35,YGR271C-A
346,35,YMR269W
347,35,YJR091C
348,35,YGL014W
349,36,YJL050W
350,37,YMR049C
351,37,YPL012W
352,37,YMR290C
353,37,YFL002C
354,37,YJL010C
355,37,YNL224C
356,37,YPL266W
357,37,YML074C
358,37,YLR401C
359,38,YNL248C
360,38,YOR341W
361,38,YPR010C
362,38,YOR340C
363,38,YPL263C
364,39,YPL207W
365,39,YHR070W
366,39,YGL050W
367,39,YOL141W
368,40,YDR020C
369,40,YDR400W
370,40,YNR012W
371,40,YHR128W
372,41,YEL021W
373,41,YEL063C
374,41,YKL216W
375,41,YML106W
376,41,YLR014C
377,41,YMR271C
378,42,YER005W
379,43,YLR245C
380,44,YKL024C
381,45,YBR031W
382,45,YAL003W
383,45,YAL035W
384,45,YBL072C
385,45,YBL087C
386,45,YBL092W
387,45,YGL189C
388,45,YKL156W
389,45,YDR447C
390,45,YJL136C
391,45,YLR287C-A
392,45,YOR312C
393,45,YFR032C-A
394,45,YOL121C
395,45,YNL069C
396,45,YLR340W
397,45,YGL031C
398,45,YPL143W
399,45,YER102W
400,45,YHR010W
401,45,YER131W
402,45,YPL090C
403,45,YGR085C
404,45,YDL061C
405,45,YLR367W
406,45,YNL301C
407,45,YJL189W
408,45,YOL039W
409,45,YNL162W
410,45,YLR150W
411,45,YDR064W
412,45,YLR333C
413,45,YJL190C
414,45,YOR369C
415,45,YBR084C-A
416,45,YDR025W
417,45,YOR293W
418,45,YDL083C
419,45,YOR234C
420,45,YMR142C
421,45,YDR012W
422,45,YKL056C
423,45,YHR203C
424,45,YGL030W
425,45,YIL052C
426,45,YGR118W
427,45,YJR145C
428,45,YHR193C
429,45,YMR230W
430,45,YPL079W
431,45,YDR382W
432,45,YEL054C
433,45,YLR029C
434,45,YIL133C
435,45,YDR450W
436,45,YDL082W
437,45,YPL220W
438,45,YJL191W
439,45,YML073C
440,45,YNL067W
441,45,YNL178W
442,45,YMR242C
443,45,YLL045C
444,45,YNL096C
445,45,YGR027C
446,45,YLR264W
447,45,YHR141C
448,45,YLR075W
449,45,YLR388W
450,45,YPR043W
451,45,YGR214W
452,45,YGR148C
453,45,YBR191W
454,45,YDL130W
455,45,YLR441C
456,45,YOL120C
457,45,YLR061W
458,45,YML063W
459,45,YHL033C
460,45,YHL015W
461,45,YKR057W
462,45,YPR102C
463,45,YML024W
464,45,YDR385W
465,45,YPR132W
466,45,YOR182C
467,45,YKL006W
468,45,YOR096W
469,45,YGL147C
470,45,YHR021C
471,45,YLR325C
472,45,YLR406C
473,45,YER117W
474,45,YML026C
475,45,YMR194W
476,45,YBR181C
477,45,YGR034W
478,45,YLR048W
479,45,YPL198W
480,45,YER074W
481,45,YIL069C
482,45,YJR094W-A
483,45,YFL034C-A
484,45,YOR167C
485,45,YLR344W
486,45,YBR189W
487,45,YPL081W
488,45,YOR133W
489,45,YEL034W
490,45,YMR121C
491,45,YPL249C-A
492,45,YMR146C
493,45,YLR448W
494,45,YDL081C
495,45,YBR048W
496,45,YOL040C
497,45,YCR031C
498,45,YNL302C
499,45,YDL075W
500,45,YMR143W
501,45,YMR260C
502,45,YGR201C
503,45,YPL239W
504,46,YBL027W
505,46,YKL180W
506,46,YNL002C
507,46,YJL177W
508,46,YPR016C
509,46,YHL001W
510,46,YOR063W
511,46,YER056C-A
512,46,YFR031C-A
513,46,YDR500C
514,46,YDR471W
515,46,YDL191W
516,46,YDL136W
517,46,YGL076C
518,46,YLR387C
519,46,YDR418W
520,46,YLR185W
521,46,YGL135W
522,46,YGL103W
523,46,YIL018W
524,46,YDR417C
525,47,YIL148W
526,47,YKR094C
527,47,YLR167W
528,48,YPL048W
529,48,YKL081W
530,49,YNL209W
531,50,YBR118W
532,50,YGR211W
533,51,YPL146C
534,52,YPL037C
535,52,YDR252W
536,52,YIL137C
537,53,YNL081C
538,53,YJR113C
539,54,YGL123W
540,55,YER025W
541,56,YMR116C
542,57,YOL127W
543,58,YJR064W
544,58,YIL142W
545,59,YKL172W
546,60,YDR101C
547,61,YKL170W
548,61,YBR146W
549,61,YCR003W
550,61,YCR046C
551,61,YDR116C
552,61,YDR237W
553,61,YEL050C
554,61,YGR220C
555,61,YJL063C
556,61,YKL003C
557,61,YLR439W
558,61,YNL005C
559,61,YNL284C
560,61,YPL013C
561,61,YDR462W
562,61,YNL185C
563,61,YOR150W
564,61,YNL252C
565,61,YDR322W
566,61,YBR268W
567,61,YBL038W
568,61,YBR122C
569,61,YBR282W
570,61,YCR071C
571,61,YDR115W
572,61,YDR405W
573,61,YGR076C
574,61,YKL138C
575,61,YKR085C
576,61,YLR312W-A
577,61,YML009C
578,61,YMR024W
579,61,YMR193W
580,61,YMR286W
581,61,YNL122C
582,61,YNL177C
583,61,YPL173W
584,61,YPL183W-A
585,61,YHR038W
586,61,YNR022C
587,61,YJL096W
588,61,YKR006C
589,61,YMR225C
590,62,YDR429C
591,62,YOR361C
592,62,YBR079C
593,62,YMR309C
594,62,YMR012W
595,63,YPR080W
596,64,YJR123W
597,64,YGR169C-A
598,65,YPL131W
599,66,YDL143W
600,66,YDR188W
601,66,YJL111W
602,66,YJL014W
603,67,Q0045
604,68,YML120C
605,68,YDR119W-A
606,68,YBL045C
607,68,YLR395C
608,68,YIL111W
609,68,YFR033C
610,68,YDR529C
611,68,YHR001W-A
612,68,YDL067C
613,68,YPR191W
614,68,YMR145C
615,68,YDL085W
616,68,YNL052W
617,68,YGL191W
618,68,YGR183C
619,68,YJL166W
620,68,YOR065W
621,68,YJL003W
622,68,YGL226W
623,68,YDR375C
624,68,YPR021C
625,69,YPL172C
626,69,YBR024W
627,69,YBR037C
628,69,YER141W
629,69,YKL087C
630,70,Q0065
631,70,YNR018W
632,70,Q0050
633,70,Q0250
634,70,Q0070
635,70,Q0060
636,70,YML030W
637,71,YLR067C
638,72,YEL024W
639,73,Q0275
640,74,YGL187C
641,75,YHR051W
642,76,YJL062W-A
643,76,YML129C
644,76,YGR112W
645,76,YIL157C
646,76,YPL189C-A
647,77,Q0120
648,77,Q0105
649,78,YMR256C
650,78,YLR038C
651,78,YPR010C-A
652,79,YLR203C
653,80,Q0130
654,80,Q0080
655,80,YKL016C
656,80,YBL099W
657,80,YPL271W
658,80,YJR121W
659,80,YML081C-A
660,80,YDR377W
661,80,YDR322C-A
662,80,YBR039W
663,80,YOL077W-A
664,80,YBL030C
665,81,Q0110
666,81,Q0055
667,82,Q0085
668,83,Q0140
669,83,YBR251W
670,83,YDL202W
671,83,YDR041W
672,83,YDR337W
673,83,YGL129C
674,83,YML025C
675,83,YNR037C
676,83,YNL137C
677,83,YJR101W
678,83,YKL155C
679,83,YBL090W
680,83,YDL045W-A
681,83,YDR175C
682,83,YDR347W
683,83,YER050C
684,83,YGR084C
685,83,YGR165W
686,83,YGR215W
687,83,YHL004W
688,83,YIL093C
689,83,YMR158W
690,83,YMR188C
691,83,YPR166C
692,83,YNL306W
693,83,YOR158W
694,83,YPL118W
695,83,YDR036C
696,83,YHR059W
697,83,YHR147C
698,83,YNR036C
699,83,YGR150C
700,84,Q0115
701,84,YIR021W
702,84,Q0075
703,85,YLL018C-A
704,85,YLL009C
705,85,YHR116W
706,85,YJR034W
707,85,YMR038C
708,86,YDR197W
709,86,YDL069C
710,87,YKL141W
711,87,YDR178W
712,87,YLL041C
713,87,YMR118C
714,87,YLR164W
715,88,YEL039C
716,89,YJR048W
717,90,YPL215W
718,90,YBR120C
719,90,YGR174C
720,91,YGR062C
721,91,YDL107W
722,91,YOR266W
723,92,YKL148C
724,92,YJL045W
725,92,YOL071W
726,93,YPL132W
727,94,YDR231C
728,94,YEL059C-A
729,95,YLR163C
730,96,YDR296W
731,96,YKL011C
732,97,YBR010W
733,97,YPL001W
734,97,YLL022C
735,97,YNL031C
736,97,YGL060W
737,97,YNL030W
738,97,YPL127C
739,97,YOL054W
740,97,YNL246W
741,98,YBR166C
742,98,YNL316C
743,99,YBR289W
744,100,YCR053W
745,101,YDL115C
746,102,YGL044C
747,102,YDR301W
748,102,YLR115W
749,102,YAL043C
750,102,YDR195W
751,102,YGR156W
752,102,YOR179C
753,102,YLR277C
754,102,YOR250C
755,102,YKL059C
756,102,YJR093C
757,102,YNL317W
758,102,YPR107C
759,103,YHR119W
760,103,YDR469W
761,103,YBR258C
762,104,YDR334W
763,104,YFL039C
764,104,YAL011W
765,104,YBR231C
766,104,YDR485C
767,104,YFL013C
768,104,YFL024C
769,104,YGR002C
770,104,YJL081C
771,104,YLR052W
772,104,YLR385C
773,104,YML041C
774,104,YNL107W
775,104,YNL136W
776,104,YOR189W
777,104,YOR122C
778,104,YLL050C
779,104,YDR129C
780,104,YEL018W
781,104,YMR109W
782,104,YNL079C
783,104,YOR239W
784,104,YIL138C
785,104,YGR080W
786,104,YLR429W
787,104,YMR092C
788,104,YOR367W
789,104,YNL138W
790,104,YDR063W
791,105,YOR290C
792,105,YIL126W
793,105,YPR034W
794,105,YGR056W
795,105,YKR008W
796,105,YLR357W
797,105,YML127W
798,105,YCR052W
799,105,YDR073W
800,105,YFL049W
801,105,YFR037C
802,105,YGR275W
803,105,YHL025W
804,105,YJL176C
805,105,YLR321C
806,105,YMR033W
807,105,YNR023W
808,105,YMR091C
809,105,YBL006C
810,105,YCR020W-B
811,105,YDR303C
812,105,YHR056C
813,105,YLR033W
814,106,YHR165C
815,106,YKL173W
816,106,YBR055C
817,106,YBL074C
818,106,YHR156C
819,106,YPR082C
820,106,YDR473C
821,106,YGR091W
822,106,YJR022W
823,106,YPR178W
824,106,YFR005C
825,106,YGR075C
826,106,YMR268C
827,107,YGR208W
828,107,YOR184W
829,108,YPL178W
830,108,YMR125W
831,108,YPR057W
832,109,YMR201C
833,109,YML060W
834,110,YDR289C
835,111,YMR061W
836,111,YBL051C
837,112,YNL251C
838,112,YPL190C
839,113,YGR252W
840,113,YBR081C
841,113,YDR176W
842,113,YDR392W
843,113,YDR448W
844,113,YPL254W
845,113,YMR223W
846,113,YGL066W
847,113,YOL148C
848,113,YLR055C
849,113,YHR090C
850,113,YMR127C
851,113,YOR244W
852,113,YCL010C
853,113,YDR181C
854,113,YDR359C
855,113,YOR213C
856,113,YOR023C
857,113,YJR082C
858,113,YPL047W
859,113,YCR082W
860,114,YOR048C
861,114,YDR370C
862,114,YGL246C
863,115,YJL168C
864,115,YER051W
865,115,YDR440W
866,116,YGR274C
867,116,YMR227C
868,116,YDL070W
869,117,YOR001W
870,117,YDL175C
871,117,YIL079C
872,117,YOL115W
873,117,YMR287C
874,117,YCR035C
875,117,YDL111C
876,117,YDR280W
877,117,YGR095C
878,117,YGR158C
879,117,YGR195W
880,117,YHR069C
881,117,YOL021C
882,117,YOL142W
883,117,YNL232W
884,117,YLR398C
885,117,YDR374C
886,117,YHR081W
887,117,YNL299W
888,117,YNR024W
889,117,YPR189W
890,118,YNL222W
891,119,YER023W
892,120,YJR072C
893,121,YER125W
894,121,YOR138C
895,121,YMR171C
896,121,YBL101C
897,121,YBR021W
898,121,YJL084C
899,121,YOR018W
900,121,YLR392C
901,121,YPR030W
902,121,YML111W
903,121,YGR068C
904,121,YPL176C
905,121,YFR022W
906,121,YKR021W
907,121,YMR275C
908,122,YGL058W
909,122,YPL055C
910,122,YMR100W
911,123,YDR416W
912,123,YDL030W
913,123,YDL043C
914,123,YDL087C
915,123,YDR235W
916,123,YDR240C
917,123,YDR243C
918,123,YER029C
919,123,YFL017W-A
920,123,YGR013W
921,123,YGR129W
922,123,YIL061C
923,123,YIR009W
924,123,YLR117C
925,123,YOR159C
926,123,YJL203W
927,123,YPR094W
928,123,YLR298C
929,123,YPL213W
930,123,YML049C
931,123,YPR182W
932,123,YMR240C
933,123,YML046W
934,123,YKL012W
935,123,YLR275W
936,123,YOR308C
937,123,YLR147C
938,123,YMR288W
939,123,YOR319W
940,123,YGR006W
941,123,YBR152W
942,123,YBR237W
943,123,YDL098C
944,123,YGL174W
945,123,YLR016C
946,123,YPL064C
947,123,YNL138W-A
948,123,YNL286W
949,124,YLR430W
950,125,YDR228C
951,125,YOL123W
952,126,YER151C
953,126,YNR051C
954,127,YJR017C
955,128,Q0160
956,128,YLR378C
957,128,YPL094C
958,128,YER087C-B
959,128,YBR171W
960,128,YLR292C
961,129,YDL185W
962,129,YBR127C
963,130,YFL037W
964,130,YML085C
965,130,YML124C
966,130,YER007W
967,130,YER184C
968,130,YNL148C
969,130,YOR349W
970,130,YOR265W
971,130,YMR138W
972,130,YPL241C
973,131,YOR262W
974,131,YDR527W
975,132,YBR265W
976,133,YDL114W
977,133,YDR541C
978,134,YOR171C
979,134,YHL003C
980,134,YLR260W
981,134,YJL134W
982,134,YKL008C
983,134,YDR297W
984,134,YKR053C
985,134,YPL087W
986,134,YBR183W
987,134,YMR298W
988,134,YDR294C
989,135,YDR062W
990,135,YMR296C
991,136,YBR283C
992,136,YBR287W
993,137,YDR086C
994,138,YDL020C
995,138,YLR024C
996,138,YGL017W
997,139,YML007W
998,139,YBR216C
999,140,YGR135W
1000,140,YGR253C
1001,141,YKL203C
1002,141,YBR270C
1003,141,YER093C
1004,141,YJL058C
1005,141,YNL006W
1006,141,YMR068W
1007,141,YOL078W
1008,142,YBL105C
1009,142,YDR466W
1010,143,YBR028C
1011,143,YHR186C
1012,143,YJR066W
1013,143,YPL180W
1014,144,YCR027C
1015,144,YNL270C
1016,145,YDL047W
1017,145,YJL098W
1018,145,YFR040W
1019,146,YDL134C
1020,146,YDL188C
1021,146,YMR028W
1022,146,YAL016W
1023,146,YDR075W
1024,146,YPL152W
1025,146,YDR435C
1026,146,YIL153W
1027,146,YGR161C
1028,146,YNR032W
1029,147,YDR283C
1030,148,YGL073W
1031,149,YGL180W
1032,149,YPL149W
1033,149,YPR185W
1034,149,YLL042C
1035,149,YNR007C
1036,149,YMR159C
1037,149,YNL223W
1038,149,YLR423C
1039,149,YDR022C
1040,149,YPL100W
1041,149,YPL166W
1042,149,YJL178C
1043,149,YLR431C
1044,150,YGR099W
1045,150,YKL033W
1046,150,YPL235W
1047,150,YDR190C
1048,150,YEL044W
1049,150,YER092W
1050,150,YHR040W
1051,150,YJR136C
1052,150,YLR085C
1053,150,YNL059C
1054,150,YNL215W
1055,150,YOR141C
1056,150,YPR085C
1057,151,YGR163W
1058,151,YML121W
1059,151,YBR077C
1060,151,YGL023C
1061,151,YCR075W-A
1062,152,YGR249W
1063,152,YHR206W
1064,152,YJR147W
1065,153,YIL105C
1066,153,YNL047C
1067,154,YJR007W
1068,154,YLR192C
1069,154,YPR041W
1070,154,YKR059W
1071,154,YJL138C
1072,154,YPL237W
1073,154,YDR211W
1074,154,YGR083C
1075,154,YKR026C
1076,154,YOR260W
1077,155,YOL139C
1078,155,YGL064C
1079,155,YOR204W
1080,155,YPL119C
1081,155,YOR276W
1082,155,YCL037C
1083,155,YDR515W
1084,156,YMR104C
1085,156,YMR103C
1086,157,YMR106C
1087,157,YMR284W
1088,157,YOR005C
1089,157,YCR014C
1090,157,YMR137C
1091,157,YGL090W
1092,157,YLR265C
1093,158,YNL135C
1094,158,YLR179C
1095,158,YHR057C
1096,158,YML078W
1097,159,YBL041W
1098,159,YBR295W
1099,159,YER012W
1100,159,YER094C
1101,159,YGL011C
1102,159,YPR103W
1103,159,YOR157C
1104,159,YJL001W
1105,159,YOL038W
1106,159,YMR314W
1107,159,YOR362C
1108,160,YBR173C
1109,160,YKL206C
1110,160,YPL144W
1111,160,YLR199C
1112,160,YLR021W
1113,161,YDL007W
1114,161,YDL097C
1115,161,YDR363W-A
1116,161,YDR394W
1117,161,YDR427W
1118,161,YER021W
1119,161,YFL007W
1120,161,YFR050C
1121,161,YFR052W
1122,161,YGL048C
1123,161,YIL007C
1124,161,YOR261C
1125,161,YOR117W
1126,161,YPR108W
1127,161,YHR200W
1128,161,YHR027C
1129,161,YOR259C
1130,161,YML092C
1131,161,YLR421C
1132,161,YKL145W
1133,161,YIL075C
1134,161,YBR272C
1135,161,YGL004C
1136,161,YHL030W
1137,161,YGR232W
1138,162,YDL147W
1139,163,YFR004W
1140,164,YFR010W
1141,165,YJL095W
1142,166,YJL008C
1143,167,YLL039C
1144,167,YER144C
1145,167,YKL090W
1146,168,YGR286C
1147,169,YOR176W
1148,170,YNL240C
1149,170,YPR048W
1150,170,YIL003W
1151,170,YGL091C
1152,170,YIL128W
1153,170,YDR267C
1154,170,YHR122W
1155,171,YBL014C
1156,171,YML043C
1157,171,YJL025W
1158,171,YKL125W
1159,171,YMR270C
1160,171,YLR141W
1161,171,YOR295W
1162,171,YBL025W
1163,172,YEL009C
1164,172,YDR034C
1165,172,YIL036W
1166,173,YGL241W
1167,173,YGL016W
1168,173,YDR395W
1169,173,YJR132W
1170,173,YBR017C
1171,173,YLR347C
1172,173,YOR160W
1173,173,YPL125W
1174,173,YDR335W
1175,174,YPL082C
1176,175,YHR099W
1177,176,YOL012C
1178,177,YPL248C
1179,177,YDR009W
1180,177,YLR081W
1181,177,YBR019C
1182,177,YBR018C
1183,177,YML051W
1184,178,YBL091C
1185,178,YLR244C
1186,178,YHR112C
1187,178,YNR029C
1188,179,YDL040C
1189,179,YOR253W
1190,179,YHR013C
1191,179,YOL076W
1192,179,YEL053C
1193,179,YPR051W
1194,179,YCR020C-A
1195,179,YMR069W
1196,180,YOR091W
1197,180,YAL036C
1198,180,YDR152W
1199,180,YGR173W
1200,181,YEL051W
1201,182,YKL080W
1202,182,YHR026W
1203,182,YOR332W
1204,182,YHR039C-A
1205,182,YEL027W
1206,182,YLR447C
1207,182,YPL234C
1208,182,YMR054W
1209,182,YGR020C
1210,182,YPR036W
1211,182,YGR106C
1212,182,YGR105W
1213,182,YHR132C
1214,182,YOR161C
1215,183,YJL180C
1216,183,YNL315C
1217,183,YIL098C
1218,184,YER154W
1219,184,YOL027C
1220,185,YFL036W
1221,185,YDL044C
1222,185,YMR228W
1223,186,YDR298C
1224,187,YLR393W
1225,187,YNR020C
1226,188,YDL004W
1227,188,YPR020W
1228,189,YPL078C
1229,190,YLR295C
1230,190,YLR294C
1231,191,YPL069C
1232,191,YJL167W
1233,192,YBR002C
1234,192,YDL193W
1235,192,YMR101C
1236,192,YIL049W
1237,192,YMR013C
1238,193,YBR003W
1239,193,YLR290C
1240,193,YDR204W
1241,193,YLR201C
1242,193,YML110C
1243,194,YDL090C
1244,194,YKL019W
1245,194,YDR410C
1246,194,YMR274C
1247,194,YPR122W
1248,194,YJR117W
1249,195,YGR175C
1250,195,YHR190W
1251,195,YML075C
1252,195,YML126C
1253,195,YMR208W
1254,195,YNR043W
1255,195,YPL117C
1256,195,YGL001C
1257,195,YHR072W
1258,195,YLR100W
1259,195,YLR450W
1260,195,YMR220W
1261,196,YDL064W
1262,196,YIL031W
1263,196,YDR390C
1264,196,YDR409W
1265,196,YPR180W
1266,197,YBL079W
1267,197,YDL116W
1268,197,YER107C
1269,197,YGL092W
1270,197,YLR335W
1271,197,YKR095W
1272,197,YFR002W
1273,197,YJR042W
1274,197,YJL041W
1275,197,YKR082W
1276,197,YMR235C
1277,197,YJL039C
1278,197,YDR002W
1279,197,YOR098C
1280,197,YGR119C
1281,197,YIL063C
1282,197,YML103C
1283,197,YKL068W
1284,197,YMR047C
1285,197,YER009W
1286,197,YDL088C
1287,197,YIL149C
1288,197,YIL115C
1289,197,YKL057C
1290,197,YJL061W
1291,197,YML031W
1292,197,YGL097W
1293,197,YGL172W
1294,197,YER105C
1295,197,YMR153W
1296,198,YBR082C
1297,198,YDR177W
1298,198,YDR059C
1299,199,YBR088C
1300,200,YCR065W
1301,201,YCR066W
1302,202,YDL003W
1303,202,YJL074C
1304,202,YFL008W
1305,202,YMR076C
1306,202,YFR027W
1307,202,YIL026C
1308,202,YDR014W
1309,202,YER147C
1310,202,YPR007C
1311,203,YDL059C
1312,203,YJL092W
1313,203,YML032C
1314,203,YMR190C
1315,203,YDR363W
1316,203,YBR073W
1317,203,YDR386W
1318,203,YDR076W
1319,203,YLR234W
1320,203,YLR032W
1321,203,YBR228W
1322,203,YER041W
1323,203,YML061C
1324,203,YPL024W
1325,203,YBR098W
1326,203,YLR135W
1327,203,YNL218W
1328,203,YOR191W
1329,204,YJL141C
1330,204,YPL247C
1331,204,YJL142C
1332,205,YGL194C
1333,205,YPR068C
1334,205,YNL097C
1335,205,YNL330C
1336,205,YMR075W
1337,205,YAL013W
1338,205,YBR103W
1339,205,YCR033W
1340,205,YIL084C
1341,205,YMR263W
1342,205,YOL004W
1343,205,YPL181W
1344,205,YBL054W
1345,205,YLR183C
1346,205,YPL116W
1347,205,YIL112W
1348,205,YKR029C
1349,205,YBR095C
1350,205,YDL076C
1351,205,YDR207C
1352,205,YER088C
1353,205,YMR053C
1354,205,YPL139C
1355,206,YOR156C
1356,207,YGL087C
1357,208,YDR288W
1358,208,YDL105W
1359,208,YLR007W
1360,208,YEL019C
1361,208,YOL034W
1362,208,YLR383W
1363,208,YER038C
1364,208,YML023C
