,cluster,protein
0,0,Q0182
1,0,Q0017
2,0,Q0092
3,0,Q0297
4,0,Q0010
5,0,Q0143
6,0,Q0032
7,0,Q0142
8,1,YOR196C
9,1,YER048W-A
10,1,YOR226C
11,1,YJR122W
12,1,YPL252C
13,1,YPR067W
14,1,YPL059W
15,1,YPL135W
16,1,YKL040C
17,1,YCL017C
18,1,YLL027W
19,2,YLR369W
20,2,YDL120W
21,2,YGL018C
22,3,YMR301C
23,4,YNL310C
24,4,YNL328C
25,4,YFL016C
26,4,YOR232W
27,5,YLL029W
28,5,YGL220W
29,5,YAL046C
30,5,YDR098C
31,5,YAL044W-A
32,5,YPL202C
33,5,YER174C
34,6,YGR063C
35,6,YOR151C
36,6,YKR062W
37,6,YMR039C
38,6,YBR279W
39,6,YPR133C
40,6,YIL143C
41,6,YLR226W
42,6,YKL160W
43,6,YML112W
44,6,YGL130W
45,6,YDL115C
46,6,YPR056W
47,6,YJR072C
48,6,YOR194C
49,6,YOR352W
50,6,YDR079C-A
51,6,YER139C
52,6,YBR236C
53,6,YJL006C
54,6,YGL043W
55,6,YDL140C
56,6,YLR418C
57,6,YJR017C
58,6,YMR277W
59,6,YDR460W
60,6,YPL228W
61,6,YGR116W
62,6,YGL070C
63,6,YGL244W
64,6,YIL021W
65,6,YOL005C
66,6,YOR123C
67,6,YGR005C
68,6,YML010W
69,6,YPL122C
70,6,YJL140W
71,6,YKL058W
72,6,YPR086W
73,6,YDR289C
74,6,YDR404C
75,6,YDL108W
76,6,YKL028W
77,6,YPR161C
78,6,YKL005C
79,6,YKL139W
80,6,YPR025C
81,6,YGR186W
82,7,YBL022C
83,8,YOR210W
84,8,YKL125W
85,8,YLR243W
86,8,YNL113W
87,8,YJL148W
88,8,YPR187W
89,8,YJR063W
90,8,YHR143W-A
91,8,YDR156W
92,8,YBR154C
93,8,YOR224C
94,8,YPR110C
95,9,YDR397C
96,9,YNL039W
97,9,YNL151C
98,9,YJL011C
99,9,YML098W
100,9,YDR145W
101,9,YKR025W
102,9,YER159C
103,9,YPR190C
104,9,YBR123C
105,9,YDR167W
106,9,YPL011C
107,9,YML114C
108,9,YDL070W
109,9,YCR042C
110,9,YKL144C
111,9,YDR045C
112,9,YER148W
113,9,YGR246C
114,9,YDR362C
115,9,YDL150W
116,9,YAL001C
117,9,YNR003C
118,9,YMR227C
119,9,YBR198C
120,9,YMR236W
121,9,YOR110W
122,9,YPL007C
123,9,YOR207C
124,9,YOR116C
125,9,YGL112C
126,9,YPL082C
127,9,YML015C
128,9,YGR047C
129,9,YGR274C
130,9,YPR186C
131,9,YMR005W
132,10,YER171W
133,10,YDR311W
134,10,YLR005W
135,11,YLR071C
136,11,YOL051W
137,11,YOL135C
138,11,YDR308C
139,11,YHR058C
140,11,YBL093C
141,11,YOR174W
142,11,YPL042C
143,11,YGL151W
144,11,YPR168W
145,11,YPR070W
146,11,YBR193C
147,11,YNL236W
148,11,YGL127C
149,11,YER022W
150,11,YNL025C
151,11,YCR081W
152,11,YMR112C
153,11,YHR041C
154,11,YDL005C
155,11,YDR443C
156,11,YNR010W
157,11,YBR253W
158,11,YGL025C
159,11,YGR104C
160,12,YPL254W
161,12,YOL148C
162,12,YOR023C
163,12,YDR448W
164,12,YPL047W
165,12,YLR055C
166,12,YBR111W-A
167,12,YBR081C
168,12,YGL066W
169,12,YMR223W
170,12,YDR176W
171,12,YDR392W
172,12,YER164W
173,12,YCL010C
174,12,YCR082W
175,12,YGR252W
176,13,YJL047C
177,13,YPL046C
178,13,YOL133W
179,13,YNL230C
180,13,YPR164W
181,13,YLR320W
182,14,YHR111W
183,14,YMR312W
184,14,YPL086C
185,14,YLR384C
186,14,YHR187W
187,14,YNL119W
188,14,YKL110C
189,14,YGR200C
190,14,YPL101W
191,14,YGL211W
192,15,YMR186W
193,15,YGR123C
194,15,YOR298C-A
195,15,YBR155W
196,15,YJR032W
197,15,YDR168W
198,15,YDR214W
199,15,YLR216C
200,15,YOR057W
201,15,YPL240C
202,15,YNL281W
203,15,YKL117W
204,15,YOR027W
205,16,YLR455W
206,16,YDL002C
207,16,YPR031W
208,16,YPL129W
209,16,YOR064C
210,16,YKL017C
211,17,YPR052C
212,17,YBR089C-A
213,17,YML069W
214,17,YGL207W
215,18,YFR016C
216,18,YOL145C
217,19,YJR035W
218,19,YDR030C
219,19,YKL054C
220,20,YNL248C
221,20,YIL019W
222,20,YDR365C
223,20,YIL091C
224,20,YGL120C
225,20,YGL171W
226,20,YDR412W
227,20,YLR222C
228,20,YOL010W
229,20,YOR145C
230,20,YGL111W
231,20,YBR142W
232,20,YKL172W
233,20,YMR014W
234,20,YLR409C
235,20,YJL069C
236,20,YDR299W
237,20,YMR239C
238,20,YIR012W
239,20,YJR091C
240,20,YJL010C
241,20,YLR129W
242,20,YPR137W
243,20,YHR065C
244,20,YOR272W
245,20,YOL080C
246,20,YHR197W
247,20,YGR251W
248,20,YLL008W
249,20,YKL099C
250,20,YBL004W
251,20,YHR085W
252,20,YNL132W
253,20,YDL063C
254,20,YER127W
255,20,YOR119C
256,20,YLR175W
257,20,YDL167C
258,20,YLR196W
259,20,YNR038W
260,20,YNL124W
261,20,YIL127C
262,20,YMR290C
263,20,YPL126W
264,20,YHR052W
265,20,YDR361C
266,20,YCR057C
267,20,YMR093W
268,20,YCL031C
269,20,YFR001W
270,20,YMR128W
271,20,YER082C
272,20,YLR401C
273,20,YNL075W
274,20,YDR339C
275,20,YPL012W
276,20,YER036C
277,20,YLL011W
278,20,YDR161W
279,20,YNL227C
280,20,YDL060W
281,20,YKL014C
282,20,YNL112W
283,20,YOR287C
284,20,YGL029W
285,20,YBR034C
286,20,YER006W
287,20,YDR324C
288,20,YFL002C
289,20,YDR496C
290,20,YDL148C
291,20,YLR009W
292,20,YNR053C
293,20,YOL041C
294,20,YIL035C
295,20,YHR148W
296,20,YDL213C
297,20,YKL143W
298,20,YNL062C
299,20,YDR083W
300,20,YPL211W
301,20,YER126C
302,20,YNR054C
303,20,YMR229C
304,20,YPL146C
305,20,YDR312W
306,20,YPL266W
307,20,YPL239W
308,20,YPL226W
309,20,YNL308C
310,20,YJL033W
311,20,YDR087C
312,20,YJR002W
313,20,YMR049C
314,20,YOR206W
315,20,YCR087C-A
316,20,YDR449C
317,20,YKR060W
318,20,YNL110C
319,20,YGR128C
320,20,YOR056C
321,20,YGL014W
322,20,YLR276C
323,20,YDR398W
324,20,YGR245C
325,20,YOR294W
326,20,YPL043W
327,20,YHR169W
328,20,YKR024C
329,20,YHR170W
330,20,YGR081C
331,20,YHR066W
332,20,YGL019W
333,20,YNL207W
334,20,YOR039W
335,20,YNL182C
336,20,YDL051W
337,20,YGR090W
338,20,YOR061W
339,20,YAL025C
340,20,YGR271C-A
341,20,YHR088W
342,20,YLR003C
343,20,YER156C
344,20,YDL153C
345,20,YML074C
346,20,YBR247C
347,20,YGR280C
348,20,YHR089C
349,20,YAL059W
350,20,YOR340C
351,20,YBR267W
352,20,YLL034C
353,20,YBL028C
354,20,YPL217C
355,20,YLR106C
356,20,YKR081C
357,20,YKL009W
358,20,YLR435W
359,20,YLR186W
360,20,YOR078W
361,20,YNL175C
362,20,YGR103W
363,20,YER002W
364,20,YOL144W
365,20,YJL122W
366,20,YHR196W
367,20,YLR336C
368,20,YNL163C
369,20,YLR022C
370,20,YDL014W
371,20,YGR145W
372,20,YIR026C
373,20,YGL099W
374,20,YOR004W
375,20,YKL021C
376,20,YLR197W
377,20,YEL055C
378,20,YLR221C
379,20,YDR174W
380,20,YKR056W
381,20,YDR101C
382,20,YGR187C
383,20,YNL224C
384,20,YMR131C
385,20,YKL082C
386,20,YLR074C
387,20,YDR194C
388,20,YMR269W
389,20,YJL109C
390,20,YCL054W
391,20,YPR112C
392,20,YGL078C
393,20,YNL061W
394,20,YCL059C
395,20,YOL077C
396,20,YML093W
397,20,YLR449W
398,20,YJR041C
399,20,YBR192W
400,20,YKR092C
401,20,YDR184C
402,20,YPL093W
403,20,YNL035C
404,20,YOR309C
405,20,YLR051C
406,20,YGR159C
407,20,YDL031W
408,20,YPR143W
409,20,YPR144C
410,20,YCR072C
411,20,YDL208W
412,20,YDR060W
413,20,YLR002C
414,21,YKL126W
415,21,YHR205W
416,21,YDR005C
417,22,YGR095C
418,22,YNR024W
419,22,YGR158C
420,22,YNL251C
421,22,YHR069C
422,22,YOL021C
423,22,YLR430W
424,22,YGR195W
425,22,YMR287C
426,22,YPR189W
427,22,YDR374C
428,22,YNL299W
429,22,YDR280W
430,22,YDR293C
431,22,YPL190C
432,22,YDL111C
433,22,YCR035C
434,22,YIL079C
435,22,YNL232W
436,22,YDL175C
437,22,YJL050W
438,22,YOR001W
439,22,YOL115W
440,22,YOL142W
441,22,YHR081W
442,22,YLR398C
443,23,YPR010C
444,23,YPL263C
445,23,YOR341W
446,24,YGL050W
447,24,YPL207W
448,24,YOL141W
449,24,YML005W
450,24,YHR070W
451,25,YMR271C
452,25,YNR012W
453,25,YDR007W
454,25,YOR128C
455,25,YKL024C
456,25,YLR014C
457,25,YEL063C
458,25,YOR202W
459,25,YKL216W
460,25,YLR420W
461,25,YML106W
462,25,YDR020C
463,25,YEL021W
464,26,YER005W
465,27,YHR128W
466,27,YDR400W
467,28,YLR245C
468,28,YHR144C
469,29,YNL002C
470,29,YDR012W
471,29,YLR061W
472,29,YOR361C
473,29,YGR169C-A
474,29,YLR048W
475,29,YBR079C
476,29,YDR429C
477,29,YJR145C
478,29,YMR143W
479,29,YPR016C
480,29,YGR054W
481,29,YMR309C
482,29,YLR264W
483,29,YDR450W
484,29,YGR085C
485,29,YMR012W
486,29,YNL162W
487,29,YHL015W
488,29,YDR447C
489,29,YGL076C
