,cluster,protein
334,44,YDR400W
335,44,YNR012W
336,45,YEL021W
337,45,YEL063C
338,45,YKL216W
339,45,YML106W
340,45,YLR014C
341,45,YMR271C
342,46,YER005W
343,47,YLR245C
344,48,YKL024C
345,48,YJR057W
346,49,YBR031W
347,49,YBL072C
348,49,YBL087C
349,49,YBL092W
350,49,YGL189C
351,49,YKL156W
352,49,YDR447C
353,49,YJL136C
354,49,YLR287C-A
355,49,YOR312C
356,49,YFR032C-A
357,49,YOL121C
358,49,YNL069C
359,49,YLR340W
360,49,YGL031C
361,49,YPL143W
362,49,YER102W
363,49,YHR010W
364,49,YER131W
365,49,YPL090C
366,49,YGR085C
367,49,YDL061C
368,49,YLR367W
369,49,YNL301C
370,49,YJL189W
371,49,YOL039W
372,49,YNL162W
373,49,YLR150W
374,49,YDR064W
375,49,YLR333C
376,49,YJL190C
377,49,YOR369C
378,49,YBR084C-A
379,49,YDR025W
380,49,YOR293W
381,49,YDL083C
382,49,YOR234C
383,49,YMR142C
384,49,YDR012W
385,49,YKL056C
386,49,YHR203C
387,49,YGL030W
388,49,YIL052C
389,49,YGR118W
390,49,YJR145C
391,49,YHR193C
392,49,YMR230W
393,49,YPL079W
394,49,YDR382W
395,49,YEL054C
396,49,YLR029C
397,49,YIL133C
398,49,YDR450W
399,49,YDL082W
400,49,YPL220W
401,49,YJL191W
402,49,YML073C
403,49,YNL067W
404,49,YNL178W
405,49,YMR242C
406,49,YLL045C
407,49,YNL096C
408,49,YGR027C
409,49,YLR264W
410,49,YHR141C
411,49,YLR388W
412,49,YPR043W
413,49,YGR214W
414,49,YGR148C
415,49,YBR191W
416,49,YDL130W
417,49,YLR441C
418,49,YOL120C
419,49,YLR061W
420,49,YML063W
421,49,YHL033C
422,49,YHL015W
423,49,YKR057W
424,49,YPR102C
425,49,YML024W
426,49,YPR132W
427,49,YOR182C
428,49,YKL006W
429,49,YOR096W
430,49,YGL147C
431,49,YHR021C
432,49,YLR325C
433,49,YLR406C
434,49,YER117W
435,49,YML026C
436,49,YMR194W
437,49,YBR181C
438,49,YGR034W
439,49,YLR048W
440,49,YPL198W
441,49,YER074W
442,49,YIL069C
443,49,YJR094W-A
444,49,YFL034C-A
445,49,YOR167C
446,49,YLR344W
447,49,YBR189W
448,49,YPL081W
449,49,YOR133W
450,49,YEL034W
451,49,YMR121C
452,49,YPL249C-A
453,49,YMR146C
454,49,YLR448W
455,49,YDL081C
456,49,YBR048W
457,49,YOL040C
458,49,YCR031C
459,49,YNL302C
460,49,YDL075W
461,49,YMR143W
462,49,YMR260C
463,49,YGR201C
464,49,YPL239W
465,50,YAL003W
466,50,YGL123W
467,51,YAL035W
468,51,YBL027W
469,51,YKL180W
470,51,YNL002C
471,51,YJL177W
472,51,YPR016C
473,51,YHL001W
474,51,YOR063W
475,51,YER056C-A
476,51,YFR031C-A
477,51,YDR500C
478,51,YDR471W
479,51,YDL191W
480,51,YDL136W
481,51,YGL076C
482,51,YLR387C
483,51,YDR418W
484,51,YLR185W
485,51,YGL135W
486,51,YIL018W
487,51,YDR417C
488,52,YIL148W
489,52,YKR094C
490,52,YLR167W
491,53,YPL048W
492,53,YKL081W
493,54,YPL093W
494,55,YNL209W
495,56,YBR118W
496,56,YGR211W
497,57,YPL146C
498,58,YPL037C
499,58,YDR252W
500,58,YIL137C
501,59,YNL081C
502,59,YJR113C
503,60,YER025W
504,61,YLR075W
505,62,YMR116C
506,63,YKL009W
507,64,YOL127W
508,64,YGL103W
509,65,YJR064W
510,66,YKL172W
511,66,YDL051W
512,67,YDR101C
513,68,YKL170W
514,69,YDR429C
515,69,YOR361C
516,69,YBR079C
517,69,YMR309C
518,69,YLR192C
519,69,YMR012W
520,70,YDR385W
521,71,YGR103W
522,71,YDL060W
523,71,YFL002C
524,71,YNL207W
525,71,YER127W
526,71,YHR065C
527,71,YMR014W
528,71,YOR056C
529,71,YGR271C-A
530,71,YMR269W
531,72,YPR080W
532,73,YER126C
533,73,YOR272W
534,73,YOR145C
535,73,YNL075W
536,73,YPL266W
537,73,YIL019W
538,73,YKL099C
539,73,YLR051C
540,73,YNR054C
541,73,YDR412W
542,74,YJR123W
543,74,YGR169C-A
544,75,YLR009W
545,75,YNL163C
546,75,YLR022C
547,76,YPL131W
548,77,YDL143W
549,77,YDR188W
550,77,YJL111W
551,77,YJL014W
552,78,YKR081C
553,79,Q0045
554,80,YML120C
555,80,YDR119W-A
556,80,YBL045C
557,80,YLR395C
558,80,YIL111W
559,80,YFR033C
560,80,YDR529C
561,80,YHR001W-A
562,80,YDL067C
563,80,YPR191W
564,80,YMR145C
565,80,YDL085W
566,80,YNL052W
567,80,YGL191W
568,80,YGR183C
569,80,YJL166W
570,80,YOR065W
571,80,YJL003W
572,80,YGL226W
573,80,YDR375C
574,80,YPR021C
575,81,YPL172C
576,81,YBR024W
577,81,YBR037C
578,81,YER141W
579,81,YKL087C
580,82,Q0065
581,82,YNR018W
582,82,Q0250
583,82,Q0060
584,82,YML030W
585,83,YLR067C
586,84,YEL024W
587,85,Q0275
588,86,YGL187C
589,87,YHR051W
590,88,YJL062W-A
591,88,YML129C
592,88,YGR112W
593,88,YIL157C
594,88,YPL189C-A
595,89,Q0120
596,89,Q0105
597,90,Q0050
598,91,YMR256C
599,91,YLR038C
600,91,YPR010C-A
601,92,Q0070
602,93,YLR203C
603,94,Q0130
604,94,Q0080
605,94,YKL016C
606,94,YBL099W
607,94,YPL271W
608,94,YJR121W
609,94,YML081C-A
610,94,YDR377W
611,94,YDR322C-A
612,94,YBR039W
613,94,YOL077W-A
614,94,YBL030C
615,95,Q0110
616,95,Q0055
617,96,Q0085
618,97,Q0140
619,97,YBR251W
620,97,YDL202W
621,97,YDR041W
622,97,YDR337W
623,97,YGL129C
624,97,YML025C
625,97,YNR037C
626,97,YNL137C
627,97,YJR101W
628,97,YKL155C
629,97,YBL090W
630,97,YDL045W-A
631,97,YDR175C
632,97,YDR347W
633,97,YER050C
634,97,YGR084C
635,97,YGR165W
636,97,YGR215W
637,97,YHL004W
638,97,YIL093C
639,97,YMR158W
640,97,YMR188C
641,97,YPR166C
642,97,YNL306W
643,97,YOR158W
644,97,YPL118W
645,97,YDR036C
646,97,YHR059W
647,97,YHR147C
648,97,YNR036C
649,97,YGR150C
650,98,Q0115
651,98,YIR021W
652,98,Q0075
653,99,YLL018C-A
654,99,YHR116W
655,100,YDR197W
656,100,YDL069C
657,101,YKL141W
658,101,YDR178W
659,101,YLL041C
660,101,YMR118C
661,101,YLR164W
662,102,YEL039C
663,103,YJR048W
664,104,YPL215W
665,104,YBR120C
666,104,YGR174C
667,105,YGR062C
668,105,YDL107W
669,106,YKL148C
670,106,YJL045W
671,106,YOL071W
672,107,YPL132W
673,108,YDR231C
674,108,YEL059C-A
675,109,YLR163C
676,110,YDR296W
677,110,YKL011C
678,111,YBR010W
679,112,YBR166C
680,112,YNL316C
681,113,YBR236C
682,114,YBR289W
683,115,YCR053W
684,116,YDL115C
685,117,YGL044C
686,117,YDR301W
687,117,YLR115W
688,117,YAL043C
689,117,YDR195W
690,117,YGR156W
691,117,YOR179C
692,117,YLR277C
693,117,YOR250C
694,117,YJR093C
695,117,YNL317W
696,117,YPR107C
697,118,YHR119W
698,118,YDR469W
699,118,YBR258C
700,119,YDR334W
701,119,YGR099W
702,119,YKL033W
703,119,YPL235W
704,119,YDR190C
705,119,YEL044W
706,119,YER092W
707,119,YFL013C
708,119,YHR040W
709,119,YJR136C
710,119,YLR052W
711,119,YLR085C
712,119,YNL059C
713,119,YNL215W
714,119,YOR141C
715,119,YOR189W
716,119,YPR085C
717,120,YOR290C
718,121,YHR165C
719,121,YKL173W
720,121,YGL064C
721,121,YBR055C
722,121,YBL074C
723,121,YHR156C
724,121,YPR082C
725,121,YBR152W
726,121,YDL098C
727,121,YDR473C
728,121,YGR091W
729,121,YJR022W
730,121,YPR178W
731,121,YFR005C
732,121,YGR075C
733,121,YMR268C
734,122,YGR208W
735,122,YOR184W
736,123,YPL178W
737,123,YPR057W
738,124,YFL039C
739,124,YAL011W
740,124,YBR231C
741,124,YDR485C
742,124,YFL024C
743,124,YGR002C
744,124,YJL081C
745,124,YLR385C
746,124,YML041C
747,124,YNL107W
748,124,YNL136W
749,124,YOR122C
750,124,YDR129C
751,124,YNL079C
752,124,YOR239W
753,124,YIL138C
754,124,YLR429W
755,124,YOR367W
756,124,YNL138W
757,125,YMR201C
758,125,YML060W
759,126,YDR289C
760,127,YIL126W
761,127,YPR034W
762,127,YGR056W
763,127,YKR008W
764,127,YLR357W
765,127,YML127W
766,127,YCR052W
767,127,YDR073W
768,127,YFL049W
769,127,YFR037C
770,127,YGR275W
771,127,YHL025W
772,127,YJL176C
773,127,YLR321C
774,127,YMR033W
775,127,YNR023W
776,127,YMR091C
777,127,YBL006C
778,127,YCR020W-B
779,127,YDR303C
780,127,YHR056C
781,127,YLR033W
782,128,YMR061W
783,128,YBL051C
784,129,YNL251C
785,129,YPL190C
786,130,YGR252W
787,130,YBR081C
788,130,YDR176W
789,130,YDR392W
790,130,YDR448W
791,130,YPL254W
792,130,YMR223W
793,130,YGL066W
794,130,YOL148C
795,130,YLR055C
796,130,YHR090C
797,130,YMR127C
798,130,YOR244W
799,130,YCL010C
800,130,YDR181C
801,130,YDR359C
802,130,YEL018W
803,130,YOR213C
804,130,YOR023C
805,130,YJR082C
806,130,YPL047W
807,130,YCR082W
808,131,YOR048C
809,131,YDR370C
810,131,YGL246C
811,132,YJL168C
812,132,YDR440W
813,133,YGR274C
814,133,YMR227C
815,133,YDL070W
816,134,YOR001W
817,134,YDL175C
818,134,YIL079C
819,134,YOL115W
820,134,YMR287C
821,134,YCR035C
822,134,YDL111C
823,134,YDR280W
824,134,YGR095C
825,134,YGR158C
826,134,YGR195W
827,134,YHR069C
828,134,YOL021C
829,134,YOL142W
830,134,YNL232W
831,134,YLR398C
832,134,YDR374C
833,134,YHR081W
834,134,YNL299W
835,134,YNR024W
836,134,YPR189W
837,135,YNL222W
838,136,YER023W
839,137,YJR072C
840,138,YER125W
841,138,YOR138C
842,138,YMR171C
843,138,YBL101C
844,138,YBR021W
845,138,YJL084C
846,138,YOR018W
847,138,YLR392C
848,138,YPR030W
849,138,YML111W
850,138,YGR068C
851,138,YPL176C
852,138,YFR022W
853,138,YKR021W
854,138,YMR275C
855,139,YGL058W
856,139,YPL055C
857,139,YMR100W
858,140,YDR416W
859,140,YDL030W
860,140,YDL043C
861,140,YDL087C
862,140,YDR235W
863,140,YDR243C
864,140,YER029C
865,140,YFL017W-A
866,140,YGR013W
867,140,YGR129W
868,140,YIL061C
869,140,YIR009W
870,140,YLR117C
871,140,YOR159C
872,140,YJL203W
873,140,YPR094W
874,140,YLR298C
875,140,YPL213W
876,140,YML049C
877,140,YPR182W
878,140,YMR240C
879,140,YML046W
880,140,YKL012W
881,140,YLR275W
882,140,YOR308C
883,140,YLR147C
884,140,YMR288W
885,140,YOR319W
886,140,YGR006W
887,140,YBR237W
888,140,YGL174W
889,140,YLR016C
890,140,YPL064C
891,140,YNL138W-A
892,140,YNL286W
893,141,YLR430W
894,142,YDR228C
895,142,YOL123W
896,143,YER151C
897,144,YJR017C
898,145,Q0160
899,145,YLR378C
900,145,YPL094C
901,145,YER087C-B
902,145,YBR171W
903,145,YLR292C
904,146,YDL185W
905,146,YOR332W
906,146,YMR054W
907,146,YBR127C
908,147,YFL037W
909,147,YML085C
910,147,YML124C
911,147,YER007W
912,147,YER184C
913,147,YNL148C
914,148,YOR262W
915,148,YDR527W
916,149,YBR265W
917,150,YDL114W
918,150,YDR541C
919,151,YOR171C
920,151,YHL003C
921,151,YLR260W
922,151,YJL134W
923,151,YKL008C
924,151,YDR297W
925,151,YKR053C
926,151,YPL087W
927,151,YBR183W
928,151,YMR298W
929,151,YDR294C
930,152,YDR062W
931,152,YMR296C
932,153,YBR283C
933,153,YBR287W
934,154,YDR086C
935,155,YDL020C
936,155,YLR024C
937,155,YGL017W
938,156,YML007W
939,156,YBR216C
940,157,YGR135W
941,157,YGR253C
942,158,YKL203C
943,158,YBR270C
944,158,YER093C
945,158,YJL058C
946,158,YNL006W
947,158,YMR068W
948,158,YOL078W
949,159,YBL105C
950,159,YDR466W
951,160,YBR028C
952,160,YHR186C
953,160,YJR066W
954,160,YPL180W
955,161,YCR027C
956,161,YNL270C
957,162,YDL047W
958,162,YJL098W
959,162,YFR040W
960,163,YDL134C
961,163,YDL188C
962,163,YMR028W
963,163,YAL016W
964,163,YBL046W
965,163,YDR075W
966,163,YPL152W
967,163,YDR435C
968,163,YIL153W
969,163,YGR161C
970,163,YNR032W
971,164,YDR283C
972,165,YGL073W
973,166,YGL180W
974,166,YBR217W
975,166,YPL149W
976,166,YPR185W
977,166,YLL042C
978,166,YNR007C
979,166,YMR159C
980,166,YNL223W
981,166,YLR423C
982,166,YDR022C
983,166,YPL100W
984,166,YPL166W
985,166,YJL178C
986,166,YLR431C
987,167,YGR163W
988,167,YML121W
989,167,YBR077C
990,167,YGL023C
991,167,YCR075W-A
992,168,YGR249W
993,168,YHR206W
994,168,YJR147W
995,169,YIL105C
996,169,YNL047C
997,170,YJR007W
998,170,YPR041W
999,170,YPL237W
1000,170,YDR211W
1001,170,YGR083C
1002,170,YKR026C
1003,170,YOR260W
1004,171,YOL139C
1005,171,YOR204W
1006,171,YPL119C
1007,171,YOR276W
1008,171,YCL037C
1009,171,YDR515W
1010,172,YMR104C
1011,172,YMR103C
1012,173,YMR106C
1013,173,YMR284W
1014,173,YOR005C
1015,173,YCR014C
1016,173,YMR137C
1017,173,YGL090W
1018,173,YLR265C
1019,174,YNL135C
1020,174,YLR179C
1021,174,YHR057C
1022,174,YML078W
1023,175,YBL041W
1024,175,YBR295W
1025,175,YER012W
1026,175,YER094C
1027,175,YGL011C
1028,175,YPR103W
1029,175,YOR157C
1030,175,YJL001W
1031,175,YMR314W
1032,175,YOR362C
1033,176,YBR173C
1034,176,YKL206C
1035,176,YPL144W
1036,176,YLR199C
1037,176,YLR021W
1038,177,YDL007W
1039,177,YDL097C
1040,177,YDR363W-A
1041,177,YDR394W
1042,177,YDR427W
1043,177,YER021W
1044,177,YFL007W
1045,177,YFR050C
1046,177,YFR052W
1047,177,YGL048C
1048,177,YIL007C
1049,177,YOR261C
1050,177,YOR117W
1051,177,YPR108W
1052,177,YHR200W
1053,177,YHR027C
1054,177,YOR259C
1055,177,YML092C
1056,177,YLR421C
1057,177,YKL145W
1058,177,YIL075C
1059,177,YBR272C
1060,177,YGL004C
1061,177,YHL030W
1062,178,YDL147W
1063,179,YFR004W
1064,180,YFR010W
1065,181,YJL095W
1066,182,YIL142W
1067,183,YOL038W
1068,184,YJL008C
1069,185,YLL039C
1070,185,YER144C
1071,185,YKL090W
1072,186,YGR286C
1073,187,YOR176W
1074,188,YNL240C
1075,188,YPR048W
1076,188,YIL003W
1077,188,YGL091C
1078,188,YIL128W
1079,188,YDR267C
1080,188,YHR122W
1081,189,YBL014C
1082,189,YML043C
1083,189,YJL025W
1084,189,YKL125W
1085,189,YMR270C
1086,189,YLR141W
1087,189,YOR295W
1088,189,YBL025W
1089,190,YEL009C
1090,190,YDR034C
1091,190,YIL036W
1092,191,YGL241W
1093,191,YGL016W
1094,191,YDR395W
1095,191,YJR132W
1096,191,YBR017C
1097,191,YLR347C
1098,191,YOR160W
1099,191,YPL125W
1100,191,YDR335W
1101,192,YPL082C
1102,193,YHR099W
1103,194,YOL012C
1104,195,YPL248C
1105,195,YDR009W
1106,195,YLR081W
1107,195,YBR019C
1108,195,YBR018C
1109,195,YML051W
1110,196,YBL091C
1111,196,YLR244C
1112,196,YHR112C
1113,196,YNR029C
1114,197,YDL040C
1115,197,YOR253W
1116,197,YHR013C
1117,197,YOL076W
1118,197,YEL053C
1119,197,YPR051W
1120,197,YMR069W
1121,198,YOR091W
1122,199,YEL051W
1123,200,YKL080W
1124,200,YHR026W
1125,200,YEL027W
1126,200,YLR447C
1127,200,YPL234C
1128,200,YGR020C
1129,200,YPR036W
1130,200,YGR106C
1131,200,YGR105W
1132,200,YHR132C
1133,200,YOR161C
1134,201,YHR039C-A
1135,202,YJL180C
1136,202,YNL315C
1137,202,YIL098C
1138,203,YER154W
1139,203,YOL027C
1140,204,YFL036W
1141,204,YDL044C
1142,204,YMR228W
1143,205,YDR298C
1144,206,YLR393W
1145,206,YNR020C
1146,207,YDL004W
1147,207,YPR020W
1148,208,YPL078C
1149,209,YLR295C
1150,209,YLR294C
1151,210,YPL069C
1152,210,YJL167W
1153,211,YBR002C
1154,211,YDL193W
1155,211,YMR101C
1156,211,YIL049W
1157,211,YMR013C
1158,212,YBR003W
1159,212,YLR290C
1160,212,YDR204W
1161,212,YLR201C
1162,212,YML110C
1163,213,YDL090C
1164,213,YKL019W
1165,213,YMR274C
1166,213,YPR122W
1167,213,YJR117W
1168,214,YGR175C
1169,214,YHR190W
1170,214,YML075C
1171,214,YML126C
1172,214,YMR208W
1173,214,YNR043W
1174,214,YPL117C
1175,214,YGL001C
1176,214,YHR072W
1177,214,YLR100W
1178,214,YLR450W
1179,214,YMR220W
1180,215,YDL064W
1181,215,YDR390C
1182,215,YDR409W
1183,215,YPR180W
1184,216,YBL079W
1185,216,YDL116W
1186,216,YER107C
1187,216,YGL092W
1188,216,YLR335W
1189,216,YKR095W
1190,216,YFR002W
1191,216,YJR042W
1192,216,YJL041W
1193,216,YKR082W
1194,216,YMR235C
1195,216,YJL039C
1196,216,YDR002W
1197,216,YOR098C
1198,216,YGR119C
1199,216,YIL063C
1200,216,YML103C
1201,216,YKL068W
1202,216,YDL088C
1203,216,YIL149C
1204,216,YIL115C
1205,216,YKL057C
1206,216,YJL061W
1207,216,YML031W
1208,216,YGL097W
1209,216,YGL172W
1210,216,YER105C
1211,216,YMR153W
1212,217,YBR082C
1213,217,YDR177W
1214,217,YDR059C
1215,218,YBR088C
1216,219,YCR065W
1217,220,YCR066W
1218,221,YDL003W
1219,221,YJL074C
1220,221,YFL008W
1221,221,YMR076C
1222,221,YFR027W
1223,221,YIL026C
1224,221,YDR014W
1225,221,YER147C
1226,221,YPR007C
1227,222,YDL059C
1228,222,YMR190C
1229,222,YDR363W
1230,222,YBR073W
1231,222,YDR076W
1232,222,YLR234W
1233,222,YLR032W
1234,222,YBR228W
1235,222,YER041W
1236,222,YML061C
1237,222,YPL024W
1238,222,YBR098W
1239,222,YLR135W
1240,222,YNL218W
1241,222,YOR191W
1242,223,YJL141C
1243,223,YPL247C
1244,223,YJL142C
1245,224,YJL092W
1246,225,YGL194C
1247,225,YPR068C
1248,225,YBR103W
1249,225,YCR033W
1250,225,YPL116W
1251,225,YIL112W
1252,225,YKR029C
1253,226,YOR156C
1254,227,YGL087C
1255,228,YML032C
1256,229,YDR288W
1257,229,YDL105W
1258,229,YLR007W
1259,229,YOL034W
1260,229,YLR383W
1261,229,YER038C
1262,229,YML023C
1263,230,YLR394W
1264,231,YOL006C
1265,232,YIL031W
1266,233,YLR293C
1267,233,YOR185C
1268,233,YJR074W
1269,233,YOR112W
1270,234,YNL088W
1271,235,YDR328C
1272,235,YMR094W
1273,235,YDR202C
1274,235,YJL149W
1275,235,YNL311C
1276,235,YLR352W
1277,235,YOR080W
1278,235,YML088W
1279,235,YER066W
1280,235,YPL003W
1281,236,YKL210W
1282,236,YEL012W
1283,237,YGL100W
1284,237,YLR208W
1285,237,YHL023C
1286,237,YBL104C
1287,237,YDR128W
1288,237,YEL062W
1289,237,YOL138C
1290,237,YJR138W
1291,237,YCR067C
1292,237,YNR026C
1293,237,YGR057C
1294,237,YHR035W
1295,237,YKL176C
1296,238,YPL020C
1297,238,YKR063C
1298,238,YLL035W
1299,239,YDR092W
1300,239,YLR247C
1301,240,YDR510W
1302,241,YOR310C
1303,241,YLR175W
1304,241,YLR197W
1305,241,YIL104C
1306,241,YNL124W
1307,241,YDR339C
1308,241,YOR309C
1309,242,YEL019C
1310,243,YDL132W
1311,243,YOL025W
1312,244,YDR314C
1313,244,YML011C
1314,245,YOR064C
1315,245,YBL052C
1316,246,YER095W
1317,246,YDR263C
1318,246,YGL163C
1319,246,YDR004W
1320,246,YDR014W-A
1321,247,YNL097C
1322,247,YNL330C
1323,247,YMR075W
1324,247,YAL013W
1325,247,YIL084C
1326,247,YMR263W
1327,247,YOL004W
1328,247,YPL181W
1329,247,YBL054W
1330,247,YLR183C
1331,247,YBR095C
1332,247,YDL076C
1333,247,YER088C
1334,247,YMR053C
1335,247,YPL139C
1336,248,YNL021W
1337,248,YDR295C
1338,248,YPR179C
1339,249,YCR077C
1340,249,YGL173C
1341,249,YJL124C
1342,249,YNL118C
1343,250,YDL014W
1344,251,YDR091C
1345,251,YNL244C
1346,251,YJR067C
1347,251,YNL260C
1348,252,YGL120C
1349,253,YGR054W
1350,254,YNL007C
1351,255,YOR039W
1352,256,YPR137W
1353,256,YBR192W
1354,257,YLR089C
1355,257,YDR111C
1356,257,YKL106W
1357,257,YLR027C
1358,258,YAL062W
1359,258,YDL215C
1360,258,YOR375C
1361,259,YDR050C
1362,260,YFL030W
1363,260,YEL046C
1364,260,YPL113C
