,cluster,protein
490,19,YDR007W
491,19,YOR128C
492,19,YKL024C
493,19,YLR014C
494,19,YGR061C
495,19,YEL063C
496,19,YOR202W
497,19,YKL216W
498,19,YLR420W
499,19,YML106W
500,19,YDR020C
501,19,YEL021W
502,20,YER005W
503,21,YLR245C
504,21,YDR400W
505,21,YHR128W
506,21,YLR209C
507,21,YPR062W
508,21,YHR144C
509,22,YNL002C
510,22,YDR012W
511,22,YLR061W
512,22,YOR361C
513,22,YGR169C-A
514,22,YLR048W
515,22,YBR079C
516,22,YDR429C
517,22,YJR145C
518,22,YMR143W
519,22,YPR016C
520,22,YGR054W
521,22,YMR309C
522,22,YLR264W
523,22,YDR450W
524,22,YGR085C
525,22,YMR012W
526,22,YNL162W
527,22,YHL015W
528,22,YDR447C
529,22,YGL076C
530,22,YMR116C
531,22,YJR123W
532,22,YGL189C
533,22,YDL083C
534,22,YJL190C
535,22,YPR132W
536,22,YLR448W
537,22,YCR031C
538,22,YLR344W
539,22,YBR191W
540,22,YOR063W
541,22,YAL035W
542,22,YOL040C
543,22,YGL030W
544,22,YJL136C
545,22,YER056C-A
546,22,YKL056C
547,22,YGR118W
548,22,YLL045C
549,22,YDL130W
550,22,YBR084C-A
551,22,YLR150W
552,22,YKL156W
553,22,YDR417C
554,22,YPL037C
555,22,YDL082W
556,22,YNL096C
557,22,YGR027C
558,22,YMR121C
559,22,YNL069C
560,22,YLR441C
561,22,YLR325C
562,22,YBL087C
563,22,YOL121C
564,22,YGR214W
565,22,YHR203C
566,22,YGL147C
567,22,YDR418W
568,22,YLR192C
569,22,YOL127W
570,22,YFR032C-A
571,22,YER117W
572,22,YER102W
573,22,YOR369C
574,22,YDL081C
575,22,YNL178W
576,22,YHR141C
577,22,YOR234C
578,22,YGR201C
579,22,YPL090C
580,22,YIL133C
581,22,YDL191W
582,22,YML024W
583,22,YIL069C
584,22,YKR094C
585,22,YNL001W
586,22,YLR367W
587,22,YER074W
588,22,YLR406C
589,22,YML073C
590,22,YPL249C-A
591,22,YHR021C
592,22,YPL079W
593,22,YBL027W
594,22,YOR312C
595,22,YOR182C
596,22,YOL120C
597,22,YBR048W
598,22,YPL220W
599,22,YDR064W
600,22,YOR167C
601,22,YGR148C
602,22,YBR189W
603,22,YIL018W
604,22,YDR385W
605,22,YAL003W
606,22,YHL033C
607,22,YPL131W
608,22,YIL148W
609,22,YDL075W
610,22,YLR333C
611,22,YLR075W
612,22,YDR025W
613,22,YGL135W
614,22,YPL198W
615,22,YBR031W
616,22,YMR230W
617,22,YDR471W
618,22,YNL067W
619,22,YFR031C-A
620,22,YFL034C-A
621,22,YGL123W
622,22,YNL244C
623,22,YBL072C
624,22,YMR146C
625,22,YPR043W
626,22,YDL136W
627,22,YKL180W
628,22,YKR057W
629,22,YPL081W
630,22,YLR029C
631,22,YJR094W-A
632,22,YMR142C
633,22,YHR193C
634,22,YMR194W
635,22,YLR287C-A
636,22,YOL039W
637,22,YML063W
638,22,YMR242C
639,22,YDL061C
640,22,YML026C
641,22,YJL189W
642,22,YER131W
643,22,YNL301C
644,22,YBR181C
645,22,YGR034W
646,22,YNL302C
647,22,YJL191W
648,22,YNL209W
649,22,YKL006W
650,22,YHL001W
651,22,YLR388W
652,22,YPL143W
653,22,YLR387C
654,22,YLR185W
655,22,YDR382W
656,22,YGL031C
657,22,YEL054C
658,22,YDR500C
659,22,YGL103W
660,22,YJL177W
661,22,YBL092W
662,22,YOR293W
663,22,YOR133W
664,22,YEL034W
665,22,YHR010W
666,22,YMR260C
667,22,YLR340W
668,22,YPR102C
669,22,YOR096W
670,22,YIL052C
671,23,YPL048W
672,23,YDR061W
673,23,YKL081W
674,24,YBR118W
675,24,YGR211W
676,25,YDR175C
677,25,YNL306W
678,25,YKR006C
679,25,YHL004W
680,25,YMR193W
681,25,YHR059W
682,25,YOR158W
683,25,YNL252C
684,25,YDR322W
685,25,YBR146W
686,25,YIL093C
687,25,YOR150W
688,25,YGL068W
689,25,YHR038W
690,25,YMR158W
691,25,YNL005C
692,25,YNL284C
693,25,YCR046C
694,25,YJR101W
695,25,YDR041W
696,25,YKL003C
697,25,YBR268W
698,25,Q0140
699,25,YKL155C
700,25,YDR115W
701,25,YLR069C
702,25,YDR036C
703,25,YNL122C
704,25,YGR150C
705,25,YKL170W
706,25,YDR337W
707,25,YGR215W
708,25,YMR225C
709,25,YBL090W
710,25,YCR003W
711,25,YDR405W
712,25,YLR439W
713,25,YDR462W
714,25,YDL202W
715,25,YDR237W
716,25,YJL096W
717,25,YNR022C
718,25,YDL045W-A
719,25,YDR116C
720,25,YMR188C
721,25,YML009C
722,25,YPL183W-A
723,25,YNL137C
724,25,YGR084C
725,25,YPR166C
726,25,YEL050C
727,25,YMR286W
728,25,YNL177C
729,25,YGR076C
730,25,YNL185C
731,25,YNR037C
732,25,YJR113C
733,25,YGR165W
734,25,YPL118W
735,25,YBL038W
736,25,YDR347W
737,25,YLR312W-A
738,25,YNL081C
739,25,YHR147C
740,25,YDR494W
741,25,YKL138C
742,25,YBR282W
743,25,YBR122C
744,25,YPR099C
745,25,YCR071C
746,25,YML025C
747,25,YGL129C
748,25,YJL063C
749,25,YPL173W
750,25,YGR220C
751,25,YKR085C
752,25,YER050C
753,25,YMR024W
754,25,YGL107C
755,25,YBR251W
756,25,YNR036C
757,25,YPL013C
758,25,YPR100W
759,26,YGL230C
760,26,YOR260W
761,26,YPR041W
762,26,YDR283C
763,26,YGR083C
764,26,YDR211W
765,26,YPL237W
766,26,YJR007W
767,26,YKR026C
768,26,YER025W
769,26,YLR291C
770,27,YFR010W
771,27,YDR177W
772,27,YLL039C
773,27,YLR167W
774,27,YKL090W
775,27,YER144C
776,28,YDR188W
777,28,YJL014W
778,28,YIL142W
779,28,YJL008C
780,28,YDR212W
781,28,YJL111W
782,28,YJR064W
783,28,YDL143W
784,29,YPR080W
785,30,YNL052W
786,30,YDR379C-A
787,30,YPR191W
788,30,YOL071W
789,30,YJL166W
790,30,YPR021C
791,30,YJL045W
792,30,YHR116W
793,30,YDL067C
794,30,Q0060
795,30,Q0065
796,30,Q0275
797,30,YGL187C
798,30,Q0045
799,30,YLR163C
800,30,YNR018W
801,30,YDR529C
802,30,YIL111W
803,30,YMR145C
804,30,YLR038C
805,30,Q0070
806,30,YHR001W-A
807,30,YJR048W
808,30,YHR051W
809,30,YFR033C
810,30,YML030W
811,30,YGR174C
812,30,YBL045C
813,30,YGL226W
814,30,YDL085W
815,30,YGR183C
816,30,YKL148C
817,30,YEL039C
818,30,Q0120
819,30,YML120C
820,30,YDR119W-A
821,30,YOR065W
822,30,YKL141W
823,30,YPR010C-A
824,30,YEL024W
825,30,YGL191W
826,30,YJL003W
827,30,YLL041C
828,30,YLR164W
829,30,Q0250
830,30,Q0105
831,30,YMR118C
832,30,YDR178W
833,30,YMR256C
834,30,YLR395C
835,31,YKL087C
836,31,YBR037C
837,31,YPL172C
838,31,YBR024W
839,31,YER141W
840,31,YDR376W
841,31,YDR305C
842,32,YMR228W
843,32,YOR330C
844,32,YDL044C
845,32,YLR067C
846,32,YFL036W
847,33,YPL189C-A
848,33,YIL157C
849,33,YJL062W-A
850,33,YGR112W
851,33,YML129C
852,33,YLR203C
853,34,Q0075
854,34,YIR021W
855,34,Q0115
856,34,Q0050
857,35,YOR332W
858,35,YLR295C
859,35,YBR127C
860,35,YPL078C
861,35,YOL077W-A
862,35,YBL030C
863,35,YPL234C
864,35,Q0080
865,35,YEL051W
866,35,YBL099W
867,35,YBR039W
868,35,YHR026W
869,35,YPR020W
870,35,YKL080W
871,35,YDL004W
872,35,YML081C-A
873,35,YHR039C-A
874,35,YDR377W
875,35,YPL271W
876,35,YEL027W
877,35,YDR298C
878,35,YJR121W
879,35,YCL005W-A
880,35,YDL185W
881,35,YKL016C
882,35,YDR322C-A
883,35,YPR036W
884,35,YGR020C
885,35,YMR054W
886,35,YLR294C
887,35,Q0130
888,35,Q0085
889,36,Q0055
890,36,Q0110
891,37,YMR038C
892,37,YLL018C-A
893,37,YPL132W
894,37,YLL009C
895,37,YJR034W
896,38,YDR197W
897,38,YDL069C
898,39,YPL215W
899,39,YBR120C
900,40,YOR266W
901,40,YDL107W
902,40,YGR062C
903,41,YEL059C-A
904,41,YDR231C
905,42,YDR296W
906,42,YKL011C
907,43,YDR440W
908,43,YGR270W
909,43,YJL168C
910,43,YLL002W
911,43,YOL012C
912,43,YBL002W
913,43,YBR009C
914,43,YBR010W
915,43,YER169W
916,43,YBR195C
917,43,YML102W
918,43,YOL054W
919,43,YOR038C
920,43,YPR018W
921,43,YBL052C
922,43,YDR225W
923,43,YNL206C
924,43,YNL246W
925,43,YNL030W
926,43,YLL022C
927,43,YEL056W
928,43,YJR119C
929,43,YPL001W
930,43,YDR224C
931,43,YPR052C
932,43,YJL115W
933,43,YER051W
934,43,YPL127C
935,43,YBR215W
936,43,YNL031C
937,43,YDL139C
938,43,YGL060W
939,43,YJR140C
940,43,YBL008W
941,43,YBL003C
942,44,YNR033W
943,44,YDR354W
944,44,YDR127W
945,44,YBR166C
946,44,YER055C
947,44,YPR060C
948,44,YOR348C
949,44,YBR235W
950,44,YBR249C
951,44,YMR289W
952,44,YGL148W
953,44,YNL316C
954,44,YDR035W
955,44,YBR248C
956,44,YKL211C
957,44,YIL020C
958,44,YER090W
959,45,YLR357W
960,45,YGR056W
961,45,YBL006C
962,45,YFL049W
963,45,YGR275W
964,45,YPR034W
965,45,YNR023W
966,45,YLR033W
967,45,YOR290C
968,45,YDR303C
969,45,YML127W
970,45,YIL126W
971,45,YDR073W
972,45,YLR321C
973,45,YJL176C
974,45,YMR091C
975,45,YHR056C
976,45,YBR289W
977,45,YKR008W
978,45,YPL016W
979,45,YCR052W
980,45,YCR020W-B
981,45,YHL025W
982,45,YER161C
983,45,YFR037C
984,45,YMR033W
985,46,YCR053W
986,46,YER052C
987,46,YDR158W
988,46,YJR139C
989,46,YHR025W
990,47,YDR130C
991,47,YLR433C
992,47,YPR107C
993,47,YLR277C
994,47,YAL043C
995,47,YKL159C
996,47,YOR178C
997,47,YGR156W
998,47,YDR195W
999,47,YOR250C
1000,47,YOL123W
1001,47,YBL051C
1002,47,YBR045C
1003,47,YMR061W
1004,47,YGL044C
1005,47,YML057W
1006,47,YDR301W
1007,47,YER133W
1008,47,YKR002W
1009,47,YKL059C
1010,47,YBL046W
1011,47,YBR050C
1012,47,YLR273C
1013,47,YKL018W
1014,47,YIL045W
1015,47,YKL193C
1016,47,YER054C
1017,47,YOR329C
1018,47,YLR115W
1019,47,YNL222W
1020,47,YDR228C
1021,47,YNL317W
1022,47,YDR028C
1023,47,YOR179C
1024,47,YMR311C
1025,47,YJR093C
1026,47,YKL190W
1027,48,YPL138C
1028,48,YDR469W
1029,48,YBR258C
1030,48,YAR003W
1031,48,YBR175W
1032,48,YLR015W
1033,48,YHR119W
1034,49,YDR359C
1035,49,YNR035C
1036,49,YNL243W
1037,49,YDL029W
1038,49,YHR114W
1039,49,YFL024C
1040,49,YNL084C
1041,49,YOR213C
1042,49,YML041C
1043,49,YLR399C
1044,49,YHR023W
1045,49,YIL159W
1046,49,YDR320C
1047,49,YEL018W
1048,49,YLR052W
1049,49,YPL242C
1050,49,YJR082C
1051,49,YIR006C
1052,49,YGR002C
1053,49,YLR370C
1054,49,YNL059C
1055,49,YOR189W
1056,49,YDR129C
1057,49,YOR239W
1058,49,YEL044W
1059,49,YNL107W
1060,49,YNL136W
1061,49,YOR181W
1062,49,YOR141C
1063,49,YIL138C
1064,49,YOR367W
1065,49,YGL150C
1066,49,YOR122C
1067,49,YJL081C
1068,49,YPR023C
1069,49,YLR337C
1070,49,YDL002C
1071,49,YLR385C
1072,49,YMR127C
1073,49,YNL215W
1074,49,YGR136W
1075,49,YFL013C
1076,49,YIL062C
1077,49,YAL011W
1078,49,YPR154W
1079,49,YKL013C
1080,49,YOR244W
1081,49,YNL138W
1082,49,YGL106W
1083,49,YDR181C
1084,49,YHR090C
1085,49,YLL050C
1086,49,YGR080W
1087,49,YFL039C
1088,49,YDR334W
1089,49,YIL034C
1090,49,YNL020C
1091,49,YCR088W
1092,49,YDR485C
1093,49,YJR065C
1094,49,YNL079C
1095,49,YLR085C
1096,49,YER092W
1097,49,YKL129C
1098,49,YBR231C
1099,49,YJL020C
1100,49,YOR035C
1101,49,YMR092C
1102,49,YPR188C
1103,49,YDL146W
1104,49,YDR063W
1105,49,YMR109W
1106,49,YBR234C
1107,49,YLR429W
1108,50,YLR298C
1109,50,YKL012W
1110,50,YLR323C
1111,50,YDR473C
1112,50,YMR288W
1113,50,YER013W
1114,50,YDR378C
1115,50,YIR009W
1116,50,YDL030W
1117,50,YJR050W
1118,50,YDL098C
1119,50,YGL128C
1120,50,YGR129W
1121,50,YOR148C
1122,50,YOR319W
1123,50,YHR086W
1124,50,YLR438C-A
1125,50,YER029C
1126,50,YBR065C
1127,50,YDR088C
1128,50,YHR156C
1129,50,YKL183W
1130,50,YPL213W
1131,50,YNL138W-A
1132,50,YPL151C
1133,50,YLR275W
1134,50,YIL061C
1135,50,YKR022C
1136,50,YPR178W
1137,50,YDR240C
1138,50,YIR005W
1139,50,YFL017W-A
1140,50,YNL187W
1141,50,YNL245C
1142,50,YGR091W
1143,50,YGR075C
1144,50,YDL209C
1145,50,YER146W
1146,50,YLR016C
1147,50,YDR416W
1148,50,YOR308C
1149,50,YBR055C
1150,50,YNL286W
1151,50,YIL041W
1152,50,YJL203W
1153,50,YOR159C
1154,50,YGL174W
1155,50,YPR182W
1156,50,YAL032C
1157,50,YPR082C
1158,50,YNR032C-A
1159,50,YDR163W
1160,50,YGR006W
1161,50,YNL147W
1162,50,YLR424W
1163,50,YBR119W
1164,50,YBR152W
1165,50,YBR237W
1166,50,YGR013W
1167,50,YDR364C
1168,50,YNR011C
1169,50,YBL074C
1170,50,YER172C
1171,50,YLR147C
1172,50,YGR074W
1173,50,YMR268C
1174,50,YBR188C
1175,50,YKL095W
1176,50,YDR235W
1177,50,YJR022W
1178,50,YMR240C
1179,50,YDL087C
1180,50,YFR005C
1181,50,YKL173W
1182,50,YPL064C
1183,50,YDR243C
1184,50,YKR086W
1185,50,YGR278W
1186,50,YLR117C
1187,50,YKL074C
1188,50,YLR116W
1189,50,YBL026W
1190,50,YPR094W
1191,50,YCR063W
1192,50,YER112W
1193,50,YML049C
1194,50,YML046W
1195,50,YHR165C
1196,50,YDL043C
1197,50,YDR482C
1198,50,YPR101W
1199,50,YLL036C
1200,50,YPR152C
1201,50,YMR213W
1202,51,YGR208W
1203,51,YOR184W
1204,52,YPL178W
1205,52,YMR125W
1206,52,YPR057W
1207,53,YHR031C
1208,53,YMR167W
1209,53,YMR137C
1210,53,YER095W
1211,53,YDR386W
1212,53,YAR007C
1213,53,YBR073W
1214,53,YAL019W
1215,53,YDR499W
1216,53,YHR154W
1217,53,YMR201C
1218,53,YBR228W
1219,53,YOR033C
1220,53,YBL088C
1221,53,YLR035C
1222,53,YBR098W
1223,53,YER173W
1224,53,YAL027W
1225,53,YLR032W
1226,53,YDR004W
1227,53,YMR224C
1228,53,YPL022W
1229,53,YNL218W
1230,53,YDR097C
1231,53,YGL087C
1232,53,YDR076W
1233,53,YML095C
1234,53,YOR144C
1235,53,YDR014W-A
1236,53,YOL063C
1237,53,YKL113C
1238,53,YML032C
1239,53,YPL167C
1240,53,YOR191W
1241,53,YCR066W
1242,53,YHR164C
1243,53,YOR368W
1244,53,YPL153C
1245,53,YDL059C
1246,53,YJL092W
1247,53,YJR043C
1248,53,YNL082W
1249,53,YDR419W
1250,53,YCR092C
1251,53,YGL163C
1252,53,YLR234W
1253,53,YPL024W
1254,53,YMR190C
1255,53,YPL194W
1256,53,YDR263C
1257,53,YML061C
1258,53,YOR346W
1259,53,YDR363W
1260,53,YER041W
1261,53,YDL156W
1262,53,YLR288C
1263,53,YBR274W
1264,53,YBR136W
1265,53,YDR217C
1266,53,YLR135W
1267,54,YGL246C
1268,54,YOR048C
1269,54,YDR370C
1270,55,YHR033W
1271,55,YLR142W
1272,55,YDR300C
1273,55,YOR323C
1274,55,YLR438W
1275,55,YER023W
1276,55,YHR037W
1277,56,YBR290W
1278,56,YKR021W
1279,56,YOR322C
1280,56,YLR392C
1281,56,YPL176C
1282,56,YJL084C
1283,56,YER125W
1284,56,YOR138C
1285,56,YKL020C
1286,56,YGR055W
1287,56,YBL101C
1288,56,YOR018W
1289,56,YML111W
1290,56,YPR030W
1291,56,YGR068C
1292,56,YBR021W
1293,56,YMR275C
1294,56,YMR171C
1295,56,YFR022W
1296,56,YIR033W
1297,57,YDL074C
1298,57,YGL058W
1299,57,YPL055C
1300,58,YJL197W
1301,58,YOR124C
1302,58,YBR058C
1303,58,YDL122W
1304,58,YJR099W
1305,58,YHL013C
1306,58,YER151C
1307,58,YNR051C
1308,59,YDL232W
1309,59,YEL002C
1310,59,YOR103C
1311,59,YMR149W
1312,59,YER087C-B
1313,59,YGL022W
1314,59,YER019C-A
1315,59,YLR378C
1316,59,Q0160
1317,59,YOR085W
1318,59,YJL002C
1319,60,YMR138W
1320,60,YOR349W
1321,60,YKL079W
1322,60,YFL037W
1323,60,YNL148C
1324,60,YPL241C
1325,60,YOR265W
1326,60,YML085C
1327,60,YML124C
1328,60,YER007W
1329,60,YER184C
1330,61,YOR262W
1331,61,YDR527W
1332,62,YDR297W
1333,62,YBR183W
1334,62,YHL003C
1335,62,YOR171C
1336,62,YKR053C
1337,62,YER019W
1338,62,YLR260W
1339,62,YDR294C
1340,62,YBR265W
1341,62,YKL008C
1342,62,YPL087W
1343,62,YMR272C
1344,62,YMR298W
1345,62,YJL134W
1346,63,YDR541C
1347,63,YDL114W
1348,64,YNL128W
1349,64,YKL212W
1350,64,YBR058C-A
1351,64,YNL267W
1352,64,YHR073W
1353,64,YDR372C
1354,64,YOR109W
1355,64,YLR350W
1356,64,YGR038W
1357,64,YOL065C
1358,64,YNL106C
1359,64,YMR296C
1360,64,YJR110W
1361,64,YDR062W
1362,64,YPL268W
1363,64,YJL100W
