,cluster,protein
490,31,YMR116C
491,31,YJR123W
492,31,YGL189C
493,31,YDL083C
494,31,YJL190C
495,31,YPR132W
496,31,YLR448W
497,31,YCR031C
498,31,YLR344W
499,31,YBR191W
500,31,YOR063W
501,31,YAL035W
502,31,YOL040C
503,31,YGL030W
504,31,YJL136C
505,31,YER056C-A
506,31,YKL056C
507,31,YGR118W
508,31,YLL045C
509,31,YDL130W
510,31,YBR084C-A
511,31,YLR150W
512,31,YKL156W
513,31,YDR417C
514,31,YPL037C
515,31,YDL082W
516,31,YNL096C
517,31,YGR027C
518,31,YMR121C
519,31,YNL069C
520,31,YLR441C
521,31,YLR325C
522,31,YBL087C
523,31,YOL121C
524,31,YGR214W
525,31,YHR203C
526,31,YGL147C
527,31,YDR418W
528,31,YLR192C
529,31,YOL127W
530,31,YFR032C-A
531,31,YER117W
532,31,YER102W
533,31,YOR369C
534,31,YDL081C
535,31,YNL178W
536,31,YHR141C
537,31,YOR234C
538,31,YGR201C
539,31,YPL090C
540,31,YIL133C
541,31,YDL191W
542,31,YML024W
543,31,YIL069C
544,31,YKR094C
545,31,YNL001W
546,31,YLR367W
547,31,YER074W
548,31,YLR406C
549,31,YML073C
550,31,YPL249C-A
551,31,YHR021C
552,31,YPL079W
553,31,YBL027W
554,31,YOR312C
555,31,YOR182C
556,31,YOL120C
557,31,YBR048W
558,31,YPL220W
559,31,YDR064W
560,31,YOR167C
561,31,YGR148C
562,31,YBR189W
563,31,YIL018W
564,31,YDR385W
565,31,YAL003W
566,31,YHL033C
567,31,YPL131W
568,31,YIL148W
569,31,YDL075W
570,31,YLR333C
571,31,YLR075W
572,31,YDR025W
573,31,YGL135W
574,31,YPL198W
575,31,YBR031W
576,31,YMR230W
577,31,YDR471W
578,31,YNL067W
579,31,YFR031C-A
580,31,YFL034C-A
581,31,YGL123W
582,31,YBL072C
583,31,YMR146C
584,31,YPR043W
585,31,YDL136W
586,31,YKL180W
587,31,YKR057W
588,31,YPL081W
589,31,YLR029C
590,31,YJR094W-A
591,31,YMR142C
592,31,YHR193C
593,31,YMR194W
594,31,YLR287C-A
595,31,YOL039W
596,31,YJR113C
597,31,YML063W
598,31,YMR242C
599,31,YDL061C
600,31,YML026C
601,31,YJL189W
602,31,YER131W
603,31,YNL301C
604,31,YBR181C
605,31,YGR034W
606,31,YNL302C
607,31,YJL191W
608,31,YNL209W
609,31,YKL006W
610,31,YHL001W
611,31,YLR388W
612,31,YPL143W
613,31,YLR387C
614,31,YLR185W
615,31,YDR382W
616,31,YGL031C
617,31,YEL054C
618,31,YDR500C
619,31,YGL103W
620,31,YJL177W
621,31,YBL092W
622,31,YOR293W
623,31,YOR133W
624,31,YEL034W
625,31,YHR010W
626,31,YMR260C
627,31,YLR340W
628,31,YPR102C
629,31,YOR096W
630,31,YIL052C
631,32,YPL048W
632,32,YDR061W
633,32,YKL081W
634,33,YBR118W
635,33,YGR211W
636,34,YDR175C
637,34,YNL306W
638,34,YKR006C
639,34,YHL004W
640,34,YMR193W
641,34,YHR059W
642,34,YOR158W
643,34,YNL252C
644,34,YDR322W
645,34,YBR146W
646,34,YIL093C
647,34,YOR150W
648,34,YGL068W
649,34,YHR038W
650,34,YMR158W
651,34,YNL005C
652,34,YNL284C
653,34,YCR046C
654,34,YJR101W
655,34,YDR041W
656,34,YKL003C
657,34,YBR268W
658,34,Q0140
659,34,YKL155C
660,34,YDR115W
661,34,YLR069C
662,34,YDR036C
663,34,YNL122C
664,34,YGR150C
665,34,YKL170W
666,34,YDR337W
667,34,YGR215W
668,34,YMR225C
669,34,YBL090W
670,34,YCR003W
671,34,YDR405W
672,34,YLR439W
673,34,YDR462W
674,34,YDL202W
675,34,YDR237W
676,34,YJL096W
677,34,YNR022C
678,34,YDL045W-A
679,34,YDR116C
680,34,YMR188C
681,34,YML009C
682,34,YPL183W-A
683,34,YNL137C
