,cluster,protein
0,0,Q0010
1,0,Q0017
2,0,Q0143
3,0,Q0092
4,0,Q0182
5,0,Q0297
6,0,Q0032
7,0,Q0142
8,1,YPL135W
9,1,YLL027W
10,1,YPL252C
11,1,YOR226C
12,2,YCL017C
13,2,YER048W-A
14,3,YDL120W
15,4,YGL018C
16,5,YJR122W
17,5,YPL059W
18,5,YPR067W
19,6,YKL040C
20,7,YLR369W
21,8,YMR301C
22,9,YOR196C
23,10,YOR232W
24,10,YNL328C
25,10,YFL016C
26,10,YNL310C
27,11,YAL044W-A
28,11,YAL046C
29,12,YGL043W
30,12,YBR279W
31,12,YDL108W
32,12,YDL140C
33,12,YDR079C-A
34,12,YDR404C
35,12,YGL070C
36,12,YPR133C
37,12,YPL122C
38,12,YGR116W
39,12,YLR418C
40,12,YGL244W
41,12,YPR086W
42,12,YML010W
43,12,YPR161C
44,12,YKL028W
45,12,YIL021W
46,12,YGR063C
47,12,YMR277W
48,12,YKR062W
49,12,YGR186W
50,12,YOL005C
51,12,YOR151C
52,12,YJL140W
53,12,YGR005C
54,12,YBR236C
55,12,YPR056W
56,12,YKL058W
57,12,YLR226W
58,12,YDR460W
59,12,YDR289C
60,12,YKL139W
61,12,YPR025C
62,12,YMR039C
63,12,YOR194C
64,12,YER139C
65,12,YKL160W
66,12,YGL130W
67,12,YPL228W
68,13,YBL022C
69,14,YBR154C
70,14,YDR045C
71,14,YOR210W
72,14,YNL113W
73,14,YOR224C
74,14,YHR143W-A
75,14,YPR187W
76,14,YJR063W
77,14,YJL011C
78,14,YKL144C
79,14,YPR110C
80,14,YKL125W
81,14,YDR156W
82,14,YJL148W
83,14,YLR243W
84,14,YFL023W
85,15,YDR311W
86,15,YER171W
87,15,YIL143C
88,15,YLR005W
89,15,YBR114W
90,15,YJR052W
91,15,YOR352W
92,16,YDR443C
93,16,YGL127C
94,16,YBR193C
95,16,YBR253W
96,16,YLR071C
97,16,YMR112C
98,16,YOR174W
99,16,YPR168W
100,16,YGR104C
101,16,YHR041C
102,16,YHR058C
103,16,YDR308C
104,16,YER022W
105,16,YOL135C
106,16,YDL005C
107,16,YBL093C
108,16,YCR081W
109,16,YNL236W
110,16,YGL151W
111,16,YPR070W
112,16,YGL025C
113,16,YNR010W
114,16,YOL051W
115,16,YNL025C
116,17,YER148W
117,17,YOR207C
118,17,YDL150W
119,17,YDR362C
120,17,YGR047C
121,17,YGR246C
122,17,YKR025W
123,17,YNL039W
124,17,YNL151C
125,17,YNR003C
126,17,YOR116C
127,17,YPR190C
128,17,YGL112C
129,17,YAL001C
130,17,YBR123C
131,17,YBR198C
132,17,YCR042C
133,17,YDR145W
134,17,YDR167W
135,17,YDR397C
136,17,YML015C
137,17,YMR236W
138,17,YER159C
139,17,YPL082C
140,17,YMR005W
141,17,YPL011C
142,17,YML098W
143,17,YOR110W
144,17,YPL007C
145,17,YPR186C
146,17,YML114C
147,18,YER164W
148,19,YNL230C
149,19,YPL046C
150,19,YOL133W
151,19,YJL047C
152,19,YLR320W
153,19,YPR164W
154,19,YPR066W
155,19,YLR306W
156,20,YOR123C
157,21,YPL042C
158,21,YOL128C
159,22,YKL110C
160,22,YGL211W
161,22,YLR384C
162,22,YPL086C
163,22,YGR200C
164,22,YHR187W
165,22,YMR312W
166,22,YPL101W
167,23,YOR298C-A
168,23,YMR186W
169,23,YPL240C
170,23,YBR155W
171,23,YDR168W
172,23,YDR214W
173,23,YGR123C
174,23,YJR032W
175,23,YKL117W
176,23,YLR216C
177,23,YNL281W
178,23,YOR027W
179,23,YOR057W
180,24,YPL129W
181,24,YOR064C
182,24,YDL002C
183,24,YGL150C
184,24,YLR399C
185,24,YPR031W
186,24,YLR455W
187,24,YKL017C
188,25,YGL207W
189,25,YML069W
190,25,YGR270W
191,25,YBR089C-A
192,26,YKL005C
193,26,YKL007W
194,27,YJL006C
195,27,YML112W
196,28,YOL145C
197,28,YFR016C
198,29,YJR035W
199,29,YDR030C
200,29,YKL054C
201,30,YCR057C
202,30,YER082C
203,30,YJL109C
204,30,YMR229C
205,30,YBL004W
206,30,YCL031C
207,30,YGL019W
208,30,YGR081C
209,30,YGR090W
210,30,YGR128C
211,30,YHR196W
212,30,YIL035C
213,30,YJL069C
214,30,YJR002W
215,30,YLL011W
216,30,YOL010W
217,30,YOR039W
218,30,YMR093W
219,30,YOR061W
220,30,YPR144C
221,30,YMR128W
222,30,YGR251W
223,30,YNL035C
224,31,YDR005C
225,31,YHR205W
226,31,YKL126W
227,32,YDR496C
228,32,YGR245C
229,32,YHR170W
230,32,YKR024C
231,32,YLR129W
232,32,YLR222C
233,32,YLR409C
234,32,YNL132W
235,32,YOR206W
236,32,YPL226W
237,32,YPL217C
238,32,YPL012W
239,32,YLR106C
240,32,YHR197W
241,32,YPL093W
242,32,YPL146C
243,32,YDR161W
244,32,YKL009W
245,32,YKL172W
246,32,YER006W
247,32,YDR101C
248,32,YGR103W
249,32,YMR290C
250,32,YER126C
251,32,YNR053C
252,32,YLR009W
253,32,YOR294W
254,32,YKR081C
255,32,YNL110C
256,32,YGL099W
257,32,YOR340C
258,32,YDR087C
259,32,YNL112W
260,32,YBR247C
261,32,YCL059C
262,32,YDL060W
263,32,YDL148C
264,32,YDR299W
265,32,YDR324C
266,32,YDR449C
267,32,YFL002C
268,32,YGL171W
269,32,YGR145W
270,32,YHR169W
271,32,YJL010C
272,32,YKR060W
273,32,YLR003C
274,32,YOR272W
275,32,YOR145C
276,32,YNL075W
277,32,YNL308C
278,32,YNL224C
279,32,YPR137W
280,32,YPR112C
281,32,YPL126W
282,32,YPL266W
283,32,YDR398W
284,32,YIL019W
285,32,YKL143W
286,32,YML093W
287,32,YNL207W
288,32,YNL182C
289,32,YLR002C
