,cluster,protein
490,20,YKL024C
491,20,YLR014C
492,20,YEL063C
493,20,YOR202W
494,20,YKL216W
495,20,YLR420W
496,20,YML106W
497,20,YDR020C
498,20,YEL021W
499,21,YER005W
500,22,YLR245C
501,22,YDR400W
502,22,YHR128W
503,22,YPR062W
504,22,YHR144C
505,23,YNL002C
506,23,YDR012W
507,23,YLR061W
508,23,YOR361C
509,23,YGR169C-A
510,23,YLR048W
511,23,YBR079C
512,23,YDR429C
513,23,YJR145C
514,23,YMR143W
515,23,YPR016C
516,23,YGR054W
517,23,YMR309C
518,23,YLR264W
519,23,YDR450W
520,23,YGR085C
521,23,YMR012W
522,23,YNL162W
523,23,YHL015W
524,23,YDR447C
525,23,YGL076C
526,23,YMR116C
527,23,YJR123W
528,23,YGL189C
529,23,YDL083C
530,23,YJL190C
531,23,YPR132W
532,23,YLR448W
533,23,YCR031C
534,23,YLR344W
535,23,YBR191W
536,23,YOR063W
537,23,YAL035W
538,23,YOL040C
539,23,YGL030W
540,23,YJL136C
541,23,YER056C-A
542,23,YKL056C
543,23,YGR118W
544,23,YLL045C
545,23,YDL130W
546,23,YBR084C-A
547,23,YLR150W
548,23,YKL156W
549,23,YDR417C
550,23,YPL037C
551,23,YDL082W
552,23,YNL096C
553,23,YGR027C
554,23,YMR121C
555,23,YNL069C
556,23,YLR441C
557,23,YLR325C
558,23,YBL087C
559,23,YOL121C
560,23,YGR214W
561,23,YHR203C
562,23,YGL147C
563,23,YDR418W
564,23,YLR192C
565,23,YOL127W
566,23,YFR032C-A
567,23,YER117W
568,23,YER102W
569,23,YOR369C
570,23,YDL081C
571,23,YNL178W
572,23,YHR141C
573,23,YOR234C
574,23,YGR201C
575,23,YPL090C
576,23,YIL133C
577,23,YDL191W
578,23,YML024W
579,23,YIL069C
580,23,YKR094C
581,23,YNL001W
582,23,YLR367W
583,23,YER074W
584,23,YLR406C
585,23,YML073C
586,23,YPL249C-A
587,23,YHR021C
588,23,YPL079W
589,23,YBL027W
590,23,YOR312C
591,23,YOR182C
592,23,YOL120C
593,23,YBR048W
594,23,YPL220W
595,23,YDR064W
596,23,YOR167C
597,23,YGR148C
598,23,YBR189W
599,23,YIL018W
600,23,YDR385W
601,23,YAL003W
602,23,YHL033C
603,23,YPL131W
604,23,YIL148W
605,23,YDL075W
606,23,YLR333C
607,23,YLR075W
608,23,YDR025W
609,23,YGL135W
610,23,YPL198W
611,23,YBR031W
612,23,YMR230W
613,23,YDR471W
614,23,YNL067W
615,23,YFR031C-A
616,23,YFL034C-A
617,23,YGL123W
618,23,YNL244C
619,23,YBL072C
620,23,YMR146C
621,23,YPR043W
622,23,YDL136W
623,23,YKL180W
624,23,YKR057W
625,23,YPL081W
626,23,YLR029C
627,23,YJR094W-A
628,23,YMR142C
629,23,YHR193C
630,23,YMR194W
631,23,YLR287C-A
632,23,YOL039W
633,23,YML063W
634,23,YMR242C
635,23,YDL061C
636,23,YML026C
637,23,YJL189W
638,23,YER131W
639,23,YNL301C
640,23,YBR181C
641,23,YGR034W
642,23,YNL302C
643,23,YJL191W
644,23,YNL209W
645,23,YKL006W
646,23,YHL001W
647,23,YLR388W
648,23,YPL143W
649,23,YLR387C
650,23,YLR185W
651,23,YDR382W
652,23,YGL031C
653,23,YEL054C
654,23,YDR500C
655,23,YGL103W
656,23,YJL177W
657,23,YBL092W
658,23,YOR293W
659,23,YOR133W
660,23,YEL034W
661,23,YHR010W
662,23,YMR260C
663,23,YLR340W
664,23,YPR102C
665,23,YOR096W
666,23,YIL052C
667,24,YPL048W
668,24,YDR061W
669,24,YKL081W
670,25,YBR118W
671,25,YGR211W
672,26,YDR175C
673,26,YNL306W
674,26,YKR006C
675,26,YHL004W
676,26,YMR193W
677,26,YHR059W
678,26,YOR158W
679,26,YNL252C
680,26,YDR322W
681,26,YBR146W
682,26,YIL093C
683,26,YOR150W
684,26,YGL068W
685,26,YHR038W
686,26,YMR158W
687,26,YNL005C
688,26,YNL284C
689,26,YCR046C
690,26,YJR101W
691,26,YDR041W
692,26,YKL003C
693,26,YBR268W
694,26,Q0140
695,26,YKL155C
696,26,YDR115W
697,26,YLR069C
698,26,YDR036C
699,26,YNL122C
700,26,YGR150C
701,26,YKL170W
702,26,YDR337W
703,26,YGR215W
704,26,YMR225C
705,26,YBL090W
706,26,YCR003W
707,26,YDR405W
708,26,YLR439W
709,26,YDR462W
710,26,YDL202W
711,26,YDR237W
712,26,YJL096W
713,26,YNR022C
714,26,YDL045W-A
715,26,YDR116C
716,26,YMR188C
717,26,YML009C
718,26,YPL183W-A
719,26,YNL137C
720,26,YGR084C
721,26,YPR166C
722,26,YEL050C
723,26,YMR286W
724,26,YNL177C
725,26,YGR076C
726,26,YNL185C
727,26,YNR037C
728,26,YJR113C
729,26,YGR165W
730,26,YPL118W
731,26,YBL038W
732,26,YDR347W
733,26,YLR312W-A
734,26,YNL081C
735,26,YHR147C
736,26,YDR494W
737,26,YKL138C
738,26,YBR282W
739,26,YBR122C
740,26,YPR099C
741,26,YCR071C
742,26,YML025C
743,26,YGL129C
744,26,YJL063C
745,26,YPL173W
746,26,YGR220C
747,26,YKR085C
748,26,YER050C
749,26,YMR024W
750,26,YGL107C
751,26,YBR251W
752,26,YNR036C
753,26,YPL013C
754,26,YPR100W
755,27,YPR041W
756,27,YER025W
757,27,YPL237W
758,27,YJR007W
759,28,YFR010W
760,28,YLL039C
761,28,YLR167W
762,28,YGL087C
763,28,YKL090W
764,28,YER144C
765,29,YJR064W
766,30,YPR080W
767,31,YDR188W
768,31,YJL014W
769,31,YIL142W
770,31,YDR212W
771,31,YJL111W
772,31,YJL008C
773,31,YDL143W
774,32,YNL052W
775,32,YDR379C-A
776,32,YPR191W
777,32,YOL071W
778,32,YJL166W
779,32,YPR021C
780,32,YJL045W
781,32,YHR116W
782,32,YDL067C
783,32,Q0060
784,32,Q0065
785,32,Q0275
786,32,YGL187C
787,32,Q0045
788,32,YLR163C
789,32,YNR018W
790,32,YDR529C
791,32,YIL111W
792,32,YMR145C
793,32,YLR038C
794,32,Q0070
795,32,YHR001W-A
796,32,YJR048W
797,32,YHR051W
798,32,YFR033C
799,32,YML030W
800,32,YBL045C
801,32,YGL226W
802,32,YDL085W
803,32,YGR183C
804,32,YKL148C
805,32,YEL039C
806,32,Q0120
807,32,YML120C
808,32,YDR119W-A
809,32,YOR065W
810,32,YKL141W
811,32,YPR010C-A
812,32,YEL024W
813,32,YGL191W
814,32,YJL003W
815,32,YLL041C
816,32,YLR164W
817,32,Q0250
818,32,Q0105
819,32,YMR118C
820,32,YDR178W
821,32,YMR256C
822,32,YLR395C
823,33,YKL087C
824,33,YBR037C
825,33,YPL172C
826,33,YBR024W
827,33,YER141W
828,33,YDR376W
829,33,YDR305C
830,34,YLR067C
831,35,YPL189C-A
832,35,YIL157C
833,35,YJL062W-A
834,35,YGR112W
835,35,YML129C
836,35,YLR203C
837,36,Q0075
838,36,YIR021W
839,36,Q0115
840,36,Q0050
841,37,YOR332W
842,37,YLR295C
843,37,YBR127C
844,37,YPL078C
845,37,YOL077W-A
846,37,YBL030C
847,37,YPL234C
848,37,Q0080
849,37,YEL051W
850,37,YBL099W
851,37,YBR039W
852,37,YHR026W
853,37,YPR020W
854,37,YKL080W
855,37,YDL004W
856,37,YML081C-A
857,37,YHR039C-A
858,37,YDR377W
859,37,YPL271W
860,37,YEL027W
861,37,YDR298C
862,37,YJR121W
863,37,YCL005W-A
864,37,YDL185W
865,37,YKL016C
866,37,YDR322C-A
867,37,YPR036W
868,37,YGR020C
869,37,YMR054W
870,37,YLR294C
871,37,Q0130
872,37,Q0085
873,38,Q0055
874,38,Q0110
875,39,YPL132W
876,39,YLL018C-A
877,39,YLL009C
878,39,YJR034W
879,40,YDR197W
880,40,YDL069C
881,41,YGR174C
882,41,YPL215W
883,41,YBR120C
884,42,YOR266W
885,42,YDL107W
886,42,YGR062C
887,43,YEL059C-A
888,43,YDR231C
889,44,YDR296W
890,44,YKL011C
891,45,YDR440W
892,45,YGR270W
893,45,YLL002W
894,45,YBL002W
895,45,YBR009C
896,45,YBR010W
897,45,YBR195C
898,45,YML102W
899,45,YOR038C
900,45,YOL054W
901,45,YPR018W
902,45,YBL052C
903,45,YDR225W
904,45,YNL206C
905,45,YNL246W
906,45,YNL030W
907,45,YLL022C
908,45,YEL056W
909,45,YJR119C
910,45,YPL001W
911,45,YDR224C
912,45,YJL115W
913,45,YER051W
914,45,YPL127C
915,45,YBR215W
916,45,YNL031C
917,45,YDL139C
918,45,YGL060W
919,45,YJR140C
920,45,YBL008W
921,45,YBL003C
922,46,YBR166C
923,47,YLR357W
924,47,YGR056W
925,47,YBL006C
926,47,YFL049W
927,47,YGR275W
928,47,YPR034W
929,47,YNR023W
930,47,YLR033W
931,47,YOR290C
932,47,YDR303C
933,47,YML127W
934,47,YIL126W
935,47,YDR073W
936,47,YLR321C
937,47,YJL176C
938,47,YMR091C
939,47,YHR056C
940,47,YBR289W
941,47,YKR008W
942,47,YCR052W
943,47,YCR020W-B
944,47,YHL025W
945,47,YFR037C
946,47,YMR033W
947,48,YCR053W
948,48,YER052C
949,48,YDR158W
950,48,YJR139C
951,48,YHR025W
952,49,YDR130C
953,49,YLR433C
954,49,YPR107C
955,49,YLR277C
956,49,YAL043C
957,49,YOR178C
958,49,YGR156W
959,49,YDR195W
960,49,YOR250C
961,49,YOL123W
962,49,YBR045C
963,49,YGL044C
964,49,YML057W
965,49,YDR301W
966,49,YER133W
967,49,YKR002W
968,49,YKL059C
969,49,YBL046W
970,49,YBR050C
971,49,YLR273C
972,49,YKL018W
973,49,YIL045W
974,49,YKL193C
975,49,YER054C
976,49,YOR329C
977,49,YLR115W
978,49,YNL222W
979,49,YDR228C
980,49,YNL317W
981,49,YDR028C
982,49,YOR179C
983,49,YMR311C
984,49,YJR093C
985,49,YKL190W
986,50,YPL138C
987,50,YDR469W
988,50,YBR258C
989,50,YAR003W
990,50,YBR175W
991,50,YLR015W
992,50,YHR119W
993,51,YDR359C
994,51,YNR035C
995,51,YNL243W
996,51,YDL029W
997,51,YHR114W
998,51,YFL024C
999,51,YNL084C
1000,51,YOR213C
1001,51,YML041C
1002,51,YLR399C
1003,51,YHR023W
1004,51,YIL159W
1005,51,YDR320C
1006,51,YEL018W
1007,51,YLR052W
1008,51,YPL242C
1009,51,YJR082C
1010,51,YIR006C
1011,51,YGR002C
1012,51,YLR370C
1013,51,YNL059C
1014,51,YOR189W
1015,51,YDR129C
1016,51,YOR239W
1017,51,YEL044W
1018,51,YNL107W
1019,51,YNL136W
1020,51,YOR181W
1021,51,YOR141C
1022,51,YIL138C
1023,51,YOR367W
1024,51,YGL150C
1025,51,YOR122C
1026,51,YJL081C
1027,51,YPR023C
1028,51,YLR337C
1029,51,YDL002C
1030,51,YLR385C
1031,51,YMR127C
1032,51,YNL215W
1033,51,YGR136W
1034,51,YFL013C
1035,51,YIL062C
1036,51,YAL011W
1037,51,YPR154W
1038,51,YKL013C
1039,51,YOR244W
1040,51,YNL138W
1041,51,YGL106W
1042,51,YDR181C
1043,51,YHR090C
1044,51,YLL050C
1045,51,YGR080W
1046,51,YFL039C
1047,51,YDR334W
1048,51,YIL034C
1049,51,YNL020C
1050,51,YCR088W
1051,51,YDR485C
1052,51,YJR065C
1053,51,YNL079C
1054,51,YLR085C
1055,51,YER092W
1056,51,YKL129C
1057,51,YBR231C
1058,51,YJL020C
1059,51,YOR035C
1060,51,YMR092C
1061,51,YPR188C
1062,51,YDL146W
1063,51,YDR063W
1064,51,YMR109W
1065,51,YBR234C
1066,51,YLR429W
1067,52,YLR298C
1068,52,YKL012W
1069,52,YLR323C
1070,52,YDR473C
1071,52,YMR288W
1072,52,YER013W
1073,52,YDR378C
1074,52,YIR009W
1075,52,YDL030W
1076,52,YJR050W
1077,52,YDL098C
1078,52,YGL128C
1079,52,YGR129W
1080,52,YOR148C
1081,52,YOR319W
1082,52,YHR086W
1083,52,YLR438C-A
1084,52,YER029C
1085,52,YBR065C
1086,52,YDR088C
1087,52,YHR156C
1088,52,YKL183W
1089,52,YPL213W
1090,52,YNL138W-A
1091,52,YPL151C
1092,52,YLR275W
1093,52,YIL061C
1094,52,YKR022C
1095,52,YPR178W
1096,52,YDR240C
1097,52,YIR005W
1098,52,YFL017W-A
1099,52,YNL187W
1100,52,YNL245C
1101,52,YGR091W
1102,52,YGR075C
1103,52,YDL209C
1104,52,YER146W
1105,52,YLR016C
1106,52,YDR416W
1107,52,YOR308C
1108,52,YBR055C
1109,52,YNL286W
1110,52,YIL041W
1111,52,YJL203W
1112,52,YOR159C
1113,52,YGL174W
1114,52,YPR182W
1115,52,YAL032C
1116,52,YPR082C
1117,52,YNR032C-A
1118,52,YDR163W
1119,52,YGR006W
1120,52,YNL147W
1121,52,YLR424W
1122,52,YBR119W
1123,52,YBR152W
1124,52,YBR237W
1125,52,YGR013W
1126,52,YDR364C
1127,52,YNR011C
1128,52,YBL074C
1129,52,YER172C
1130,52,YLR147C
1131,52,YGR074W
1132,52,YMR268C
1133,52,YBR188C
1134,52,YKL095W
1135,52,YDR235W
1136,52,YJR022W
1137,52,YMR240C
1138,52,YDL087C
1139,52,YFR005C
1140,52,YKL173W
1141,52,YPL064C
1142,52,YDR243C
1143,52,YKR086W
1144,52,YGR278W
1145,52,YLR117C
1146,52,YKL074C
1147,52,YLR116W
1148,52,YBL026W
1149,52,YPR094W
1150,52,YCR063W
1151,52,YER112W
1152,52,YML049C
1153,52,YML046W
1154,52,YHR165C
1155,52,YDL043C
1156,52,YDR482C
1157,52,YPR101W
1158,52,YLL036C
1159,52,YPR152C
1160,52,YMR213W
1161,53,YGR208W
1162,53,YOR184W
1163,54,YPL178W
1164,54,YMR125W
1165,54,YPR057W
1166,55,YHR031C
1167,55,YMR167W
1168,55,YMR137C
1169,55,YER095W
1170,55,YDR386W
1171,55,YAR007C
1172,55,YBR073W
1173,55,YAL019W
1174,55,YDR499W
1175,55,YHR154W
1176,55,YMR201C
1177,55,YBR228W
1178,55,YOR033C
1179,55,YBL088C
1180,55,YLR035C
1181,55,YBR098W
1182,55,YER173W
1183,55,YAL027W
1184,55,YLR032W
1185,55,YDR004W
1186,55,YMR224C
1187,55,YPL022W
1188,55,YNL218W
1189,55,YDR076W
1190,55,YML095C
1191,55,YOR144C
1192,55,YDR014W-A
1193,55,YOL063C
1194,55,YKL113C
1195,55,YML032C
1196,55,YPL167C
1197,55,YOR191W
1198,55,YCR066W
1199,55,YHR164C
1200,55,YOR368W
1201,55,YPL153C
1202,55,YDL059C
1203,55,YJL092W
1204,55,YJR043C
1205,55,YNL082W
1206,55,YDR419W
1207,55,YCR092C
1208,55,YGL163C
1209,55,YLR234W
1210,55,YPL024W
1211,55,YMR190C
1212,55,YPL194W
1213,55,YDR263C
1214,55,YML061C
1215,55,YOR346W
1216,55,YDR363W
1217,55,YER041W
1218,55,YDL156W
1219,55,YLR288C
1220,55,YBR274W
1221,55,YBR136W
1222,55,YDR217C
1223,55,YLR135W
1224,56,YMR061W
1225,56,YBL051C
1226,57,YGL246C
1227,57,YOR048C
1228,57,YDR370C
1229,58,YJL168C
1230,59,YHR033W
1231,59,YLR142W
1232,59,YDR300C
1233,59,YOR323C
1234,59,YLR438W
1235,59,YER023W
1236,59,YHR037W
1237,60,YKR021W
1238,60,YOR322C
1239,60,YLR392C
1240,60,YPL176C
1241,60,YJL084C
1242,60,YER125W
1243,60,YOR138C
1244,60,YKL020C
1245,60,YGR055W
1246,60,YBL101C
1247,60,YOR018W
1248,60,YML111W
1249,60,YPR030W
1250,60,YGR068C
1251,60,YBR021W
1252,60,YMR275C
1253,60,YMR171C
1254,60,YFR022W
1255,60,YIR033W
1256,61,YDL074C
1257,61,YMR100W
1258,61,YGL058W
1259,61,YPL055C
1260,62,YJL197W
1261,62,YOR124C
1262,62,YBR058C
1263,62,YDL122W
1264,62,YJR099W
1265,62,YHL013C
1266,62,YER151C
1267,62,YNR051C
1268,63,YDL232W
1269,63,YEL002C
1270,63,YOR103C
1271,63,YML019W
1272,63,YMR149W
1273,63,YER087C-B
1274,63,YGL022W
1275,63,YER019C-A
1276,63,YLR378C
1277,63,Q0160
1278,63,YOR085W
1279,63,YJL002C
1280,64,YMR138W
1281,64,YOR349W
1282,64,YKL079W
1283,64,YFL037W
1284,64,YNL148C
1285,64,YPL241C
1286,64,YOR265W
1287,64,YML085C
1288,64,YML124C
1289,64,YER007W
1290,64,YER184C
1291,65,YOR262W
1292,65,YDR527W
1293,66,YDR297W
1294,66,YBR183W
1295,66,YHL003C
1296,66,YOR171C
1297,66,YKR053C
1298,66,YER019W
1299,66,YLR260W
1300,66,YDR294C
1301,66,YBR265W
1302,66,YKL008C
1303,66,YPL087W
1304,66,YMR272C
1305,66,YMR298W
1306,66,YJL134W
1307,67,YDR541C
1308,67,YDL114W
1309,68,YNL128W
1310,68,YKL212W
1311,68,YBR058C-A
1312,68,YNL267W
1313,68,YHR073W
1314,68,YDR372C
1315,68,YOR109W
1316,68,YLR350W
1317,68,YGR038W
1318,68,YOL065C
1319,68,YNL106C
1320,68,YMR296C
1321,68,YJR110W
1322,68,YDR062W
1323,68,YPL268W
1324,68,YJL100W
1325,68,YPL145C
1326,69,YAL058W
1327,69,YOL031C
1328,69,YJL034W
1329,69,YKL073W
1330,69,YHR079C
1331,69,YOR254C
1332,69,YOR288C
1333,69,YIL005W
1334,69,YBR287W
1335,69,YBR220C
1336,69,YHR204W
1337,69,YMR214W
1338,69,YDR086C
1339,69,YCL043C
1340,69,YMR161W
1341,69,YDR518W
1342,69,YLR292C
1343,69,YCL001W
1344,69,YFR041C
1345,69,YBR171W
1346,69,YBR219C
1347,69,YFL031W
1348,69,YGR284C
1349,69,YPR037C
1350,69,YPL094C
1351,69,YOL088C
1352,69,YBR283C
1353,69,YML130C
1354,70,YDL020C
1355,70,YLR024C
1356,70,YGL017W
1357,71,YBR216C
1358,71,YML007W
1359,71,YIR037W
1360,72,YBR173C
1361,72,YFR052W
1362,72,YDR394W
1363,72,YOL038W
