,cluster,protein
290,27,YJL010C
291,27,YJL069C
292,27,YJR002W
293,27,YKR060W
294,27,YLL011W
295,27,YLR003C
296,27,YOR272W
297,27,YOR145C
298,27,YNL075W
299,27,YNL308C
300,27,YOL010W
301,27,YNL224C
302,27,YOR039W
303,27,YPR137W
304,27,YMR093W
305,27,YPR112C
306,27,YPL126W
307,27,YOR061W
308,27,YPL266W
309,27,YOR078W
310,27,YPR144C
311,27,YMR128W
312,27,YDR398W
313,27,YIL019W
314,27,YKL143W
315,27,YML093W
316,27,YNL207W
317,27,YNL182C
318,27,YLR002C
319,27,YHR066W
320,27,YAL025C
321,27,YAL059W
322,27,YBL028C
323,27,YBR142W
324,27,YBR267W
325,27,YCL054W
326,27,YCR072C
327,27,YCR087C-A
328,27,YDL031W
329,27,YDL051W
330,27,YDL063C
331,27,YDL153C
332,27,YDR060W
333,27,YDR083W
334,27,YDR312W
335,27,YDR365C
336,27,YEL055C
337,27,YER002W
338,27,YER036C
339,27,YER127W
340,27,YFR001W
341,27,YGL029W
342,27,YGL078C
343,27,YGL111W
344,27,YGR159C
345,27,YGR187C
346,27,YGR280C
347,27,YHR052W
348,27,YHR065C
349,27,YLR276C
350,27,YKL099C
351,27,YHR085W
352,27,YNL061W
353,27,YHR088W
354,27,YLL008W
355,27,YLR051C
356,27,YJL122W
357,27,YLL034C
358,27,YIL091C
359,27,YOL077C
360,27,YLR221C
361,27,YOL041C
362,27,YOR119C
363,27,YPR143W
364,27,YNR038W
365,27,YPL211W
366,27,YLR074C
367,27,YNL227C
368,27,YLR196W
369,27,YOR004W
370,27,YJL033W
371,27,YMR131C
372,27,YIR012W
373,27,YKL082C
374,27,YMR014W
375,27,YKL021C
376,27,YPL043W
377,27,YOL080C
378,27,YIR026C
379,27,YOR287C
380,27,YOR056C
381,27,YIL127C
382,27,YLR449W
383,27,YDL167C
384,27,YDR194C
385,27,YKL014C
386,27,YKR092C
387,27,YLR435W
388,27,YNL062C
389,27,YGR251W
390,27,YDR361C
391,27,YLR336C
392,27,YNR054C
393,27,YNL163C
394,27,YJR041C
395,27,YNL175C
396,27,YKR056W
397,27,YLR022C
398,27,YDR184C
399,27,YBR192W
400,27,YDR412W
401,27,YML074C
402,27,YGR271C-A
403,27,YMR269W
404,27,YER156C
405,27,YLR401C
406,27,YJR091C
407,27,YGL014W
408,28,YJL050W
409,28,YOR001W
410,28,YDL175C
411,28,YIL079C
412,28,YMR239C
413,28,YOL115W
414,28,YMR287C
415,28,YCR035C
416,28,YDL111C
417,28,YDR280W
418,28,YGR095C
419,28,YGR158C
420,28,YGR195W
421,28,YHR069C
422,28,YOL021C
423,28,YOL142W
424,28,YNL232W
425,28,YLR398C
426,28,YDR374C
427,28,YHR081W
428,28,YNL299W
429,28,YNR024W
430,28,YPR189W
431,28,YDR293C
432,29,YOR341W
433,29,YPR010C
434,29,YPL263C
435,30,YPL207W
436,30,YHR070W
437,30,YGL050W
438,30,YOL141W
439,31,YDR020C
440,31,YDR400W
441,31,YHR128W
442,32,YEL021W
443,32,YKL024C
444,32,YNR012W
445,32,YDR007W
446,32,YEL063C
447,32,YOR128C
448,32,YKL216W
449,32,YLR420W
450,32,YML106W
451,32,YLR014C
452,32,YMR271C
453,33,YER005W
454,34,YLR245C
455,35,YBR031W
456,35,YAL003W
457,35,YAL035W
458,35,YBL027W
459,35,YBL072C
460,35,YBL087C
461,35,YBL092W
462,35,YGL189C
463,35,YKL156W
464,35,YKL180W
465,35,YDR447C
466,35,YNL002C
467,35,YJL136C
468,35,YJL177W
469,35,YLR287C-A
470,35,YOR312C
471,35,YFR032C-A
472,35,YOL121C
473,35,YNL069C
474,35,YLR340W
475,35,YGL031C
476,35,YPL143W
477,35,YPR016C
478,35,YER102W
479,35,YNL209W
480,35,YHL001W
481,35,YHR010W
482,35,YER131W
483,35,YPL090C
484,35,YGR085C
485,35,YDL061C
486,35,YOR063W
487,35,YLR367W
488,35,YER056C-A
489,35,YNL301C
490,35,YJL189W
491,35,YOL039W
492,35,YNL162W
493,35,YLR150W
494,35,YDR064W
495,35,YLR333C
496,35,YFR031C-A
497,35,YJL190C
498,35,YOR369C
499,35,YBR084C-A
500,35,YDR025W
501,35,YOR293W
502,35,YDL083C
503,35,YOR234C
504,35,YMR142C
505,35,YDR012W
506,35,YKL056C
507,35,YHR203C
508,35,YGL030W
509,35,YIL052C
510,35,YGR118W
511,35,YPL037C
512,35,YJR145C
513,35,YHR193C
514,35,YMR230W
515,35,YPL079W
516,35,YDR382W
517,35,YDR500C
518,35,YEL054C
519,35,YLR029C
520,35,YIL133C
521,35,YDR450W
522,35,YDL082W
523,35,YDR471W
524,35,YPL220W
525,35,YJL191W
526,35,YML073C
527,35,YDL191W
528,35,YNL067W
529,35,YGL123W
530,35,YNL178W
531,35,YMR242C
532,35,YLL045C
533,35,YNL096C
534,35,YGR027C
535,35,YLR264W
536,35,YHR141C
537,35,YJR113C
538,35,YDL136W
539,35,YGL076C
540,35,YLR075W
541,35,YMR116C
542,35,YLR388W
543,35,YPR043W
544,35,YGR214W
545,35,YGR148C
546,35,YBR191W
547,35,YDL130W
548,35,YLR441C
549,35,YOL120C
550,35,YLR061W
551,35,YOL127W
552,35,YML063W
553,35,YHL033C
554,35,YDR429C
555,35,YHL015W
556,35,YKR057W
557,35,YPR102C
558,35,YLR387C
559,35,YML024W
560,35,YDR385W
561,35,YPR132W
562,35,YOR182C
563,35,YKL006W
564,35,YOR096W
565,35,YDR418W
566,35,YGL147C
567,35,YHR021C
568,35,YLR325C
569,35,YLR406C
570,35,YLR185W
571,35,YJR123W
572,35,YER117W
573,35,YML026C
574,35,YMR194W
575,35,YBR181C
576,35,YGR034W
577,35,YLR048W
578,35,YPL198W
579,35,YER074W
580,35,YIL069C
581,35,YGL135W
582,35,YPL131W
583,35,YJR094W-A
584,35,YFL034C-A
585,35,YGL103W
586,35,YOR167C
587,35,YLR344W
588,35,YBR189W
589,35,YPL081W
590,35,YOR133W
591,35,YEL034W
592,35,YMR121C
593,35,YPL249C-A
594,35,YMR146C
595,35,YIL018W
596,35,YLR448W
597,35,YDL081C
598,35,YBR048W
599,35,YOL040C
600,35,YCR031C
601,35,YNL302C
602,35,YDL075W
603,35,YMR143W
604,35,YGR054W
605,35,YMR260C
606,35,YLR192C
607,35,YGR201C
608,35,YPL239W
609,35,YGR169C-A
610,35,YDR417C
611,36,YIL148W
612,36,YKR094C
613,36,YLR167W
614,37,YPL048W
615,37,YKL081W
616,38,YBR118W
617,38,YGR211W
618,39,YNL081C
619,39,YKL170W
620,39,Q0140
621,39,YBR146W
622,39,YBR251W
623,39,YCR003W
624,39,YCR046C
625,39,YDL202W
626,39,YDR041W
627,39,YDR116C
628,39,YDR237W
629,39,YDR337W
630,39,YEL050C
631,39,YGL129C
632,39,YGR220C
633,39,YJL063C
634,39,YKL003C
635,39,YLR439W
636,39,YML025C
637,39,YNL005C
638,39,YNL284C
639,39,YPL013C
640,39,YDR462W
641,39,YNL185C
642,39,YNR037C
643,39,YNL137C
644,39,YOR150W
645,39,YNL252C
646,39,YDR322W
647,39,YJR101W
648,39,YBR268W
649,39,YKL155C
650,39,YBL090W
651,39,YDL045W-A
652,39,YDR175C
653,39,YDR347W
654,39,YER050C
655,39,YGR084C
656,39,YGR165W
657,39,YGR215W
658,39,YHL004W
659,39,YIL093C
660,39,YMR158W
661,39,YMR188C
662,39,YPR166C
663,39,YNL306W
664,39,YOR158W
665,39,YPL118W
666,39,YBL038W
667,39,YBR122C
668,39,YBR282W
669,39,YCR071C
670,39,YDR036C
671,39,YDR115W
672,39,YDR405W
673,39,YGR076C
674,39,YHR059W
675,39,YHR147C
676,39,YKL138C
677,39,YKR085C
678,39,YLR312W-A
679,39,YML009C
680,39,YMR024W
681,39,YMR193W
682,39,YMR286W
683,39,YNL122C
684,39,YNL177C
685,39,YNR036C
686,39,YPL173W
687,39,YPL183W-A
688,39,YPR100W
689,39,YHR038W
690,39,YNR022C
691,39,YJL096W
692,39,YGR150C
693,39,YKR006C
694,39,YMR225C
695,39,YPR099C
696,40,YER025W
697,41,YJR064W
698,42,YPR080W
699,43,YOR361C
700,43,YBR079C
701,43,YMR309C
702,43,YMR012W
703,44,YDL143W
704,44,YIL142W
705,44,YDR188W
706,44,YJL111W
707,44,YJL014W
708,45,Q0045
709,46,YML120C
710,46,YDR119W-A
711,46,YEL024W
712,46,YBL045C
713,46,YLR395C
714,46,YGL187C
715,46,YIL111W
716,46,YNR018W
717,46,Q0120
718,46,YFR033C
719,46,YMR256C
720,46,Q0105
721,46,YDR529C
722,46,YHR001W-A
723,46,YLR038C
724,46,YDL067C
725,46,YPR191W
726,46,YMR145C
727,46,YDL085W
728,46,YNL052W
729,46,YGL191W
730,46,YGR183C
731,46,YJL166W
732,46,YOR065W
733,46,YJL003W
734,46,YGL226W
735,46,YDR375C
736,46,YHR116W
737,46,YPR021C
738,46,YPR010C-A
739,47,YPL172C
740,47,YBR024W
741,47,YBR037C
742,47,YER141W
743,47,YKL087C
744,48,Q0065
745,48,Q0275
746,48,Q0050
747,48,Q0250
748,48,Q0070
749,48,Q0060
750,48,YML030W
751,49,YLR067C
752,50,YHR051W
753,51,YJL062W-A
754,51,YML129C
755,51,YLR203C
756,51,YGR112W
757,51,YIL157C
758,51,YPL189C-A
759,52,Q0130
760,52,Q0080
761,52,YHR039C-A
762,52,YKL016C
763,52,YBL099W
764,52,YDR298C
765,52,YPL271W
766,52,YJR121W
767,52,YDL004W
768,52,YPL078C
769,52,YML081C-A
770,52,YPR020W
771,52,YDR377W
772,52,YDR322C-A
773,52,YBR039W
774,52,YOL077W-A
775,52,YBL030C
776,52,YGR020C
777,53,Q0110
778,53,Q0055
779,54,Q0085
780,55,Q0115
781,55,YIR021W
782,55,Q0075
783,56,YLL018C-A
784,56,YPL132W
785,56,YLL009C
786,56,YJR034W
787,57,YDR197W
788,57,YDL069C
789,58,YKL141W
790,58,YDR178W
791,58,YLL041C
792,58,YKL148C
793,58,YJL045W
794,58,YMR118C
795,58,YLR164W
796,58,YOL071W
797,58,YDR379C-A
798,59,YEL039C
799,60,YJR048W
800,61,YPL215W
801,61,YBR120C
802,61,YGR174C
803,62,YGR062C
804,62,YDL107W
805,62,YOR266W
806,63,YDR231C
807,63,YEL059C-A
808,64,YLR163C
809,64,YHR024C
810,65,YDR296W
811,65,YKL011C
812,66,YBR010W
813,66,YPL001W
814,66,YLL022C
815,66,YBL052C
816,66,YBR009C
817,66,YDR224C
818,66,YNL031C
819,66,YER051W
820,66,YBL002W
821,66,YBL003C
822,66,YBR195C
823,66,YGL060W
824,66,YNL030W
825,66,YPL127C
826,66,YOL054W
827,66,YNL246W
828,67,YBR166C
829,68,YBR289W
830,69,YCR053W
831,70,YGL044C
832,70,YDR301W
833,70,YLR115W
834,70,YAL043C
835,70,YLR277C
836,70,YOR250C
837,70,YKL059C
838,70,YJR093C
839,70,YNL317W
840,70,YPR107C
841,71,YHR119W
842,71,YBR175W
843,71,YDR469W
844,71,YBR258C
845,72,YDR334W
846,72,YFL039C
847,72,YAL011W
848,72,YBR231C
849,72,YDR485C
850,72,YEL044W
851,72,YER092W
852,72,YFL013C
853,72,YFL024C
854,72,YGR002C
855,72,YJL081C
856,72,YLR052W
857,72,YLR085C
858,72,YLR385C
859,72,YLR399C
860,72,YML041C
861,72,YNL059C
862,72,YNL107W
863,72,YNL136W
864,72,YNL215W
865,72,YOR141C
866,72,YOR189W
867,72,YIL034C
868,72,YOR122C
869,72,YLL050C
870,72,YBR234C
871,72,YDL029W
872,72,YDR129C
873,72,YDR181C
874,72,YDR359C
875,72,YEL018W
876,72,YKL129C
877,72,YIL062C
878,72,YHR114W
879,72,YMR109W
880,72,YNL079C
881,72,YOR239W
882,72,YIL138C
883,72,YGR080W
884,72,YNR035C
885,72,YLR429W
886,72,YJR065C
887,72,YMR092C
888,72,YIL159W
889,72,YLR370C
890,72,YOR367W
891,72,YNL243W
892,72,YNL138W
893,72,YKL013C
894,72,YDL146W
895,72,YDR063W
896,73,YOR290C
897,73,YIL126W
898,73,YPR034W
899,73,YGR056W
900,73,YKR008W
901,73,YLR357W
902,73,YML127W
903,73,YCR052W
904,73,YDR073W
905,73,YFL049W
906,73,YFR037C
907,73,YGR275W
908,73,YHL025W
909,73,YJL176C
910,73,YLR321C
911,73,YMR033W
912,73,YNR023W
913,73,YMR091C
914,73,YBL006C
915,73,YCR020W-B
916,73,YDR303C
917,73,YHR056C
918,73,YLR033W
919,74,YHR165C
920,74,YDR416W
921,74,YDL030W
922,74,YDL043C
923,74,YDL087C
924,74,YDR235W
925,74,YDR240C
926,74,YDR243C
927,74,YER029C
928,74,YFL017W-A
929,74,YGR013W
930,74,YGR074W
931,74,YGR129W
932,74,YIL061C
933,74,YIR009W
934,74,YLR117C
935,74,YOR159C
936,74,YJL203W
937,74,YPR094W
938,74,YLR298C
939,74,YPL213W
940,74,YML049C
941,74,YPR182W
942,74,YKL173W
943,74,YMR240C
944,74,YML046W
945,74,YKL012W
946,74,YKL074C
947,74,YLR275W
948,74,YOR308C
949,74,YLR147C
950,74,YMR288W
951,74,YOR319W
952,74,YBR055C
953,74,YBL074C
954,74,YHR156C
955,74,YER172C
956,74,YPR082C
957,74,YGR006W
958,74,YBL026W
959,74,YBR152W
960,74,YBR237W
961,74,YDL098C
962,74,YDR378C
963,74,YDR473C
964,74,YER112W
965,74,YER146W
966,74,YGL174W
967,74,YGR091W
968,74,YIR005W
969,74,YJR022W
970,74,YLR016C
971,74,YLR438C-A
972,74,YPL064C
973,74,YNL138W-A
974,74,YNL147W
975,74,YPR178W
976,74,YNL286W
977,74,YNR011C
978,74,YFR005C
979,74,YGR075C
980,74,YMR268C
981,74,YKL183W
982,75,YGR208W
983,75,YOR184W
984,76,YPL178W
985,76,YMR125W
986,76,YPR057W
987,77,YMR201C
988,77,YML060W
989,78,YMR061W
990,78,YBL051C
991,79,YNL251C
992,79,YPL190C
993,80,YOR048C
994,80,YDR370C
995,80,YGL246C
996,81,YJL168C
997,81,YJR119C
998,81,YDR440W
999,82,YNL222W
1000,82,YDR228C
1001,82,YOL123W
1002,82,YDR195W
1003,82,YOR179C
1004,83,YER023W
1005,84,YJR072C
1006,85,YER125W
1007,85,YOR138C
1008,85,YMR171C
1009,85,YBL101C
1010,85,YBR021W
1011,85,YJL084C
1012,85,YOR322C
1013,85,YOR018W
1014,85,YLR392C
1015,85,YPR030W
1016,85,YML111W
1017,85,YGR068C
1018,85,YPL176C
1019,85,YFR022W
1020,85,YKR021W
1021,85,YMR275C
1022,85,YGR055W
1023,86,YGL058W
1024,86,YPL055C
1025,86,YMR100W
1026,87,YLR430W
1027,88,YER151C
1028,88,YNR051C
1029,89,YJR017C
1030,90,Q0160
1031,90,YLR378C
1032,90,YDR086C
1033,90,YER019C-A
1034,90,YPL094C
1035,90,YER087C-B
1036,91,YDL185W
1037,91,YEL051W
1038,91,YKL080W
1039,91,YHR026W
1040,91,YOR332W
1041,91,YEL027W
1042,91,YLR447C
1043,91,YPL234C
1044,91,YMR054W
1045,91,YBR127C
1046,91,YPR036W
1047,91,YCL005W-A
1048,91,YGR106C
1049,91,YGR105W
1050,91,YHR132C
1051,91,YOR161C
1052,92,YFL037W
1053,92,YML085C
1054,92,YML124C
1055,92,YER007W
1056,92,YER184C
1057,92,YNL148C
1058,92,YOR349W
1059,92,YOR265W
1060,92,YMR138W
1061,92,YKL079W
1062,92,YPL241C
1063,93,YOR262W
1064,93,YDR527W
1065,94,YBR265W
1066,94,YOR171C
1067,94,YHL003C
1068,94,YLR260W
1069,94,YJL134W
1070,94,YKL008C
1071,94,YDR297W
1072,94,YKR053C
1073,94,YPL087W
1074,94,YBR183W
1075,94,YER019W
1076,94,YMR298W
1077,94,YDR294C
1078,95,YDL114W
1079,95,YDR541C
1080,96,YDR062W
1081,96,YMR296C
1082,97,YBR283C
1083,97,YBR287W
1084,98,YDL020C
1085,98,YLR024C
1086,98,YGL017W
1087,99,YML007W
1088,99,YIR037W
1089,99,YBR216C
1090,100,YGR135W
1091,100,YGR253C
1092,100,YBR173C
1093,100,YDL007W
1094,100,YDL097C
1095,100,YDL147W
1096,100,YDR363W-A
1097,100,YDR394W
1098,100,YDR427W
1099,100,YER012W
1100,100,YER021W
1101,100,YER094C
1102,100,YFL007W
1103,100,YFR004W
1104,100,YFR050C
1105,100,YFR052W
1106,100,YGL011C
1107,100,YGL048C
1108,100,YPR103W
1109,100,YKL206C
1110,100,YIL007C
1111,100,YOR157C
1112,100,YOR261C
1113,100,YOR117W
1114,100,YPL144W
1115,100,YJL001W
1116,100,YPR108W
1117,100,YHR200W
1118,100,YMR314W
1119,100,YHR027C
1120,100,YLR199C
1121,100,YOR259C
1122,100,YOR362C
1123,100,YML092C
1124,100,YLR421C
1125,100,YKL145W
1126,100,YIL075C
1127,100,YBR272C
1128,100,YGL004C
1129,100,YHL030W
1130,100,YGR232W
1131,100,YLR021W
1132,101,YKL203C
1133,101,YBR028C
1134,101,YBR270C
1135,101,YER093C
1136,101,YHR186C
1137,101,YJL058C
1138,101,YJR066W
1139,101,YNL006W
1140,101,YMR068W
1141,101,YPL180W
1142,101,YOL078W
1143,102,YBL105C
1144,102,YDR466W
1145,103,YCR027C
1146,103,YNL270C
1147,104,YDL047W
1148,104,YPR040W
1149,104,YJL098W
1150,104,YFR040W
1151,105,YDL134C
1152,105,YDL188C
1153,105,YMR028W
1154,105,YHR075C
1155,105,YAL016W
1156,105,YDR075W
1157,105,YPL152W
1158,105,YDR435C
1159,105,YIL153W
1160,105,YGR161C
1161,105,YNR032W
1162,106,YDR283C
1163,106,YLR291C
1164,106,YGL230C
1165,106,YGR083C
1166,106,YKR026C
1167,106,YOR260W
1168,107,YGL073W
1169,108,YGL180W
1170,108,YPL149W
1171,108,YPR185W
1172,108,YHR171W
1173,108,YNR007C
1174,108,YMR159C
1175,108,YNL223W
1176,108,YDL149W
1177,108,YLR423C
1178,108,YDR022C
1179,108,YPL166W
1180,108,YJL178C
1181,108,YLR431C
1182,109,YGR099W
1183,109,YKL033W
1184,109,YPL235W
1185,109,YCR060W
1186,109,YDR190C
1187,109,YHR034C
1188,109,YHR040W
1189,109,YJR136C
1190,109,YPR085C
1191,110,YGR163W
1192,110,YML121W
1193,110,YBR077C
1194,110,YGL023C
1195,110,YCR075W-A
1196,111,YGR249W
1197,111,YHR206W
1198,111,YJR147W
1199,112,YIL105C
1200,112,YNL047C
1201,113,YJR007W
1202,113,YPR041W
1203,113,YPL237W
1204,113,YDR211W
1205,114,YOL139C
1206,114,YKR059W
1207,114,YJL138C
1208,114,YGL064C
1209,114,YOR204W
1210,114,YPL119C
1211,114,YOR276W
1212,114,YCL037C
1213,114,YDR515W
1214,115,YMR104C
1215,115,YMR103C
1216,116,YMR106C
1217,116,YMR284W
1218,116,YOR005C
1219,116,YCR014C
1220,116,YMR137C
1221,116,YGL090W
1222,116,YLR265C
1223,117,YNL135C
1224,117,YLR179C
1225,117,YGR037C
1226,117,YHR057C
1227,117,YML078W
1228,118,YBL041W
1229,118,YBR295W
1230,118,YOL038W
1231,119,YFR010W
1232,120,YJL095W
1233,121,YJL008C
1234,122,YLL039C
1235,122,YER144C
1236,122,YKL090W
1237,123,YGR286C
1238,123,YNR058W
1239,123,YGR065C
1240,123,YJR154W
1241,123,YJR155W
1242,123,YNR056C
1243,123,YNR057C
1244,124,YOR176W
1245,125,YNL240C
1246,125,YPR048W
1247,125,YIL003W
1248,125,YGL091C
1249,125,YIL128W
1250,125,YDR267C
1251,125,YHR122W
1252,126,YBL014C
1253,126,YML043C
1254,126,YJL025W
1255,126,YMR270C
1256,126,YLR141W
1257,126,YOR295W
1258,126,YBL025W
1259,127,YEL009C
1260,127,YDR034C
1261,127,YIL036W
1262,128,YGL241W
1263,128,YGL016W
1264,128,YER110C
1265,128,YDR395W
1266,128,YJR132W
1267,128,YMR308C
1268,128,YBR017C
1269,128,YLR347C
1270,128,YOR160W
1271,128,YPL125W
1272,128,YDR335W
1273,129,YHR099W
1274,130,YOL012C
1275,131,YPL248C
1276,131,YBR020W
1277,131,YDR009W
1278,131,YLR081W
1279,131,YBR019C
1280,131,YBR018C
1281,131,YML051W
1282,132,YBL091C
1283,132,YLR244C
1284,132,YHR112C
1285,132,YNR029C
1286,133,YDL040C
1287,133,YOR253W
1288,133,YHR013C
1289,133,YOL076W
1290,133,YEL053C
1291,133,YPR051W
1292,133,YCR020C-A
1293,133,YMR069W
1294,134,YOR091W
1295,134,YAL036C
1296,134,YDR152W
1297,134,YGR173W
1298,135,YJL180C
1299,135,YNL315C
1300,135,YIL098C
1301,136,YER154W
1302,136,YOL027C
1303,137,YFL036W
1304,137,YDL044C
1305,137,YOR330C
1306,137,YMR228W
1307,138,YLR393W
1308,138,YNR020C
1309,139,YLR295C
1310,139,YLR294C
1311,140,YPL069C
1312,140,YJL167W
1313,141,YBR002C
1314,141,YDL193W
1315,141,YMR101C
1316,141,YIL049W
1317,142,YBR003W
1318,142,YLR290C
1319,142,YDR204W
1320,142,YLR201C
1321,142,YML110C
1322,143,YDL090C
1323,143,YKL019W
1324,143,YGL155W
1325,143,YDR410C
1326,143,YMR274C
1327,143,YPR122W
1328,143,YJR117W
1329,144,YGR175C
1330,144,YHR190W
1331,144,YML075C
1332,144,YML126C
1333,144,YMR208W
1334,144,YNR043W
1335,144,YPL117C
1336,144,YGR060W
1337,144,YHR007C
1338,144,YGL001C
1339,144,YHR072W
1340,144,YLR100W
1341,144,YLR450W
1342,144,YMR220W
1343,144,YML008C
1344,144,YER044C
1345,144,YGL012W
1346,144,YMR202W
1347,144,YLR056W
1348,144,YMR015C
1349,144,YNL280C
1350,144,YDR213W
1351,144,YPL170W
1352,145,YDL064W
1353,145,YOR156C
1354,145,YIL031W
1355,145,YDR390C
1356,145,YDR409W
1357,145,YEL019C
1358,145,YPR180W
1359,146,YBL079W
1360,146,YDL116W
1361,146,YER107C
1362,146,YGL092W
1363,146,YLR335W
