4932.YLR369W 4932.YDR002W 908.0
4932.YLR369W 4932.YBR169C 918.0
4932.YLR369W 4932.YPL106C 917.0
4932.YLR369W 4932.YGR285C 965.0
4932.YLR369W 4932.YDL116W 901.0
4932.YLR369W 4932.YER107C 911.0
4932.YLR369W 4932.YFR002W 908.0
4932.YLR369W 4932.YGL092W 908.0
4932.YLR369W 4932.YGL100W 901.0
4932.YLR369W 4932.YGR119C 901.0
4932.YLR369W 4932.YIL063C 908.0
4932.YLR369W 4932.YJL039C 903.0
4932.YLR369W 4932.YJL061W 905.0
4932.YLR369W 4932.YLR208W 901.0
4932.YLR369W 4932.YLR335W 908.0
4932.YLR369W 4932.YPL059W 970.0
4932.YLR369W 4932.YOR226C 956.0
4932.YMR301C 4932.YPR067W 941.0
4932.YMR301C 4932.YPL252C 987.0
4932.YMR301C 4932.YDR091C 929.0
4932.YMR301C 4932.YDR098C 905.0
4932.YMR301C 4932.YGL009C 910.0
4932.YMR301C 4932.YGL091C 996.0
4932.YMR301C 4932.YIL003W 989.0
4932.YMR301C 4932.YJL133W 909.0
4932.YMR301C 4932.YKR071C 953.0
4932.YMR301C 4932.YOR176W 934.0
4932.YMR301C 4932.YPR048W 954.0
4932.YMR301C 4932.YNL240C 953.0
4932.YMR301C 4932.YPL059W 972.0
4932.YOR196C 4932.YPR067W 978.0
4932.YOR196C 4932.YDR148C 930.0
4932.YOR196C 4932.YLR239C 999.0
4932.YOR196C 4932.YPL252C 927.0
4932.YOR196C 4932.YJL046W 997.0
4932.YOR196C 4932.YAL044C 991.0
4932.YOR196C 4932.YAL044W-A 970.0
4932.YOR196C 4932.YAL046C 976.0
4932.YOR196C 4932.YOR226C 914.0
4932.YOR196C 4932.YPL059W 959.0
4932.YOR232W 4932.YPR067W 928.0
4932.YOR232W 4932.YGR033C 989.0
4932.YOR232W 4932.YPL252C 915.0
4932.YOR232W 4932.YOR020C 990.0
4932.YOR232W 4932.YLR008C 999.0
4932.YOR232W 4932.YMR203W 947.0
4932.YOR232W 4932.YBR208C 922.0
4932.YOR232W 4932.YBR227C 919.0
4932.YOR232W 4932.YDR258C 946.0
4932.YOR232W 4932.YDR305C 967.0
4932.YOR232W 4932.YEL030W 995.0
4932.YOR232W 4932.YFL016C 999.0
4932.YOR232W 4932.YGR181W 906.0
4932.YOR232W 4932.YHR005C-A 943.0
4932.YOR232W 4932.YHR024C 929.0
4932.YOR232W 4932.YIL022W 999.0
4932.YOR232W 4932.YJL104W 999.0
4932.YOR232W 4932.YJL126W 964.0
4932.YOR232W 4932.YJL143W 998.0
4932.YOR232W 4932.YJR045C 999.0
4932.YOR232W 4932.YJR135W-A 902.0
4932.YOR232W 4932.YKR065C 985.0
4932.YOR232W 4932.YLL026W 966.0
4932.YOR232W 4932.YLR163C 956.0
4932.YOR232W 4932.YLR259C 986.0
4932.YOR232W 4932.YMR186W 951.0
4932.YOR232W 4932.YMR217W 963.0
4932.YOR232W 4932.YNL064C 957.0
4932.YOR232W 4932.YNL310C 924.0
4932.YOR232W 4932.YNL328C 993.0
4932.YOR232W 4932.YNR017W 972.0
4932.YOR232W 4932.YPL059W 942.0
4932.YOR232W 4932.YPL106C 940.0
4932.YOR232W 4932.YPL225W 964.0
4932.YOR232W 4932.YPL063W 997.0
4932.YOR232W 4932.YPL240C 950.0
4932.YPL059W 4932.YPR067W 999.0
4932.YPL059W 4932.YPL252C 966.0
4932.YPL059W 4932.YOR226C 988.0
4932.YPL059W 4932.YAL044W-A 999.0
4932.YPL059W 4932.YAL046C 999.0
4932.YPL059W 4932.YGL220W 969.0
4932.YPL059W 4932.YKR071C 992.0
4932.YPL252C 4932.YPR067W 974.0
4932.YPL252C 4932.YPL172C 967.0
4932.YPL252C 4932.YLR201C 942.0
4932.YPL252C 4932.YBR003W 950.0
4932.YPL252C 4932.YDR376W 999.0
4932.YPL252C 4932.YGL119W 930.0
4932.YPL252C 4932.YGR255C 966.0
4932.YPL252C 4932.YNL240C 913.0
4932.YPL252C 4932.YOR226C 974.0
4932.YPL252C 4932.YPR048W 921.0
4932.YPR067W 4932.YAL044W-A 902.0
4932.YPR067W 4932.YAL046C 961.0
4932.YPR067W 4932.YOR226C 961.0
4932.YAL044W-A 4932.YDR098C 986.0
4932.YAL044W-A 4932.YER174C 980.0
4932.YAL044W-A 4932.YGL220W 985.0
4932.YAL044W-A 4932.YKR071C 992.0
4932.YAL044W-A 4932.YAL046C 998.0
4932.YAL046C 4932.YDR098C 964.0
4932.YAL046C 4932.YER174C 939.0
4932.YAL046C 4932.YGL220W 974.0
4932.YAL046C 4932.YKR071C 975.0
4932.YGL043W 4932.YBL022C 962.0
4932.YGL043W 4932.YBR154C 999.0
4932.YGL043W 4932.YBR279W 904.0
4932.YGL043W 4932.YDL108W 959.0
4932.YGL043W 4932.YDL140C 999.0
4932.YGL043W 4932.YDR045C 954.0
4932.YGL043W 4932.YDR079C-A 969.0
4932.YGL043W 4932.YDR311W 965.0
4932.YGL043W 4932.YDR404C 999.0
4932.YGL043W 4932.YDR443C 941.0
4932.YGL043W 4932.YER148W 999.0
4932.YGL043W 4932.YER164W 992.0
4932.YGL043W 4932.YER171W 974.0
4932.YGL043W 4932.YGL070C 999.0
4932.YGL043W 4932.YOR210W 999.0
4932.YGL043W 4932.YNL230C 951.0
4932.YGL043W 4932.YPR133C 999.0
4932.YGL043W 4932.YPL122C 953.0
4932.YGL043W 4932.YGR116W 994.0
4932.YGL043W 4932.YOR123C 985.0
4932.YGL043W 4932.YNL113W 961.0
4932.YGL043W 4932.YPL042C 984.0
4932.YGL043W 4932.YOR224C 994.0
4932.YGL043W 4932.YHR143W-A 999.0
4932.YGL043W 4932.YLR418C 989.0
4932.YGL043W 4932.YKL110C 972.0
4932.YGL043W 4932.YGL127C 976.0
4932.YGL043W 4932.YGL244W 981.0
4932.YGL043W 4932.YPR086W 999.0
4932.YGL043W 4932.YOR298C-A 963.0
4932.YGL043W 4932.YML010W 999.0
4932.YGL043W 4932.YPR187W 999.0
4932.YGL043W 4932.YPR161C 914.0
4932.YGL043W 4932.YKL028W 973.0
4932.YGL043W 4932.YIL021W 999.0
4932.YGL043W 4932.YGR063C 999.0
4932.YGL043W 4932.YPL129W 919.0
4932.YGL043W 4932.YGL207W 998.0
4932.YGL043W 4932.YMR277W 974.0
4932.YGL043W 4932.YKL005C 940.0
4932.YGL043W 4932.YJL006C 940.0
4932.YGL043W 4932.YKR062W 937.0
4932.YGL043W 4932.YGR186W 990.0
4932.YGL043W 4932.YIL143C 988.0
4932.YGL043W 4932.YOL145C 967.0
4932.YGL043W 4932.YJR035W 975.0
4932.YGL043W 4932.YOL005C 999.0
4932.YGL043W 4932.YJR063W 999.0
4932.YGL043W 4932.YOR151C 999.0
4932.YGL043W 4932.YJL140W 999.0
4932.YGL043W 4932.YML069W 989.0
4932.YGL043W 4932.YGR005C 998.0
4932.YBL022C 4932.YPR024W 973.0
4932.YBL022C 4932.YER164W 964.0
4932.YBL022C 4932.YLR259C 969.0
4932.YBL022C 4932.YDL015C 963.0
4932.YBL022C 4932.YMR089C 929.0
4932.YBL022C 4932.YBR227C 945.0
4932.YBL022C 4932.YER017C 955.0
4932.YBL022C 4932.YNL295W 901.0
4932.YBR154C 4932.YOR207C 999.0
4932.YBR154C 4932.YDL140C 999.0
4932.YBR154C 4932.YOR151C 999.0
4932.YBR154C 4932.YDR045C 999.0
4932.YBR154C 4932.YER148W 995.0
4932.YBR154C 4932.YPR010C 999.0
4932.YBR154C 4932.YJR063W 999.0
4932.YBR154C 4932.YOR341W 999.0
4932.YBR154C 4932.YPR086W 999.0
4932.YBR154C 4932.YOR116C 999.0
4932.YBR154C 4932.YOR194C 959.0
4932.YBR154C 4932.YIL021W 999.0
4932.YBR154C 4932.YMR260C 939.0
4932.YBR154C 4932.YPR110C 999.0
4932.YBR154C 4932.YKL009W 963.0
4932.YBR154C 4932.YBR088C 981.0
4932.YBR154C 4932.YEL003W 997.0
4932.YBR154C 4932.YPR187W 999.0
4932.YBR154C 4932.YPR190C 999.0
4932.YBR154C 4932.YER171W 978.0
4932.YBR154C 4932.YAL036C 904.0
4932.YBR154C 4932.YML010W 999.0
4932.YBR154C 4932.YJL025W 963.0
4932.YBR154C 4932.YOR159C 906.0
4932.YBR154C 4932.YLR243W 944.0
4932.YBR154C 4932.YOR340C 999.0
4932.YBR154C 4932.YGR246C 987.0
4932.YBR154C 4932.YPL129W 991.0
4932.YBR154C 4932.YGR063C 996.0
4932.YBR154C 4932.YDL115C 939.0
4932.YBR154C 4932.YMR277W 991.0
4932.YBR154C 4932.YER139C 999.0
4932.YBR154C 4932.YKL160W 999.0
4932.YBR154C 4932.YJL125C 904.0
4932.YBR154C 4932.YJL011C 999.0
4932.YBR154C 4932.YKL028W 998.0
4932.YBR154C 4932.YJL148W 998.0
4932.YBR154C 4932.YBR193C 931.0
4932.YBR154C 4932.YFL023W 966.0
4932.YBR154C 4932.YOL077C 990.0
4932.YBR154C 4932.YPL122C 969.0
4932.YBR154C 4932.YOR210W 999.0
4932.YBR154C 4932.YKL144C 999.0
4932.YBR154C 4932.YOL135C 993.0
4932.YBR154C 4932.YGR116W 984.0
4932.YBR154C 4932.YDR079C-A 966.0
4932.YBR154C 4932.YNL113W 999.0
4932.YBR154C 4932.YJR072C 916.0
4932.YBR154C 4932.YGL070C 999.0
4932.YBR154C 4932.YER022W 942.0
4932.YBR154C 4932.YHR058C 974.0
4932.YBR154C 4932.YLR186W 970.0
4932.YBR154C 4932.YGL127C 952.0
4932.YBR154C 4932.YDR308C 942.0
4932.YBR154C 4932.YML043C 918.0
4932.YBR154C 4932.YEL026W 925.0
4932.YBR154C 4932.YHR143W-A 999.0
4932.YBR154C 4932.YOR224C 999.0
4932.YBR154C 4932.YNL151C 999.0
4932.YBR154C 4932.YNL110C 930.0
4932.YBR154C 4932.YNL039W 931.0
4932.YBR154C 4932.YDL150W 999.0
4932.YBR154C 4932.YDR190C 996.0
4932.YBR154C 4932.YLR200W 939.0
4932.YBR154C 4932.YNL248C 999.0
4932.YBR154C 4932.YJR035W 974.0
4932.YBR154C 4932.YMR112C 932.0
4932.YBR154C 4932.YOL005C 999.0
4932.YBR154C 4932.YDR460W 969.0
4932.YBR154C 4932.YJL140W 999.0
4932.YBR154C 4932.YDR404C 999.0
4932.YBR154C 4932.YGR005C 999.0
4932.YBR154C 4932.YKR062W 998.0
4932.YBR154C 4932.YNR003C 999.0
4932.YBR154C 4932.YIL143C 998.0
4932.YBR154C 4932.YGR186W 999.0
4932.YBR154C 4932.YPL211W 968.0
4932.YBR154C 4932.YKL058W 977.0
4932.YBR154C 4932.YKL125W 980.0
4932.YBR154C 4932.YDL208W 964.0
4932.YBR154C 4932.YLR071C 960.0
4932.YBR154C 4932.YFL017W-A 909.0
4932.YBR154C 4932.YDR156W 986.0
4932.YBR154C 4932.YKR025W 999.0
4932.YBR279W 4932.YDL140C 996.0
4932.YBR279W 4932.YIL021W 952.0
4932.YBR279W 4932.YML010W 993.0
4932.YBR279W 4932.YGL207W 999.0
4932.YBR279W 4932.YLR418C 999.0
4932.YBR279W 4932.YML069W 995.0
4932.YBR279W 4932.YOR123C 999.0
4932.YBR279W 4932.YGR116W 917.0
4932.YBR279W 4932.YOL145C 999.0
4932.YBR279W 4932.YDR404C 983.0
4932.YBR279W 4932.YGL244W 999.0
4932.YBR279W 4932.YGL213C 928.0
4932.YDL108W 4932.YDL140C 999.0
4932.YDL108W 4932.YOR151C 933.0
4932.YDL108W 4932.YER148W 980.0
4932.YDL108W 4932.YPR086W 991.0
4932.YDL108W 4932.YIL021W 961.0
4932.YDL108W 4932.YER171W 999.0
4932.YDL108W 4932.YBR160W 994.0
4932.YDL108W 4932.YML010W 985.0
4932.YDL108W 4932.YPR119W 975.0
4932.YDL108W 4932.YKL028W 999.0
4932.YDL108W 4932.YNL025C 991.0
4932.YDL108W 4932.YPR056W 999.0
4932.YDL108W 4932.YPL031C 912.0
4932.YDL108W 4932.YFL029C 989.0
4932.YDL108W 4932.YKR062W 999.0
4932.YDL108W 4932.YLR005W 999.0
4932.YDL108W 4932.YNL222W 955.0
4932.YDL108W 4932.YGL244W 909.0
4932.YDL108W 4932.YER139C 960.0
4932.YDL108W 4932.YOL005C 909.0
4932.YDL108W 4932.YDR079C-A 999.0
4932.YDL108W 4932.YDR311W 999.0
4932.YDL108W 4932.YGR063C 959.0
4932.YDL108W 4932.YPR120C 964.0
4932.YDL108W 4932.YGR108W 973.0
4932.YDL108W 4932.YKL139W 945.0
4932.YDL108W 4932.YGR109C 964.0
4932.YDL108W 4932.YMR277W 971.0
4932.YDL108W 4932.YPL042C 967.0
4932.YDL108W 4932.YJL006C 996.0
4932.YDL108W 4932.YIL143C 999.0
4932.YDL108W 4932.YPR025C 999.0
4932.YDL108W 4932.YJL140W 936.0
4932.YDL108W 4932.YDR404C 938.0
4932.YDL108W 4932.YBR236C 924.0
4932.YDL108W 4932.YPL122C 999.0
4932.YDL108W 4932.YDR460W 999.0
4932.YDL108W 4932.YLR071C 902.0
4932.YDL108W 4932.YOR352W 965.0
4932.YDL140C 4932.YOR207C 962.0
4932.YDL140C 4932.YBR010W 915.0
4932.YDL140C 4932.YBR166C 932.0
4932.YDL140C 4932.YBR193C 958.0
4932.YDL140C 4932.YBR236C 905.0
4932.YDL140C 4932.YBR253W 966.0
4932.YDL140C 4932.YBR289W 996.0
4932.YDL140C 4932.YCR053W 907.0
4932.YDL140C 4932.YDL115C 905.0
4932.YDL140C 4932.YGL044C 906.0
4932.YDL140C 4932.YHR119W 973.0
4932.YDL140C 4932.YPL046C 973.0
4932.YDL140C 4932.YPR110C 958.0
4932.YDL140C 4932.YPR056W 907.0
4932.YDL140C 4932.YDR334W 952.0
4932.YDL140C 4932.YLR071C 998.0
4932.YDL140C 4932.YOR290C 990.0
4932.YDL140C 4932.YKR062W 999.0
4932.YDL140C 4932.YJL006C 993.0
4932.YDL140C 4932.YHR165C 920.0
4932.YDL140C 4932.YKL058W 994.0
4932.YDL140C 4932.YGR186W 999.0
4932.YDL140C 4932.YIL143C 999.0
4932.YDL140C 4932.YML112W 919.0
4932.YDL140C 4932.YLR005W 937.0
4932.YDL140C 4932.YLR226W 930.0
4932.YDL140C 4932.YGR208W 946.0
4932.YDL140C 4932.YPL178W 936.0
4932.YDL140C 4932.YDR460W 998.0
4932.YDL140C 4932.YOL005C 999.0
4932.YDL140C 4932.YGR005C 999.0
4932.YDL140C 4932.YFL039C 966.0
4932.YDL140C 4932.YMR201C 902.0
4932.YDL140C 4932.YDR404C 999.0
4932.YDL140C 4932.YOR151C 999.0
4932.YDL140C 4932.YJL140W 999.0
4932.YDL140C 4932.YML069W 922.0
4932.YDL140C 4932.YOR116C 973.0
4932.YDL140C 4932.YDR289C 999.0
4932.YDL140C 4932.YMR112C 932.0
4932.YDL140C 4932.YIL126W 995.0
4932.YDL140C 4932.YER148W 999.0
4932.YDL140C 4932.YJR035W 998.0
4932.YDL140C 4932.YMR061W 918.0
4932.YDL140C 4932.YOL145C 999.0
4932.YDL140C 4932.YPR010C 980.0
4932.YDL140C 4932.YNL251C 983.0
4932.YDL140C 4932.YOR174W 902.0
4932.YDL140C 4932.YGR252W 974.0
4932.YDL140C 4932.YOR048C 940.0
4932.YDL140C 4932.YPR168W 958.0
4932.YDL140C 4932.YGR104C 989.0
4932.YDL140C 4932.YPL042C 999.0
4932.YDL140C 4932.YOR224C 999.0
4932.YDL140C 4932.YHR143W-A 999.0
4932.YDL140C 4932.YLR418C 999.0
4932.YDL140C 4932.YJL168C 999.0
4932.YDL140C 4932.YKL139W 999.0
4932.YDL140C 4932.YGR274C 914.0
4932.YDL140C 4932.YHR041C 973.0
4932.YDL140C 4932.YOR001W 928.0
4932.YDL140C 4932.YDR311W 989.0
4932.YDL140C 4932.YPR025C 996.0
4932.YDL140C 4932.YHR058C 994.0
4932.YDL140C 4932.YPL190C 925.0
4932.YDL140C 4932.YGL127C 981.0
4932.YDL140C 4932.YDR308C 993.0
4932.YDL140C 4932.YMR039C 910.0
4932.YDL140C 4932.YNL222W 999.0
4932.YDL140C 4932.YER171W 992.0
4932.YDL140C 4932.YER022W 999.0
4932.YDL140C 4932.YGL070C 999.0
4932.YDL140C 4932.YER023W 915.0
4932.YDL140C 4932.YDR079C-A 958.0
4932.YDL140C 4932.YGR116W 999.0
4932.YDL140C 4932.YOR123C 996.0
4932.YDL140C 4932.YOL135C 999.0
4932.YDL140C 4932.YOR210W 999.0
4932.YDL140C 4932.YNL230C 949.0
4932.YDL140C 4932.YPL122C 983.0
4932.YDL140C 4932.YPR133C 964.0
4932.YDL140C 4932.YJR072C 921.0
4932.YDL140C 4932.YNL113W 914.0
4932.YDL140C 4932.YIL021W 999.0
4932.YDL140C 4932.YER125W 991.0
4932.YDL140C 4932.YKL028W 999.0
4932.YDL140C 4932.YOR194C 998.0
4932.YDL140C 4932.YGR063C 999.0
4932.YDL140C 4932.YPL129W 995.0
4932.YDL140C 4932.YKL005C 942.0
4932.YDL140C 4932.YER139C 999.0
4932.YDL140C 4932.YGL058W 918.0
4932.YDL140C 4932.YKL160W 999.0
4932.YDL140C 4932.YMR277W 999.0
4932.YDL140C 4932.YGL207W 991.0
4932.YDL140C 4932.YPR086W 999.0
4932.YDL140C 4932.YGL244W 997.0
4932.YDL140C 4932.YDR416W 941.0
4932.YDL140C 4932.YLR430W 996.0
4932.YDL140C 4932.YDR228C 992.0
4932.YDL140C 4932.YPR187W 999.0
4932.YDL140C 4932.YML010W 999.0
4932.YDL140C 4932.YER151C 920.0
4932.YDL140C 4932.YGL130W 991.0
4932.YDL140C 4932.YJR017C 992.0
4932.YDL140C 4932.YPR161C 999.0
4932.YDR045C 4932.YOR207C 999.0
4932.YDR045C 4932.YOR151C 943.0
4932.YDR045C 4932.YDL150W 999.0
4932.YDR045C 4932.YHR143W-A 999.0
4932.YDR045C 4932.YOR224C 999.0
4932.YDR045C 4932.YNL151C 995.0
4932.YDR045C 4932.YGL070C 987.0
4932.YDR045C 4932.YKL144C 998.0
4932.YDR045C 4932.YOR210W 999.0
4932.YDR045C 4932.YNL113W 999.0
4932.YDR045C 4932.YIL021W 918.0
4932.YDR045C 4932.YGR246C 956.0
4932.YDR045C 4932.YOR340C 930.0
4932.YDR045C 4932.YJL011C 999.0
4932.YDR045C 4932.YPR187W 999.0
4932.YDR045C 4932.YKR025W 999.0
4932.YDR045C 4932.YPR110C 998.0
4932.YDR045C 4932.YPR190C 998.0
4932.YDR045C 4932.YNR003C 999.0
4932.YDR045C 4932.YOL005C 949.0
4932.YDR045C 4932.YJR063W 994.0
4932.YDR045C 4932.YDR404C 917.0
4932.YDR045C 4932.YJL140W 914.0
4932.YDR045C 4932.YOR116C 999.0
4932.YDR045C 4932.YDR087C 928.0
4932.YDR045C 4932.YNL248C 902.0
4932.YDR045C 4932.YER148W 964.0
4932.YDR045C 4932.YPR010C 907.0
4932.YDR045C 4932.YNL039W 938.0
4932.YDR079C-A 4932.YOR151C 966.0
4932.YDR079C-A 4932.YER148W 958.0
4932.YDR079C-A 4932.YPR086W 986.0
4932.YDR079C-A 4932.YOR194C 983.0
4932.YDR079C-A 4932.YIL021W 967.0
4932.YDR079C-A 4932.YPR187W 968.0
4932.YDR079C-A 4932.YMR201C 974.0
4932.YDR079C-A 4932.YER171W 999.0
4932.YDR079C-A 4932.YOR210W 976.0
4932.YDR079C-A 4932.YOR224C 922.0
4932.YDR079C-A 4932.YHR143W-A 973.0
4932.YDR079C-A 4932.YGR186W 973.0
4932.YDR079C-A 4932.YKL028W 999.0
4932.YDR079C-A 4932.YPR056W 999.0
4932.YDR079C-A 4932.YKR062W 998.0
4932.YDR079C-A 4932.YLR005W 999.0
4932.YDR079C-A 4932.YGR005C 981.0
4932.YDR079C-A 4932.YPL129W 924.0
4932.YDR079C-A 4932.YGL070C 981.0
4932.YDR079C-A 4932.YOL005C 949.0
4932.YDR079C-A 4932.YDR404C 969.0
4932.YDR079C-A 4932.YJL140W 969.0
4932.YDR079C-A 4932.YKL139W 901.0
4932.YDR079C-A 4932.YDR460W 999.0
4932.YDR079C-A 4932.YOR352W 902.0
4932.YDR079C-A 4932.YPR025C 999.0
4932.YDR079C-A 4932.YDR311W 999.0
4932.YDR079C-A 4932.YKL058W 971.0
4932.YDR079C-A 4932.YIL143C 999.0
4932.YDR079C-A 4932.YML112W 901.0
4932.YDR079C-A 4932.YPL122C 999.0
4932.YDR079C-A 4932.YJL006C 928.0
4932.YDR311W 4932.YGR258C 999.0
4932.YDR311W 4932.YPR086W 921.0
4932.YDR311W 4932.YIL021W 933.0
4932.YDR311W 4932.YMR201C 981.0
4932.YDR311W 4932.YML095C 936.0
4932.YDR311W 4932.YER171W 999.0
4932.YDR311W 4932.YDR314C 967.0
4932.YDR311W 4932.YGR186W 948.0
4932.YDR311W 4932.YEL037C 981.0
4932.YDR311W 4932.YKL028W 999.0
4932.YDR311W 4932.YJR052W 943.0
4932.YDR311W 4932.YPR056W 999.0
4932.YDR311W 4932.YKL112W 901.0
4932.YDR311W 4932.YKR062W 999.0
4932.YDR311W 4932.YLR005W 999.0
4932.YDR311W 4932.YBR114W 935.0
4932.YDR311W 4932.YDR078C 902.0
4932.YDR311W 4932.YER162C 999.0
4932.YDR311W 4932.YDR460W 999.0
4932.YDR311W 4932.YPL122C 999.0
4932.YDR311W 4932.YJL006C 931.0
4932.YDR311W 4932.YKL058W 915.0
4932.YDR311W 4932.YIL143C 999.0
4932.YDR311W 4932.YPR025C 999.0
4932.YDR311W 4932.YOR352W 909.0
4932.YDR311W 4932.YKL139W 904.0
4932.YDR404C 4932.YOR151C 999.0
4932.YDR404C 4932.YER148W 994.0
4932.YDR404C 4932.YJR063W 933.0
