,cluster,protein
489,38,YMR121C
490,38,YNL069C
491,38,YLR441C
492,38,YLR325C
493,38,YBL087C
494,38,YOL121C
495,38,YGR214W
496,38,YHR203C
497,38,YGL147C
498,38,YDR418W
499,38,YLR192C
500,38,YOL127W
501,38,YFR032C-A
502,38,YER117W
503,38,YER102W
504,38,YOR369C
505,38,YDL081C
506,38,YNL178W
507,38,YHR141C
508,38,YOR234C
509,38,YGR201C
510,38,YPL090C
511,38,YIL133C
512,38,YDL191W
513,38,YML024W
514,38,YIL069C
515,38,YPL239W
516,38,YLR367W
517,38,YER074W
518,38,YLR406C
519,38,YML073C
520,38,YPL249C-A
521,38,YHR021C
522,38,YPL079W
523,38,YBL027W
524,38,YOR312C
525,38,YOR182C
526,38,YOL120C
527,38,YBR048W
528,38,YPL220W
529,38,YDR064W
530,38,YOR167C
531,38,YGR148C
532,38,YBR189W
533,38,YIL018W
534,38,YDR385W
535,38,YAL003W
536,38,YHL033C
537,38,YPL131W
538,38,YDL075W
539,38,YLR333C
540,38,YLR075W
541,38,YDR025W
542,38,YGL135W
543,38,YPL198W
544,38,YBR031W
545,38,YMR230W
546,38,YDR471W
547,38,YNL067W
548,38,YFR031C-A
549,38,YFL034C-A
550,38,YGL123W
551,38,YBL072C
552,38,YMR146C
553,38,YPR043W
554,38,YDL136W
555,38,YKL180W
556,38,YKR057W
557,38,YPL081W
558,38,YLR029C
559,38,YJR094W-A
560,38,YMR142C
561,38,YHR193C
562,38,YMR194W
563,38,YLR287C-A
564,38,YOL039W
565,38,YJR113C
566,38,YML063W
567,38,YMR242C
568,38,YDL061C
569,38,YML026C
570,38,YJL189W
571,38,YER131W
572,38,YNL301C
573,38,YBR181C
574,38,YGR034W
575,38,YNL302C
576,38,YJL191W
577,38,YKL006W
578,38,YHL001W
579,38,YLR388W
580,38,YPL143W
581,38,YLR387C
582,38,YLR185W
583,38,YDR382W
584,38,YGL031C
585,38,YEL054C
586,38,YDR500C
587,38,YGL103W
588,38,YJL177W
589,38,YBL092W
590,38,YOR293W
591,38,YOR133W
592,38,YEL034W
593,38,YHR010W
594,38,YMR260C
595,38,YLR340W
596,38,YPR102C
597,38,YOR096W
598,38,YIL052C
599,39,YLR167W
600,39,YKR094C
601,39,YIL148W
602,40,YPL048W
603,40,YKL081W
604,41,YNL209W
605,42,YBR118W
606,42,YGR211W
607,43,YDR175C
608,43,YNL306W
609,43,YKR006C
610,43,YHL004W
611,43,YMR193W
612,43,YHR059W
613,43,YOR158W
614,43,YNL252C
615,43,YDR322W
616,43,YBR146W
617,43,YIL093C
618,43,YOR150W
619,43,YHR038W
620,43,YMR158W
621,43,YNL005C
622,43,YNL284C
623,43,YCR046C
624,43,YJR101W
625,43,YDR041W
626,43,YKL003C
627,43,YBR268W
628,43,Q0140
629,43,YKL155C
630,43,YDR115W
631,43,YDR036C
632,43,YNL122C
633,43,YGR150C
634,43,YKL170W
635,43,YDR337W
636,43,YGR215W
637,43,YMR225C
638,43,YBL090W
639,43,YCR003W
640,43,YDR405W
641,43,YLR439W
642,43,YDR462W
643,43,YDL202W
644,43,YDR237W
645,43,YJL096W
646,43,YNR022C
647,43,YDL045W-A
648,43,YDR116C
649,43,YMR188C
650,43,YML009C
651,43,YPL183W-A
652,43,YNL137C
653,43,YGR084C
654,43,YPR166C
655,43,YEL050C
656,43,YMR286W
657,43,YNL177C
658,43,YGR076C
659,43,YNL185C
660,43,YNR037C
661,43,YGR165W
662,43,YPL118W
663,43,YBL038W
664,43,YDR347W
665,43,YLR312W-A
666,43,YNL081C
667,43,YHR147C
668,43,YKL138C
669,43,YBR282W
670,43,YBR122C
671,43,YPR099C
672,43,YCR071C
673,43,YML025C
674,43,YGL129C
675,43,YPL173W
676,43,YGR220C
677,43,YKR085C
678,43,YER050C
679,43,YMR024W
680,43,YBR251W
681,43,YNR036C
682,43,YPL013C
683,43,YPR100W
684,44,YER025W
685,45,YJR064W
686,46,YPR080W
687,47,YMR309C
688,47,YOR361C
689,47,YBR079C
690,47,YMR012W
691,48,YDL143W
692,48,YDR188W
693,48,YIL142W
694,48,YJL111W
695,48,YJL014W
696,49,Q0045
697,50,YNL052W
698,50,YPR191W
699,50,YJL166W
700,50,YPR021C
701,50,YDL067C
702,50,YGL187C
703,50,YDR529C
704,50,YIL111W
705,50,YMR145C
706,50,YDR375C
707,50,YHR001W-A
708,50,YFR033C
709,50,YBL045C
710,50,YGL226W
711,50,YDL085W
712,50,YGR183C
713,50,Q0120
714,50,YML120C
715,50,YDR119W-A
716,50,YOR065W
717,50,YEL024W
718,50,YGL191W
719,50,YJL003W
720,50,YMR256C
721,50,YLR395C
722,51,YKL087C
723,51,YBR037C
724,51,YPL172C
725,51,YBR024W
726,51,YER141W
727,52,Q0250
728,52,YNR018W
729,52,Q0060
730,52,Q0070
731,52,Q0050
732,52,Q0065
733,52,YML030W
734,53,YLR067C
735,54,Q0275
736,55,YHR051W
737,56,YPL189C-A
738,56,YIL157C
739,56,YJL062W-A
740,56,YGR112W
741,56,YML129C
742,56,YLR203C
743,57,Q0105
744,58,YPR010C-A
745,58,YLR038C
746,59,YBL099W
747,59,YPL271W
748,59,YDR377W
749,59,YDR298C
750,59,YJR121W
751,59,YBR039W
752,59,YPL078C
753,59,YOL077W-A
754,59,YPR020W
755,59,YBL030C
756,59,YDL004W
757,59,Q0130
758,59,YKL016C
759,59,YML081C-A
760,59,YDR322C-A
761,59,Q0080
762,60,Q0055
763,60,Q0110
764,61,Q0085
765,62,Q0075
766,62,YIR021W
767,62,Q0115
768,63,YLL018C-A
769,63,YPL132W
770,63,YHR116W
771,63,YLL009C
772,63,YJR034W
773,64,YDR197W
774,64,YDL069C
775,65,YLL041C
776,65,YDR379C-A
777,65,YLR164W
778,65,YOL071W
779,65,YMR118C
780,65,YJL045W
781,65,YKL148C
782,65,YDR178W
783,65,YKL141W
784,66,YEL039C
785,67,YJR048W
786,68,YGR174C
787,68,YPL215W
788,68,YBR120C
789,69,YOR266W
790,69,YDL107W
791,69,YGR062C
792,70,YEL059C-A
793,70,YDR231C
794,71,YLR163C
795,71,YHR024C
796,72,YDR296W
797,72,YKL011C
798,73,YBL003C
799,73,YLL022C
800,73,YER051W
801,73,YBR010W
802,73,YNL030W
803,73,YPL001W
804,73,YBR195C
805,73,YPL127C
806,73,YDR224C
807,73,YNL031C
808,73,YGL060W
809,73,YOL054W
810,73,YBL052C
811,73,YBL002W
812,73,YNL246W
813,74,YBR166C
814,74,YNL316C
815,75,YBR289W
816,76,YCR053W
817,77,YDR301W
818,77,YKL059C
819,77,YLR115W
820,77,YOR250C
821,77,YPR107C
822,77,YLR277C
823,77,YNL317W
824,77,YAL043C
825,77,YGL044C
826,77,YJR093C
827,78,YDR469W
828,78,YHR119W
829,78,YBR258C
830,78,YBR175W
831,79,YDR359C
832,79,YNR035C
833,79,YDL029W
834,79,YFL024C
835,79,YML041C
836,79,YLR399C
837,79,YEL018W
838,79,YLR052W
839,79,YGR002C
840,79,YLR370C
841,79,YNL059C
842,79,YOR189W
843,79,YDR129C
844,79,YOR239W
845,79,YEL044W
846,79,YNL107W
847,79,YNL136W
848,79,YIL138C
849,79,YOR141C
850,79,YOR367W
851,79,YOR122C
852,79,YJL081C
853,79,YLR385C
854,79,YNL215W
855,79,YFL013C
856,79,YIL062C
857,79,YAL011W
858,79,YKL013C
859,79,YNL138W
860,79,YDR181C
861,79,YLL050C
862,79,YGR080W
863,79,YFL039C
864,79,YDR334W
865,79,YIL034C
866,79,YDR485C
867,79,YJR065C
868,79,YNL079C
869,79,YLR085C
870,79,YER092W
871,79,YKL129C
872,79,YBR231C
873,79,YMR092C
874,79,YDL146W
875,79,YDR063W
876,79,YMR109W
877,79,YBR234C
878,79,YLR429W
879,80,YLR357W
880,80,YGR056W
881,80,YBL006C
882,80,YFL049W
883,80,YGR275W
884,80,YPR034W
885,80,YNR023W
886,80,YLR033W
887,80,YOR290C
888,80,YDR303C
889,80,YML127W
890,80,YIL126W
891,80,YDR073W
892,80,YLR321C
893,80,YJL176C
894,80,YMR091C
895,80,YHR056C
896,80,YPR052C
897,80,YKR008W
898,80,YCR052W
899,80,YCR020W-B
900,80,YHL025W
901,80,YFR037C
902,80,YMR033W
903,81,YDL087C
904,81,YLR298C
905,81,YFR005C
906,81,YKL012W
907,81,YNL138W-A
908,81,YLR275W
909,81,YKL173W
910,81,YIL061C
911,81,YBR237W
912,81,YPL064C
913,81,YGR013W
914,81,YNR011C
915,81,YBL074C
916,81,YDR243C
917,81,YDR240C
918,81,YIR005W
919,81,YDR473C
920,81,YPR178W
921,81,YER172C
922,81,YMR288W
923,81,YLR147C
924,81,YFL017W-A
925,81,YGR091W
926,81,YGR074W
927,81,YDR378C
928,81,YLR117C
929,81,YIR009W
930,81,YGR075C
931,81,YMR268C
932,81,YKL074C
933,81,YDL030W
934,81,YBL026W
935,81,YER146W
936,81,YDL098C
937,81,YLR016C
938,81,YDR416W
939,81,YOR308C
940,81,YGR129W
941,81,YPR094W
942,81,YBR055C
943,81,YER112W
944,81,YML049C
945,81,YML046W
946,81,YOR319W
947,81,YLR438C-A
948,81,YNL286W
949,81,YJL203W
950,81,YER029C
951,81,YHR165C
952,81,YDR235W
953,81,YDL043C
954,81,YOR159C
955,81,YGL174W
956,81,YPR182W
957,81,YJR022W
958,81,YHR156C
959,81,YPR082C
960,81,YKL183W
961,81,YGR006W
962,81,YPL213W
963,81,YNL147W
964,81,YMR240C
965,81,YBR152W
966,82,YGR208W
967,82,YOR184W
968,83,YPL178W
969,83,YMR125W
970,83,YPR057W
971,84,YML060W
972,84,YMR201C
973,85,YMR061W
974,85,YBL051C
975,86,YNL251C
976,86,YPL190C
977,87,YGL246C
978,87,YOR048C
979,87,YDR370C
980,88,YJL168C
981,88,YJR119C
982,88,YDR440W
983,89,YGR274C
984,89,YDL070W
985,90,YNL222W
986,90,YDR228C
987,90,YOL123W
988,90,YOR179C
989,90,YDR195W
990,91,YER023W
991,92,YJR072C
992,93,YMR275C
993,93,YML111W
994,93,YPR030W
995,93,YKR021W
996,93,YGR055W
997,93,YOR322C
998,93,YLR392C
999,93,YMR171C
1000,93,YGR068C
1001,93,YPL176C
1002,93,YFR022W
1003,93,YJL084C
1004,93,YER125W
1005,93,YOR018W
1006,93,YBL101C
1007,93,YOR138C
1008,93,YBR021W
1009,94,YMR100W
1010,94,YGL058W
1011,94,YPL055C
1012,95,YLR430W
1013,96,YER151C
1014,96,YNR051C
1015,97,YJR017C
1016,98,YPL094C
1017,98,YDR086C
1018,98,YER087C-B
1019,98,YER019C-A
1020,98,YLR378C
1021,98,Q0160
1022,99,YDL185W
1023,100,YMR138W
1024,100,YOR349W
1025,100,YKL079W
1026,100,YFL037W
1027,100,YNL148C
1028,100,YPL241C
1029,100,YOR265W
1030,100,YML085C
1031,100,YML124C
1032,100,YER007W
1033,100,YER184C
1034,101,YOR262W
1035,101,YDR527W
1036,102,YDR297W
1037,102,YBR183W
1038,102,YHL003C
1039,102,YOR171C
1040,102,YKR053C
1041,102,YER019W
1042,102,YLR260W
1043,102,YDR294C
1044,102,YBR265W
1045,102,YKL008C
1046,102,YPL087W
1047,102,YMR298W
1048,102,YJL134W
1049,103,YDR541C
1050,103,YDL114W
1051,104,YDR062W
1052,104,YMR296C
1053,105,YBR287W
1054,105,YBR283C
1055,106,YDL020C
1056,106,YLR024C
1057,106,YGL017W
1058,107,YBR216C
1059,107,YML007W
1060,108,YBR173C
1061,108,YFR052W
1062,108,YDR394W
1063,108,YGL011C
1064,108,YGL048C
1065,108,YER021W
1066,108,YKL206C
1067,108,YPR108W
1068,108,YKL145W
1069,108,YGR232W
1070,108,YLR199C
1071,108,YIL075C
1072,108,YBR272C
1073,108,YFR004W
1074,108,YHR200W
1075,108,YML092C
1076,108,YPR103W
1077,108,YHR027C
1078,108,YHL030W
1079,108,YGR135W
1080,108,YIL007C
1081,108,YOR259C
1082,108,YLR421C
1083,108,YOR261C
1084,108,YMR314W
1085,108,YOR362C
1086,108,YER094C
1087,108,YOR117W
1088,108,YDR363W-A
1089,108,YFL007W
1090,108,YGL004C
1091,108,YDL007W
1092,108,YGR253C
1093,108,YDL147W
1094,108,YFR050C
1095,108,YDL097C
1096,108,YPL144W
1097,108,YDR427W
1098,108,YER012W
1099,108,YLR021W
1100,109,YKL203C
1101,109,YNL006W
1102,109,YBR270C
1103,109,YOL078W
1104,109,YHR186C
1105,109,YER093C
1106,109,YBR028C
1107,109,YJL058C
1108,109,YPL180W
1109,109,YMR068W
1110,109,YJR066W
1111,110,YDR466W
1112,110,YBL105C
1113,111,YNL270C
1114,111,YCR027C
1115,112,YFR040W
1116,112,YDL047W
1117,112,YPR040W
1118,112,YJL098W
1119,113,YHR075C
1120,113,YDL188C
1121,113,YIL153W
1122,113,YDR075W
1123,113,YPL152W
1124,113,YAL016W
1125,113,YMR028W
1126,113,YDL134C
1127,113,YGR161C
1128,113,YNR032W
1129,113,YDR435C
1130,114,YGL230C
1131,114,YDR283C
1132,114,YGR083C
1133,114,YKR026C
1134,114,YLR291C
1135,115,YGL073W
1136,116,YGL180W
1137,116,YLR423C
1138,116,YMR159C
1139,116,YLL042C
1140,116,YPL166W
1141,116,YNL242W
1142,116,YNL223W
1143,116,YPL149W
1144,116,YDL149W
1145,116,YNR007C
1146,116,YLR431C
1147,116,YHR171W
1148,116,YPR185W
1149,116,YJL178C
1150,116,YDR022C
1151,117,YGR099W
1152,117,YPL235W
1153,117,YHR034C
1154,117,YKL033W
1155,117,YPR085C
1156,117,YCR060W
1157,117,YJR136C
1158,117,YHR040W
1159,117,YDR190C
1160,118,YBR077C
1161,118,YML121W
1162,118,YGL023C
1163,118,YGR163W
1164,118,YCR075W-A
1165,119,YGR249W
1166,119,YHR206W
1167,119,YJR147W
1168,120,YNL047C
1169,120,YIL105C
1170,121,YOR260W
1171,121,YPR041W
1172,121,YDR211W
1173,121,YPL237W
1174,121,YJR007W
1175,122,YCL037C
1176,122,YOR204W
1177,122,YOL139C
1178,122,YGL064C
1179,122,YDR515W
1180,122,YKR059W
1181,122,YPL119C
1182,122,YJL138C
1183,122,YOR276W
1184,123,YMR103C
1185,123,YMR104C
1186,124,YOR005C
1187,124,YMR137C
1188,124,YLR265C
1189,124,YGL090W
1190,124,YCR014C
1191,124,YMR284W
1192,124,YMR106C
1193,125,YHR057C
1194,125,YLR179C
1195,125,YML078W
1196,125,YNL135C
1197,125,YGR037C
1198,126,YOR157C
1199,126,YBL041W
1200,126,YBR295W
1201,126,YJL001W
1202,126,YOL038W
1203,127,YFR010W
1204,128,YJL095W
1205,129,YJL008C
1206,130,YKL090W
1207,130,YER144C
1208,130,YLL039C
1209,131,YNR058W
1210,131,YNR057C
1211,131,YGR286C
1212,131,YJR155W
1213,131,YJR154W
1214,131,YNR056C
1215,131,YGR065C
1216,132,YOR176W
1217,133,YHR122W
1218,133,YIL003W
1219,133,YNL240C
1220,133,YPR048W
1221,133,YIL128W
1222,133,YDR267C
1223,133,YGL091C
1224,134,YOR295W
1225,134,YLR141W
1226,134,YBL025W
1227,134,YML043C
1228,134,YMR270C
1229,134,YJL025W
1230,134,YBL014C
1231,135,YEL009C
1232,135,YIL036W
1233,135,YDR034C
1234,136,YDR395W
1235,136,YLR347C
1236,136,YOR160W
1237,136,YMR308C
1238,136,YBR017C
1239,136,YDR335W
1240,136,YER110C
1241,136,YPL125W
1242,136,YJR132W
1243,136,YGL241W
1244,136,YGL016W
1245,137,YHR099W
1246,138,YOL012C
1247,139,YBR019C
1248,139,YBR018C
1249,139,YBR020W
1250,139,YML051W
1251,139,YLR081W
1252,139,YDR009W
1253,139,YPL248C
1254,140,YLR244C
1255,140,YBL091C
1256,140,YNR029C
1257,140,YHR112C
1258,141,YHR013C
1259,141,YMR069W
1260,141,YPR051W
1261,141,YOR253W
1262,141,YDL040C
1263,141,YOL076W
1264,141,YCR020C-A
1265,141,YEL053C
1266,142,YOR091W
1267,142,YAL036C
1268,142,YDR152W
1269,142,YGR173W
1270,143,YOR332W
1271,143,YEL027W
1272,143,YLR447C
1273,143,YGR020C
1274,143,YMR054W
1275,143,YBR127C
1276,143,YGR106C
1277,143,YEL051W
1278,143,YHR132C
1279,143,YHR026W
1280,143,YGR105W
1281,143,YOR161C
1282,143,YKL080W
1283,143,YCL005W-A
1284,143,YPL234C
1285,143,YPR036W
1286,143,YHR039C-A
1287,144,YNL315C
1288,144,YIL098C
1289,144,YJL180C
1290,145,YER154W
1291,145,YOL027C
1292,146,YFL036W
1293,146,YOR330C
1294,146,YMR228W
1295,146,YDL044C
1296,147,YLR393W
1297,147,YNR020C
1298,148,YLR295C
1299,148,YLR294C
1300,149,YPL069C
1301,149,YJL167W
1302,150,YDL193W
1303,150,YMR101C
1304,150,YIL049W
1305,150,YBR002C
1306,151,YDR204W
1307,151,YLR201C
1308,151,YML110C
1309,151,YLR290C
1310,151,YBR003W
1311,152,YPR122W
1312,152,YKL019W
1313,152,YDR410C
1314,152,YJR117W
1315,152,YDL090C
1316,152,YMR274C
1317,153,YGL012W
1318,153,YER044C
1319,153,YMR202W
1320,153,YGR060W
1321,153,YNL280C
1322,153,YPL170W
1323,153,YGR175C
1324,153,YLR056W
1325,153,YML075C
1326,153,YGL001C
1327,153,YPL117C
1328,153,YMR220W
1329,153,YLR450W
1330,153,YDR213W
1331,153,YHR190W
1332,153,YHR007C
1333,153,YML126C
1334,153,YMR208W
1335,153,YLR100W
1336,153,YNR043W
1337,153,YMR015C
1338,153,YHR072W
1339,153,YML008C
1340,154,YIL031W
1341,154,YDL064W
1342,154,YEL019C
1343,154,YPR180W
1344,154,YDR409W
1345,154,YDR390C
1346,154,YOR156C
1347,155,YJR042W
1348,155,YKR082W
1349,155,YDL088C
1350,155,YML103C
1351,155,YAR002W
1352,155,YKR095W
1353,155,YJL041W
1354,155,YGR119C
1355,155,YDR002W
1356,155,YDR192C
1357,155,YGL097W
1358,155,YKL057C
1359,155,YML031W
1360,155,YJL061W
1361,155,YDL116W
1362,155,YMR153W
1363,155,YKL068W
