,cluster,protein
820,37,YPL189C-A
821,37,YIL157C
822,37,YJL062W-A
823,37,YGR112W
824,37,YML129C
825,37,YLR203C
826,38,Q0075
827,38,YIR021W
828,38,Q0115
829,38,Q0050
830,39,YOR332W
831,39,YLR295C
832,39,YBR127C
833,39,YPL078C
834,39,YOL077W-A
835,39,YBL030C
836,39,YPL234C
837,39,Q0080
838,39,YEL051W
839,39,YBL099W
840,39,YBR039W
841,39,YPR020W
842,39,YKL080W
843,39,YDL004W
844,39,YML081C-A
845,39,YHR039C-A
846,39,YDR377W
847,39,YPL271W
848,39,YDR298C
849,39,YJR121W
850,39,YCL005W-A
851,39,YDL185W
852,39,YKL016C
853,39,YDR322C-A
854,39,YPR036W
855,39,YGR020C
856,39,YMR054W
857,39,YLR294C
858,39,Q0130
859,39,Q0085
860,40,Q0055
861,40,Q0110
862,41,YPL132W
863,41,YLL018C-A
864,41,YLL009C
865,41,YJR034W
866,42,YDR197W
867,42,YDL069C
868,43,YLL041C
869,43,YDR379C-A
870,43,YLR164W
871,43,YOL071W
872,43,YMR118C
873,43,YJL045W
874,43,YKL148C
875,43,YKL141W
876,44,YGR174C
877,44,YPL215W
878,44,YBR120C
879,45,YOR266W
880,45,YDL107W
881,45,YGR062C
882,46,YEL059C-A
883,46,YDR231C
884,47,YDR296W
885,47,YKL011C
886,48,YDR440W
887,48,YGR270W
888,48,YLL002W
889,48,YBL002W
890,48,YBR009C
891,48,YBR010W
892,48,YBR195C
893,48,YML102W
894,48,YOR038C
895,48,YOL054W
896,48,YPR018W
897,48,YBL052C
898,48,YDR225W
899,48,YNL206C
900,48,YNL246W
901,48,YNL030W
902,48,YLL022C
903,48,YEL056W
904,48,YJR119C
905,48,YPL001W
906,48,YDR224C
907,48,YJL115W
908,48,YER051W
909,48,YPL127C
910,48,YBR215W
911,48,YNL031C
912,48,YDL139C
913,48,YGL060W
914,48,YJR140C
915,48,YBL008W
916,48,YBL003C
917,49,YBR166C
918,50,YLR357W
919,50,YGR056W
920,50,YBL006C
921,50,YFL049W
922,50,YGR275W
923,50,YPR034W
924,50,YNR023W
925,50,YLR033W
926,50,YOR290C
927,50,YDR303C
928,50,YML127W
929,50,YIL126W
930,50,YDR073W
931,50,YLR321C
932,50,YJL176C
933,50,YMR091C
934,50,YHR056C
935,50,YBR289W
936,50,YKR008W
937,50,YCR052W
938,50,YCR020W-B
939,50,YHL025W
940,50,YFR037C
941,50,YMR033W
942,51,YDR158W
943,51,YCR053W
944,51,YHR025W
945,51,YJR139C
946,52,YDR130C
947,52,YLR433C
948,52,YPR107C
949,52,YLR277C
950,52,YAL043C
951,52,YJR093C
952,52,YGR156W
953,52,YDR195W
