,cluster,protein
0,0,Q0182
1,0,Q0017
2,0,Q0092
3,0,Q0297
4,0,Q0010
5,0,Q0143
6,0,Q0032
7,0,Q0142
8,1,YER048W-A
9,1,YOR226C
10,1,YPL252C
11,1,YPL135W
12,1,YLL027W
13,2,YCL017C
14,3,YDL120W
15,4,YLR369W
16,4,YGL018C
17,5,YKL040C
18,5,YPL059W
19,5,YPR067W
20,5,YJR122W
21,6,YMR301C
22,7,YOR196C
23,8,YLR008C
24,8,YFL016C
25,8,YNL310C
26,8,YNL328C
27,8,YOR232W
28,9,YAL046C
29,9,YAL044W-A
30,10,YGR063C
31,10,YOR151C
32,10,YKR062W
33,10,YMR039C
34,10,YBR279W
35,10,YPR133C
36,10,YLR226W
37,10,YKL160W
38,10,YML112W
39,10,YGL130W
40,10,YPR056W
41,10,YOR194C
42,10,YDR079C-A
43,10,YER139C
44,10,YBR236C
45,10,YJL006C
46,10,YGL043W
47,10,YDL140C
48,10,YLR418C
49,10,YMR277W
50,10,YDR460W
51,10,YPL228W
52,10,YGR116W
53,10,YGL070C
54,10,YGL244W
55,10,YIL021W
56,10,YOL005C
57,10,YOR123C
58,10,YGR005C
59,10,YML010W
60,10,YPL122C
61,10,YJL140W
62,10,YKL058W
63,10,YPR086W
64,10,YDR289C
65,10,YDR404C
66,10,YDL108W
67,10,YKL028W
68,10,YPR161C
69,10,YKL005C
70,10,YKL139W
71,10,YPR025C
72,10,YGR186W
73,11,YBL022C
74,12,YOR210W
75,12,YKL125W
76,12,YLR243W
77,12,YNL113W
78,12,YJL148W
79,12,YPR187W
80,12,YJR063W
81,12,YHR143W-A
82,12,YDR156W
83,12,YFL023W
84,12,YKL144C
85,12,YDR045C
86,12,YBR154C
87,12,YOR224C
88,12,YDL115C
89,12,YPR110C
90,13,YJR052W
91,13,YIL143C
92,13,YOR352W
93,13,YER171W
94,13,YBR114W
95,13,YDR311W
96,13,YLR005W
97,14,YLR071C
98,14,YOL051W
99,14,YOL135C
100,14,YDR308C
101,14,YHR058C
102,14,YBL093C
103,14,YOR174W
104,14,YGL151W
105,14,YPR168W
106,14,YPR070W
107,14,YBR193C
108,14,YNL236W
109,14,YGL127C
110,14,YER022W
111,14,YNL025C
112,14,YCR081W
113,14,YMR112C
114,14,YHR041C
115,14,YDL005C
116,14,YDR443C
117,14,YNR010W
118,14,YBR253W
119,14,YGL025C
120,14,YGR104C
121,15,YDR397C
122,15,YNL039W
123,15,YNL151C
124,15,YJL011C
125,15,YML098W
126,15,YDR145W
127,15,YKR025W
128,15,YER159C
129,15,YPR190C
130,15,YBR123C
131,15,YDR167W
132,15,YPL011C
133,15,YML114C
134,15,YDL070W
135,15,YCR042C
136,15,YER148W
137,15,YGR246C
138,15,YDR362C
139,15,YDL150W
140,15,YAL001C
141,15,YNR003C
142,15,YMR227C
143,15,YBR198C
144,15,YMR236W
145,15,YOR110W
146,15,YPL007C
147,15,YOR207C
148,15,YOR116C
149,15,YGL112C
150,15,YPL082C
151,15,YML015C
152,15,YGR047C
153,15,YGR274C
154,15,YPR186C
155,15,YMR005W
156,16,YOL148C
157,16,YOR213C
158,16,YER164W
159,16,YJR082C
160,16,YDR448W
161,16,YBR081C
162,16,YGL066W
163,16,YCR082W
164,16,YMR127C
165,16,YPL254W
166,16,YOR244W
167,16,YLR055C
168,16,YBR111W-A
169,16,YHR090C
170,16,YMR223W
171,16,YDR392W
172,16,YCL010C
173,16,YOR023C
174,16,YPL047W
175,16,YDR176W
176,16,YGR252W
177,17,YPR066W
178,17,YJL047C
179,17,YPL046C
180,17,YOL133W
181,17,YNL230C
182,17,YPR164W
183,17,YLR306W
184,17,YLR320W
185,18,YPL042C
186,18,YOL128C
187,19,YMR312W
188,19,YPL086C
189,19,YLR384C
190,19,YHR187W
191,19,YKL110C
192,19,YGR200C
193,19,YPL101W
194,19,YGL211W
195,20,YMR186W
196,20,YGR123C
197,20,YOR298C-A
198,20,YBR155W
199,20,YJR032W
200,20,YDR168W
201,20,YDR214W
202,20,YLR216C
203,20,YOR057W
204,20,YPL240C
205,20,YNL281W
206,20,YKL117W
207,20,YOR027W
208,21,YLR455W
209,21,YGL150C
210,21,YDL002C
211,21,YPR031W
212,21,YPL129W
213,21,YOR064C
214,21,YKL017C
215,22,YPR052C
216,22,YGR270W
217,22,YML069W
218,22,YBR089C-A
219,22,YGL207W
220,23,YFR016C
221,23,YOL145C
222,24,YJR035W
223,24,YDR030C
224,24,YKL054C
225,25,YNL035C
226,25,YCR057C
227,26,YKL126W
228,26,YHR205W
229,26,YDR005C
230,27,YNL248C
231,27,YIL019W
232,27,YDR365C
233,27,YIL091C
234,27,YGL120C
235,27,YGL171W
236,27,YDR412W
237,27,YLR222C
238,27,YOL010W
239,27,YOR145C
240,27,YGL111W
241,27,YBR142W
242,27,YKL172W
243,27,YMR014W
244,27,YLR409C
245,27,YJL069C
246,27,YDR299W
247,27,YJR091C
248,27,YIR012W
249,27,YJL010C
250,27,YLR129W
251,27,YPR137W
252,27,YHR065C
253,27,YOR272W
254,27,YOL080C
255,27,YHR197W
256,27,YGR251W
257,27,YLL008W
258,27,YKL099C
259,27,YBL004W
260,27,YHR085W
261,27,YNL132W
262,27,YDL063C
263,27,YER127W
264,27,YOR119C
265,27,YDL167C
266,27,YLR196W
267,27,YNR038W
268,27,YIL127C
269,27,YMR290C
270,27,YPL126W
271,27,YHR052W
272,27,YDR361C
273,27,YMR093W
274,27,YCL031C
275,27,YFR001W
276,27,YMR128W
277,27,YER082C
278,27,YLR401C
279,27,YNL075W
280,27,YPL012W
281,27,YER036C
282,27,YLL011W
283,27,YDR161W
284,27,YNL227C
285,27,YDL060W
286,27,YKL014C
287,27,YNL112W
288,27,YOR287C
289,27,YGL029W
290,27,YER006W
291,27,YDR324C
292,27,YFL002C
293,27,YDR496C
294,27,YDL148C
295,27,YLR009W
296,27,YNR053C
297,27,YOL041C
298,27,YIL035C
299,27,YHR148W
300,27,YDL213C
301,27,YKL143W
302,27,YNL062C
303,27,YDR083W
304,27,YPL211W
305,27,YER126C
306,27,YNR054C
307,27,YMR229C
308,27,YPL146C
309,27,YDR312W
310,27,YPL266W
311,27,YPL226W
312,27,YNL308C
313,27,YJL033W
314,27,YDR087C
315,27,YJR002W
316,27,YMR049C
317,27,YOR206W
318,27,YCR087C-A
319,27,YDR449C
320,27,YKR060W
321,27,YNL110C
322,27,YGR128C
323,27,YOR056C
324,27,YGL014W
325,27,YLR276C
326,27,YDR398W
327,27,YGR245C
328,27,YOR294W
329,27,YPL043W
330,27,YHR169W
331,27,YKR024C
332,27,YHR170W
333,27,YGR081C
334,27,YHR066W
335,27,YGL019W
336,27,YNL207W
337,27,YOR039W
338,27,YNL182C
339,27,YDL051W
340,27,YGR090W
341,27,YOR061W
342,27,YAL025C
343,27,YGR271C-A
344,27,YHR088W
345,27,YLR003C
346,27,YER156C
347,27,YDL153C
348,27,YML074C
349,27,YBR247C
350,27,YGR280C
351,27,YAL059W
352,27,YOR340C
353,27,YBR267W
354,27,YLL034C
355,27,YBL028C
356,27,YPL217C
357,27,YLR106C
358,27,YKR081C
359,27,YKL009W
360,27,YLR435W
361,27,YOR078W
362,27,YNL175C
363,27,YGR103W
364,27,YER002W
365,27,YJL122W
366,27,YHR196W
367,27,YLR336C
368,27,YNL163C
369,27,YLR022C
370,27,YGR145W
371,27,YIR026C
372,27,YGL099W
373,27,YOR004W
374,27,YKL021C
375,27,YLR221C
376,27,YEL055C
377,27,YKR056W
378,27,YDR101C
379,27,YGR187C
380,27,YNL224C
381,27,YMR131C
382,27,YKL082C
383,27,YLR074C
384,27,YDR194C
385,27,YMR269W
386,27,YJL109C
387,27,YCL054W
388,27,YPR112C
389,27,YGL078C
390,27,YNL061W
391,27,YCL059C
392,27,YOL077C
393,27,YML093W
394,27,YLR449W
395,27,YJR041C
396,27,YBR192W
397,27,YKR092C
398,27,YDR184C
399,27,YPL093W
400,27,YLR051C
401,27,YGR159C
402,27,YDL031W
403,27,YPR143W
404,27,YPR144C
405,27,YCR072C
406,27,YDR060W
407,27,YLR002C
408,28,YGR095C
409,28,YNR024W
410,28,YGR158C
411,28,YHR069C
412,28,YMR239C
413,28,YOL021C
414,28,YGR195W
415,28,YMR287C
416,28,YPR189W
417,28,YDR374C
418,28,YNL299W
419,28,YDR280W
420,28,YDR293C
421,28,YDL111C
422,28,YCR035C
423,28,YIL079C
424,28,YNL232W
425,28,YDL175C
426,28,YJL050W
427,28,YOR001W
428,28,YOL115W
429,28,YOL142W
430,28,YHR081W
431,28,YLR398C
432,29,YPR010C
433,29,YPL263C
434,29,YOR341W
435,30,YPL207W
436,30,YHR070W
437,30,YOL141W
438,30,YGL050W
439,31,YHR128W
440,31,YDR400W
441,31,YDR020C
442,32,YMR271C
443,32,YNR012W
444,32,YDR007W
445,32,YOR128C
446,32,YKL024C
447,32,YLR014C
448,32,YEL063C
449,32,YKL216W
450,32,YLR420W
451,32,YML106W
452,32,YEL021W
453,33,YER005W
454,34,YLR245C
455,35,YNL002C
456,35,YDR012W
457,35,YLR061W
458,35,YGR169C-A
459,35,YLR048W
460,35,YDR429C
461,35,YJR145C
462,35,YMR143W
463,35,YPR016C
464,35,YGR054W
465,35,YLR264W
466,35,YDR450W
467,35,YGR085C
468,35,YNL162W
469,35,YHL015W
470,35,YDR447C
471,35,YGL076C
472,35,YMR116C
473,35,YJR123W
474,35,YGL189C
475,35,YDL083C
476,35,YJL190C
477,35,YPR132W
478,35,YLR448W
479,35,YCR031C
480,35,YLR344W
481,35,YBR191W
482,35,YOR063W
483,35,YAL035W
484,35,YOL040C
485,35,YGL030W
486,35,YJL136C
487,35,YER056C-A
488,35,YKL056C
