,cluster,protein,Subgraph Centrality,Betweenness Centrality,Degree Centrality,Eigenvector Centrality
1107,33,YMR244C-A,9757.253108798548,0.0006684491978609625,0.6470588235294118,0.25642591491694616
1108,33,YLR218C,9519.30998743065,0.004901960784313725,0.6470588235294118,0.25327990586267557
1109,33,YMR038C,4191.975426257389,0.0,0.4117647058823529,0.16804791541102085
1110,33,YMR002W,9519.309987430659,0.004901960784313725,0.6470588235294118,0.25327990586267557
1111,33,YDR185C,0.9999999999999999,0.0,0.0,4.371940524924006e-09
1112,33,YKL137W,48.83291790809138,0.0,0.058823529411764705,0.017860509376910524
1113,34,YDR197W,1.0,0.0,1.0,1.0
1114,35,YPL215W,1.0,0.0,1.0,1.0
1115,36,YGR062C,1.5430806348152435,0.0,1.0,0.7071067811865476
1116,36,YOR266W,1.5430806348152435,0.0,1.0,0.7071067811865476
1117,37,YDR231C,1.0,0.0,1.0,1.0
1118,38,YDR296W,1.0,0.0,1.0,1.0
1119,39,YBR166C,196.51515930240194,0.00284992784992785,0.2272727272727273,0.1613718882759366
1120,39,YKL211C,1346.7168330276227,0.3946248196248196,0.9090909090909092,0.42534679299069655
1121,39,YBR235W,18.21401289502584,0.0,0.045454545454545456,0.04771575117444462
1122,39,YBR248C,514.7018602168507,0.014105339105339103,0.4090909090909091,0.26067458650045056
1123,39,YBR249C,143.60012116414978,0.0,0.2272727272727273,0.13345462643695438
1124,39,YCL030C,467.5324361390271,0.047005772005772,0.4090909090909091,0.24746889242602346
1125,39,YDR007W,265.75264999976645,0.005050505050505051,0.2727272727272727,0.18735423560518344
1126,39,YDR035W,143.6001211641498,0.0,0.2272727272727273,0.13345462643695438
1127,39,YDR127W,226.44635832469416,0.0021645021645021645,0.2727272727272727,0.1701969058161387
1128,39,YDR354W,128.58032883420913,0.0010822510822510823,0.18181818181818182,0.13025074790946636
1129,39,YER055C,379.5542689529542,0.0005411255411255411,0.3181818181818182,0.2232068037502752
1130,39,YER090W,255.62311266561008,0.006854256854256854,0.2727272727272727,0.1841086181225457
1131,39,YGL026C,987.8249100923223,0.11637806637806643,0.6818181818181819,0.36426984035098936
1132,39,YGL148W,383.3222453143672,0.017316017316017316,0.4090909090909091,0.22217854864968173
1133,39,YIL020C,379.55426895295403,0.0005411255411255411,0.3181818181818182,0.22320680375027518
1134,39,YIL116W,391.3663018778694,0.05303030303030304,0.4090909090909091,0.22664334386991725
1135,39,YPR060C,440.16417613063606,0.027056277056277056,0.4545454545454546,0.23845544337796268
1136,39,YNR033W,167.2693032893058,0.006493506493506494,0.2272727272727273,0.14746307673813444
1137,39,YOR202W,446.5208996284086,0.0033549783549783547,0.36363636363636365,0.2421043190714637
1138,39,YNL316C,255.39940715608302,0.00717893217893218,0.2727272727272727,0.18378220917575006
1139,39,YMR289W,32.77555970153375,0.0,0.09090909090909091,0.06425837227038453
1140,39,YFR025C,24.229509651340088,0.0,0.09090909090909091,0.05318590632524145
1141,39,YHR063C,1.0000000000000027,0.0,0.0,2.734810391312338e-19
1142,40,YBR289W,1107727.3593466736,0.010537462537462535,0.576923076923077,0.15928719882898554
1143,40,YOR290C,1101805.1843967054,0.011317571317571317,0.576923076923077,0.15886106359010727
1144,40,YIL126W,2315224.3344901414,0.010907314907314909,0.7307692307692308,0.23029560638698007
1145,40,YPR034W,2977839.9421550017,0.09460095460095458,0.9615384615384616,0.26118027127400817
1146,40,YGR056W,2490206.3515940183,0.014263958263958258,0.7692307692307693,0.23884035759284689
1147,40,YKR008W,1839684.9782175557,0.0,0.6153846153846154,0.2052836323253524
1148,40,YLR357W,2490206.3515940183,0.014263958263958258,0.7692307692307693,0.23884035759284689
1149,40,YML127W,1839684.9782175557,0.0,0.6153846153846154,0.2052836323253524
1150,40,YPL016W,405837.38239982846,0.0,0.38461538461538464,0.09639862231447174
1151,40,YPR052C,38610.40326386761,0.0,0.07692307692307693,0.02973901625483621
1152,40,YCR052W,2328215.710393733,0.010097902097902097,0.7307692307692308,0.2309408074731967
1153,40,YDR073W,405837.3823998277,0.0,0.38461538461538464,0.09639862231447174
1154,40,YFL049W,405837.3823998277,0.0,0.38461538461538464,0.09639862231447174
1155,40,YFR037C,2315224.3344901414,0.010907314907314909,0.7307692307692308,0.23029560638698007
1156,40,YGR275W,2941475.4287207145,0.059216339216339196,0.9230769230769231,0.25958068698888254
1157,40,YHL025W,405837.3823998275,0.0,0.38461538461538464,0.09639862231447174
1158,40,YJL176C,1101805.184396707,0.011317571317571317,0.576923076923077,0.15886106359010727
1159,40,YLR321C,2158685.944402395,0.006713286713286712,0.6923076923076923,0.22237313473708603
1160,40,YMR033W,2996134.16579921,0.17152403152403153,1.0,0.2619812880154545
1161,40,YNR023W,941727.0829822411,0.008178488178488178,0.5384615384615385,0.14686556314692686
1162,40,YMR091C,1839684.9782175557,0.0,0.6153846153846154,0.20528363232535238
1163,40,YBL006C,1839684.9782175557,0.0,0.6153846153846154,0.2052836323253524
1164,40,YCR020W-B,1839684.9782175557,0.0,0.6153846153846154,0.2052836323253524
1165,40,YDR303C,1839684.978217555,0.0,0.6153846153846154,0.20528363232535238
1166,40,YHR056C,1839684.9782175557,0.0,0.6153846153846154,0.2052836323253524
1167,40,YLR033W,1839684.9782175557,0.0,0.6153846153846154,0.2052836323253524
1168,40,YBR089C-A,9683.137172200144,0.0,0.038461538461538464,0.014892275135320215
1169,41,YCR053W,1.0,0.0,1.0,1.0
1170,42,YGL044C,1483188.6238014398,0.005631495105179318,0.47368421052631576,0.23944156821234752
1171,42,YNL222W,1382047.430257266,0.0022822128085285996,0.4473684210526315,0.2311335312610433
1172,42,YDR228C,1483188.6238014405,0.005631495105179318,0.47368421052631576,0.23944156821234752
1173,42,YOL123W,582976.2739447884,0.000203210729526519,0.2894736842105263,0.15011489735235578
1174,42,YDR301W,1483188.6238014405,0.005631495105179318,0.47368421052631576,0.23944156821234752
1175,42,YLR115W,1483188.6238014412,0.005631495105179318,0.47368421052631576,0.23944156821234752
1176,42,YAL043C,1483188.6238014405,0.005631495105179318,0.47368421052631576,0.23944156821234752
1177,42,YDR195W,1382047.430257266,0.0022822128085285996,0.4473684210526315,0.2311335312610433
1178,42,YKR002W,1356609.4571132073,0.0033492822966507173,0.4473684210526315,0.22899653825251629
1179,42,YGR156W,1259958.4520453338,0.0,0.42105263157894735,0.22068850130121206
1180,42,YOR179C,1382047.430257266,0.0022822128085285996,0.4473684210526315,0.2311335312610433
1181,42,YLR277C,1483188.6238014405,0.005631495105179318,0.47368421052631576,0.23944156821234752
1182,42,YER133W,1461243.3092913844,0.51733048838312,0.8421052631578947,0.2376500426408611
1183,42,YKL018W,1382047.430257266,0.0022822128085285996,0.4473684210526315,0.2311335312610433
1184,42,YOR250C,921450.0797117796,0.0006465795939480152,0.3684210526315789,0.18872742304240658
1185,42,YKL059C,1483188.6238014405,0.005631495105179318,0.47368421052631576,0.23944156821234752
1186,42,YJR093C,1382047.4302572664,0.0022822128085285996,0.4473684210526315,0.2311335312610433
1187,42,YNL317W,1356609.4571132073,0.0033492822966507173,0.4473684210526315,0.22899653825251629
1188,42,YPR107C,1483188.6238014412,0.005631495105179318,0.47368421052631576,0.23944156821234752
1189,42,YMR206W,0.9999999999999993,0.0,0.0,3.0196102245350486e-20
1190,42,YOR178C,15692.451022303263,0.015054528212422948,0.2631578947368421,0.024499241697724983
1191,42,YKL193C,18156.48246606,0.027619724988146042,0.3157894736842105,0.026347800569548288
1192,42,YBL046W,7271.23813355638,0.0,0.07894736842105263,0.01673047606555371
1193,42,YBR045C,9534.783490157733,0.00035561877667140827,0.13157894736842105,0.0191352994583893
1194,42,YBR050C,8451.002556070916,0.0,0.10526315789473684,0.0180237958265642
1195,42,YDR028C,9330.687477261958,0.002465623518255097,0.13157894736842105,0.018934723273188132
1196,42,YDR130C,7855.760161535509,0.0011853959222380274,0.10526315789473684,0.017396136843973387
1197,42,YER054C,10505.278735435844,0.001896633475580844,0.15789473684210525,0.020082030749977296
1198,42,YKL190W,10010.444685816396,0.014035087719298248,0.15789473684210525,0.01958713236293182
1199,42,YML057W,12143.043445357045,0.019061166429587485,0.21052631578947367,0.021561118210920792
1200,42,YLR433C,11118.406844572713,0.01574205784732101,0.18421052631578946,0.020635130272624112
1201,42,YMR311C,6205.08831891509,0.0,0.05263157894736842,0.015467162509916994
1202,42,YDR099W,6584.474405818487,0.0,0.07894736842105263,0.01593780781758891
1203,42,YER177W,7484.061437117282,0.0011853959222380274,0.10526315789473684,0.016985805727281207
1204,42,YKL159C,359.5486323496499,0.0,0.07894736842105263,0.0036200168732680813
