,cluster,protein
489,41,YIL133C
490,41,YDL191W
491,41,YML024W
492,41,YIL069C
493,41,YPL239W
494,41,YLR367W
495,41,YER074W
496,41,YLR406C
497,41,YML073C
498,41,YPL249C-A
499,41,YHR021C
500,41,YPL079W
501,41,YBL027W
502,41,YOR312C
503,41,YOR182C
504,41,YOL120C
505,41,YBR048W
506,41,YPL220W
507,41,YDR064W
508,41,YOR167C
509,41,YGR148C
510,41,YBR189W
511,41,YIL018W
512,41,YDR385W
513,41,YAL003W
514,41,YHL033C
515,41,YPL131W
516,41,YDL075W
517,41,YLR333C
518,41,YLR075W
519,41,YDR025W
520,41,YGL135W
521,41,YPL198W
522,41,YBR031W
523,41,YMR230W
524,41,YDR471W
525,41,YNL067W
526,41,YFR031C-A
527,41,YFL034C-A
528,41,YGL123W
529,41,YBL072C
530,41,YMR146C
531,41,YPR043W
532,41,YDL136W
533,41,YKL180W
534,41,YKR057W
535,41,YPL081W
536,41,YLR029C
537,41,YJR094W-A
538,41,YMR142C
539,41,YHR193C
540,41,YMR194W
541,41,YLR287C-A
542,41,YOL039W
543,41,YJR113C
544,41,YML063W
545,41,YMR242C
546,41,YDL061C
547,41,YML026C
548,41,YJL189W
549,41,YER131W
550,41,YNL301C
551,41,YBR181C
552,41,YGR034W
553,41,YNL302C
554,41,YJL191W
555,41,YKL006W
556,41,YHL001W
557,41,YLR388W
558,41,YPL143W
559,41,YLR387C
560,41,YLR185W
561,41,YDR382W
562,41,YGL031C
563,41,YEL054C
564,41,YDR500C
565,41,YGL103W
566,41,YJL177W
567,41,YBL092W
568,41,YOR293W
569,41,YOR133W
570,41,YEL034W
571,41,YHR010W
572,41,YMR260C
573,41,YLR340W
574,41,YPR102C
575,41,YOR096W
576,41,YIL052C
577,42,YLR167W
578,42,YKR094C
579,42,YIL148W
580,43,YPL048W
581,43,YKL081W
582,44,YNL209W
583,45,YBR118W
584,45,YGR211W
585,46,YDR175C
586,46,YDL045W-A
587,46,YPL118W
588,46,YBL038W
589,46,YKL155C
590,46,YDR347W
591,46,YDR116C
592,46,YLR312W-A
593,46,YNL081C
594,46,YNL306W
595,46,YMR188C
596,46,YKR006C
597,46,YHR147C
598,46,YML009C
599,46,YHL004W
600,46,YPL183W-A
601,46,YDR115W
602,46,YKL138C
603,46,YMR193W
604,46,YDR036C
605,46,YHR059W
606,46,YNL122C
607,46,YGR150C
608,46,YBR282W
609,46,YOR158W
610,46,YBR122C
611,46,YCR071C
612,46,YNL137C
613,46,YNL252C
614,46,YDR322W
615,46,YML025C
616,46,YGL129C
617,46,YPL173W
618,46,YGR084C
619,46,YKL170W
620,46,YBR146W
621,46,YDR337W
622,46,YGR215W
623,46,YIL093C
624,46,YGR220C
625,46,YOR150W
626,46,YBL090W
627,46,YPR166C
628,46,YKR085C
629,46,YCR003W
630,46,YEL050C
631,46,YMR286W
632,46,YHR038W
633,46,YER050C
634,46,YMR158W
635,46,YDR405W
636,46,YNL005C
637,46,YMR024W
638,46,YNL284C
639,46,YJR101W
640,46,YLR439W
641,46,YDR462W
642,46,YNL177C
643,46,YDL202W
644,46,YGR076C
645,46,YDR237W
646,46,YBR251W
647,46,YNL185C
648,46,YNR036C
649,46,YPL013C
650,46,YDR041W
651,46,YKL003C
652,46,YPR100W
653,46,YJL096W
654,46,YNR022C
655,46,YNR037C
656,46,YBR268W
657,46,Q0140
658,46,YGR165W
659,47,YER025W
660,48,YJR064W
661,49,YPR080W
662,50,YMR309C
663,50,YOR361C
664,50,YBR079C
665,50,YMR012W
666,51,YDL143W
667,51,YDR188W
668,51,YIL142W
669,51,YJL111W
670,51,YJL014W
671,52,Q0045
672,53,YNL052W
673,53,YPR191W
674,53,YJL166W
675,53,YPR021C
676,53,YDL067C
677,53,YGL080W
678,53,YGL187C
679,53,YDR529C
680,53,YIL111W
681,53,YMR145C
682,53,YDR375C
683,53,YHR001W-A
684,53,YFR033C
685,53,YBL045C
686,53,YGL226W
687,53,YDL085W
688,53,YGR183C
689,53,Q0120
690,53,YML120C
691,53,YDR119W-A
692,53,YOR065W
693,53,YEL024W
694,53,YGL191W
695,53,YJL003W
696,53,YLR395C
697,54,YKL087C
698,54,YBR037C
699,54,YPL172C
700,54,YBR024W
701,54,YER141W
702,55,Q0250
703,55,YNR018W
704,55,Q0060
705,55,Q0070
706,55,Q0050
707,55,Q0065
708,55,YML030W
709,56,YLR067C
710,57,Q0275
711,58,YHR051W
712,59,YPL189C-A
713,59,YIL157C
714,59,YJL062W-A
715,59,YGR112W
716,59,YML129C
717,60,YMR256C
718,60,YPR010C-A
719,60,YLR038C
720,61,Q0105
721,62,YLR203C
722,63,YBL099W
723,63,YPL271W
724,63,YDR377W
725,63,YDR298C
726,63,YJR121W
727,63,YBR039W
728,63,YPL078C
729,63,YOL077W-A
730,63,YPR020W
731,63,YBL030C
732,63,YDL004W
733,63,Q0130
734,63,YKL016C
735,63,YML081C-A
736,63,YDR322C-A
737,63,Q0080
738,64,Q0055
739,64,Q0110
740,65,Q0085
741,66,Q0075
742,66,YIR021W
743,66,Q0115
744,67,YLL018C-A
745,67,YPL132W
746,67,YHR116W
747,67,YLL009C
748,67,YJR034W
749,68,YDR197W
750,68,YDL069C
751,69,YLL041C
752,69,YLR164W
753,69,YOL071W
754,69,YMR118C
755,69,YJL045W
756,69,YKL148C
757,69,YDR178W
758,69,YKL141W
759,70,YEL039C
760,71,YJR048W
761,72,YGR174C
762,72,YPL215W
763,72,YBR120C
764,73,YOR266W
765,73,YDL107W
766,73,YGR062C
767,74,YEL059C-A
768,74,YDR231C
769,75,YLR163C
770,75,YHR024C
771,76,YDR296W
772,76,YKL011C
773,77,YBL003C
774,77,YLL022C
775,77,YER051W
776,77,YBR010W
777,77,YNL030W
778,77,YPL001W
779,77,YBR195C
780,77,YPL127C
781,77,YDR224C
782,77,YNL031C
783,77,YGL060W
784,77,YOL054W
785,77,YBL002W
786,77,YNL246W
787,78,YBR166C
788,78,YNL316C
789,79,YBR289W
790,80,YCR053W
791,81,YDR301W
792,81,YKL059C
793,81,YLR115W
794,81,YOR250C
795,81,YPR107C
796,81,YLR277C
797,81,YNL317W
798,81,YAL043C
799,81,YOR179C
800,81,YGL044C
801,81,YJR093C
802,81,YDR195W
803,82,YDR469W
804,82,YHR119W
805,82,YBR258C
806,83,YDR359C
807,83,YFL024C
808,83,YML041C
809,83,YLR399C
810,83,YEL018W
811,83,YLR052W
812,83,YGR002C
813,83,YNL059C
814,83,YOR189W
815,83,YDR129C
816,83,YOR239W
817,83,YEL044W
818,83,YNL107W
819,83,YNL136W
820,83,YIL138C
821,83,YOR141C
822,83,YOR367W
823,83,YOR122C
824,83,YJL081C
825,83,YLR385C
826,83,YNL215W
827,83,YFL013C
828,83,YAL011W
829,83,YNL138W
830,83,YLL050C
831,83,YGR080W
832,83,YFL039C
833,83,YDR334W
834,83,YIL034C
835,83,YDR485C
836,83,YNL079C
837,83,YLR085C
838,83,YER092W
839,83,YKL129C
840,83,YBR231C
841,83,YMR092C
842,83,YDR063W
843,83,YMR109W
844,83,YLR429W
845,84,YLR357W
846,84,YGR056W
847,84,YBL006C
848,84,YFL049W
849,84,YGR275W
850,84,YPR034W
851,84,YNR023W
852,84,YLR033W
853,84,YOR290C
854,84,YDR303C
855,84,YML127W
856,84,YIL126W
857,84,YDR073W
858,84,YLR321C
859,84,YJL176C
860,84,YMR091C
861,84,YHR056C
862,84,YPR052C
863,84,YKR008W
864,84,YCR052W
865,84,YCR020W-B
866,84,YHL025W
867,84,YFR037C
868,84,YMR033W
869,85,YDL087C
870,85,YLR298C
871,85,YFR005C
872,85,YKL012W
873,85,YNL138W-A
874,85,YLR275W
875,85,YKL173W
876,85,YIL061C
877,85,YBR237W
878,85,YPL064C
879,85,YGR013W
880,85,YNR011C
881,85,YBL074C
882,85,YDR243C
883,85,YDR240C
884,85,YIR005W
885,85,YDR473C
886,85,YPR178W
887,85,YER172C
888,85,YMR288W
889,85,YLR147C
890,85,YFL017W-A
891,85,YGR091W
892,85,YGR074W
893,85,YDR378C
894,85,YLR117C
895,85,YIR009W
896,85,YGR075C
897,85,YMR268C
898,85,YKL074C
899,85,YDL030W
900,85,YBL026W
901,85,YER146W
902,85,YDL098C
903,85,YLR016C
904,85,YDR416W
905,85,YOR308C
906,85,YGR129W
907,85,YPR094W
908,85,YBR055C
909,85,YER112W
910,85,YML049C
911,85,YML046W
912,85,YOR319W
913,85,YLR438C-A
914,85,YNL286W
915,85,YJL203W
916,85,YER029C
917,85,YHR165C
918,85,YDR235W
919,85,YDL043C
920,85,YOR159C
921,85,YGL174W
922,85,YPR182W
923,85,YJR022W
924,85,YHR156C
925,85,YPR082C
926,85,YKL183W
927,85,YGR006W
928,85,YPL213W
929,85,YNL147W
930,85,YMR240C
931,85,YBR152W
932,86,YGR208W
933,86,YOR184W
934,87,YPL178W
935,87,YMR125W
936,87,YPR057W
937,88,YML060W
938,88,YMR201C
939,89,YMR061W
940,89,YBL051C
941,90,YNL251C
942,90,YPL190C
943,91,YOL148C
944,91,YOR213C
945,91,YJR082C
946,91,YDR448W
947,91,YBR081C
948,91,YGL066W
949,91,YCR082W
950,91,YMR127C
951,91,YPL254W
952,91,YOR244W
953,91,YLR055C
954,91,YBR111W-A
955,91,YDR181C
956,91,YHR090C
957,91,YMR223W
958,91,YDR392W
959,91,YCL010C
960,91,YOR023C
961,91,YPL047W
962,91,YDR176W
963,91,YGR252W
964,92,YGL246C
965,92,YOR048C
966,92,YDR370C
967,93,YJL168C
968,93,YJR119C
969,93,YDR440W
970,94,YGR274C
971,94,YMR227C
972,94,YDL070W
973,95,YDR228C
974,95,YOL123W
975,95,YNL222W
976,96,YER023W
977,97,YJR072C
978,98,YMR275C
979,98,YML111W
980,98,YPR030W
981,98,YKR021W
982,98,YGR055W
983,98,YOR322C
984,98,YLR392C
985,98,YMR171C
986,98,YGR068C
987,98,YPL176C
988,98,YFR022W
989,98,YJL084C
990,98,YER125W
991,98,YOR018W
992,98,YBL101C
993,98,YOR138C
994,98,YBR021W
995,99,YMR100W
996,99,YGL058W
997,99,YPL055C
998,100,YLR430W
999,101,YER151C
1000,101,YNR051C
1001,102,YJR017C
1002,103,YPL094C
1003,103,YDR086C
1004,103,YER087C-B
1005,103,YER019C-A
1006,103,YLR378C
1007,103,Q0160
1008,104,YDL185W
1009,105,YMR138W
1010,105,YOR349W
1011,105,YKL079W
1012,105,YFL037W
1013,105,YNL148C
1014,105,YPL241C
1015,105,YOR265W
1016,105,YML085C
1017,105,YML124C
1018,105,YER007W
1019,105,YER184C
1020,106,YOR262W
1021,106,YDR527W
1022,107,YDR297W
1023,107,YBR183W
1024,107,YHL003C
1025,107,YOR171C
1026,107,YKR053C
1027,107,YER019W
1028,107,YLR260W
1029,107,YDR294C
1030,107,YBR265W
1031,107,YKL008C
1032,107,YPL087W
1033,107,YMR298W
1034,107,YJL134W
1035,108,YDR541C
1036,108,YDL114W
1037,109,YDR062W
1038,109,YMR296C
1039,110,YBR287W
1040,110,YBR283C
1041,111,YDL020C
1042,111,YLR024C
1043,111,YGL017W
1044,112,YBR216C
1045,112,YML007W
1046,113,YBR173C
1047,113,YFR052W
1048,113,YDR394W
1049,113,YGL011C
1050,113,YGL048C
1051,113,YKL206C
1052,113,YER021W
1053,113,YPR108W
1054,113,YKL145W
1055,113,YGR232W
1056,113,YLR199C
1057,113,YIL075C
1058,113,YBR272C
1059,113,YFR004W
1060,113,YHR200W
1061,113,YML092C
1062,113,YHR027C
1063,113,YHL030W
1064,113,YIL007C
1065,113,YGR135W
1066,113,YOR259C
1067,113,YLR421C
1068,113,YOR261C
1069,113,YMR314W
1070,113,YOR362C
1071,113,YOR117W
1072,113,YDR363W-A
1073,113,YFL007W
1074,113,YGL004C
1075,113,YDL007W
1076,113,YGR253C
1077,113,YDL147W
1078,113,YFR050C
1079,113,YDL097C
1080,113,YPL144W
1081,113,YDR427W
1082,113,YER012W
1083,113,YLR021W
1084,114,YKL203C
1085,114,YNL006W
1086,114,YBR270C
1087,114,YOL078W
1088,114,YHR186C
1089,114,YER093C
1090,114,YBR028C
1091,114,YJL058C
1092,114,YPL180W
1093,114,YMR068W
1094,114,YJR066W
1095,115,YDR466W
1096,115,YBL105C
1097,116,YNL270C
1098,116,YCR027C
1099,117,YFR040W
1100,117,YDL047W
1101,117,YPR040W
1102,117,YJL098W
1103,118,YHR075C
1104,118,YDL188C
1105,118,YIL153W
1106,118,YDR075W
1107,118,YPL152W
1108,118,YAL016W
1109,118,YMR028W
1110,118,YDL134C
1111,118,YGR161C
1112,118,YNR032W
1113,118,YDR435C
1114,119,YKR026C
1115,119,YDR283C
1116,120,YGL073W
1117,121,YGL180W
1118,121,YLR423C
1119,121,YMR159C
1120,121,YLL042C
1121,121,YLR431C
1122,121,YPL166W
1123,121,YNL242W
1124,121,YNL223W
1125,121,YPL149W
1126,121,YDL149W
1127,121,YNR007C
1128,121,YPL100W
1129,121,YHR171W
1130,121,YPR185W
1131,121,YJL178C
1132,121,YDR022C
1133,122,YGR099W
1134,122,YPL235W
1135,122,YHR034C
1136,122,YKL033W
1137,122,YPR085C
1138,122,YCR060W
1139,122,YJR136C
1140,122,YHR040W
1141,122,YDR190C
1142,123,YBR077C
1143,123,YML121W
1144,123,YGL023C
1145,123,YGR163W
1146,123,YCR075W-A
1147,124,YGR249W
1148,124,YHR206W
1149,124,YJR147W
1150,125,YNL047C
1151,125,YIL105C
1152,126,YOR260W
1153,126,YPR041W
1154,126,YGR083C
1155,126,YDR211W
1156,126,YPL237W
1157,126,YJR007W
1158,127,YCL037C
1159,127,YOR204W
1160,127,YOL139C
1161,127,YGL064C
1162,127,YDR515W
1163,127,YKR059W
1164,127,YPL119C
1165,127,YJL138C
1166,127,YOR276W
1167,128,YMR103C
1168,128,YMR104C
1169,129,YOR005C
1170,129,YMR137C
1171,129,YLR265C
1172,129,YGL090W
1173,129,YCR014C
1174,129,YMR284W
1175,129,YMR106C
1176,130,YHR057C
1177,130,YNL135C
1178,130,YML078W
1179,130,YLR179C
1180,131,YOR157C
1181,131,YBL041W
1182,131,YBR295W
1183,131,YPR103W
1184,131,YJL001W
1185,131,YER094C
1186,131,YOL038W
1187,132,YFR010W
1188,133,YJL095W
1189,134,YJL008C
1190,135,YKL090W
1191,135,YER144C
1192,135,YLL039C
1193,136,YGR286C
1194,137,YOR176W
1195,138,YHR122W
1196,138,YIL003W
1197,138,YNL240C
1198,138,YPR048W
1199,138,YIL128W
1200,138,YDR267C
1201,138,YGL091C
1202,139,YOR295W
1203,139,YLR141W
1204,139,YBL025W
1205,139,YML043C
1206,139,YMR270C
1207,139,YJL025W
1208,139,YBL014C
1209,140,YEL009C
1210,140,YIL036W
1211,140,YDR034C
1212,141,YDR395W
1213,141,YLR347C
1214,141,YOR160W
1215,141,YMR308C
1216,141,YBR017C
1217,141,YDR335W
1218,141,YER110C
1219,141,YPL125W
1220,141,YJR132W
1221,141,YGL241W
1222,141,YGL016W
1223,142,YHR099W
1224,143,YOL012C
1225,144,YBR019C
1226,144,YBR018C
1227,144,YBR020W
1228,144,YML051W
1229,144,YLR081W
1230,144,YDR009W
1231,144,YPL248C
1232,145,YLR244C
1233,145,YBL091C
1234,145,YNR029C
1235,145,YHR112C
1236,146,YHR013C
1237,146,YMR069W
1238,146,YPR051W
1239,146,YOR253W
1240,146,YDL040C
1241,146,YOL076W
1242,146,YCR020C-A
1243,146,YEL053C
1244,147,YOR091W
1245,147,YAL036C
1246,147,YDR152W
1247,147,YGR173W
1248,148,YOR332W
1249,148,YEL027W
1250,148,YLR447C
1251,148,YGR020C
1252,148,YMR054W
1253,148,YBR127C
1254,148,YGR106C
1255,148,YEL051W
1256,148,YHR132C
1257,148,YHR026W
1258,148,YGR105W
1259,148,YOR161C
1260,148,YKL080W
1261,148,YCL005W-A
1262,148,YPL234C
1263,148,YPR036W
1264,148,YHR039C-A
1265,149,YNL315C
1266,149,YIL098C
1267,149,YJL180C
1268,150,YER154W
1269,150,YOL027C
1270,151,YFL036W
1271,151,YOR330C
1272,151,YMR228W
1273,151,YDL044C
1274,152,YLR393W
1275,152,YNR020C
1276,153,YLR295C
1277,153,YLR294C
1278,154,YPL069C
1279,154,YJL167W
1280,154,YML075C
1281,155,YDL193W
1282,155,YMR101C
1283,155,YIL049W
1284,155,YBR002C
1285,156,YDR204W
1286,156,YLR201C
1287,156,YML110C
1288,156,YLR290C
1289,156,YBR003W
1290,157,YPR122W
1291,157,YKL019W
1292,157,YDR410C
1293,157,YJR117W
1294,157,YDL090C
1295,157,YMR274C
1296,158,YGL012W
1297,158,YER044C
1298,158,YMR202W
1299,158,YGR060W
1300,158,YNL280C
1301,158,YPL170W
1302,158,YGR175C
1303,158,YLR056W
1304,158,YGL001C
1305,158,YPL117C
1306,158,YMR220W
1307,158,YLR450W
1308,158,YDR213W
1309,158,YHR190W
1310,158,YHR007C
1311,158,YML126C
1312,158,YMR208W
1313,158,YLR100W
1314,158,YNR043W
1315,158,YMR015C
1316,158,YHR072W
1317,158,YML008C
1318,159,YIL031W
1319,159,YDL064W
1320,159,YPR180W
1321,159,YDR409W
1322,159,YDR390C
1323,159,YOR156C
1324,160,YJR042W
1325,160,YKR082W
1326,160,YDL088C
1327,160,YML103C
1328,160,YAR002W
1329,160,YKR095W
1330,160,YJL041W
1331,160,YGR119C
1332,160,YDR002W
1333,160,YDR192C
1334,160,YGL097W
1335,160,YKL057C
1336,160,YML031W
1337,160,YJL061W
1338,160,YDL116W
1339,160,YMR153W
1340,160,YKL068W
1341,160,YER107C
1342,160,YJL039C
1343,160,YIL063C
1344,160,YBL079W
1345,160,YDL207W
1346,160,YGL172W
1347,160,YMR235C
1348,160,YOR098C
1349,160,YIL115C
1350,160,YGL092W
1351,160,YER105C
1352,160,YFR002W
1353,160,YMR047C
1354,160,YLR335W
1355,160,YIL149C
1356,161,YBR082C
1357,161,YDR059C
1358,161,YDR177W
1359,162,YBR088C
1360,163,YCR065W
1361,163,YIL131C
1362,163,YDR451C
1363,163,YMR043W
