,cluster,protein
490,1,YNR018W
491,1,YBR024W
492,1,YGR062C
493,1,YDR529C
494,1,YDL004W
495,1,YJR034W
496,1,YML030W
497,1,YPR118W
498,1,YPL113C
499,1,YDR031W
500,1,YDR408C
501,1,YGL117W
502,1,YMR203W
503,1,YJL046W
504,1,YDR185C
505,1,Q0120
506,1,YPR010C-A
507,1,YDR119W-A
508,1,YLR174W
509,1,YDL044C
510,1,YHR024C
511,1,YDR019C
512,1,YPL098C
513,1,YOR128C
514,1,YGL125W
515,1,YFL036W
516,1,YPL135W
517,1,YER175C
518,1,YMR023C
519,1,YLR295C
520,1,YIR029W
521,1,YOR302W
522,1,YBR221C
523,1,YEL063C
524,1,YEL020W-A
525,1,YER073W
526,1,YER043C
527,1,YMR292W
528,1,YAR015W
529,1,YDR272W
530,1,YHR001W-A
531,1,YAL054C
532,1,YNL277W
533,1,YOR303W
534,1,YJR016C
535,1,YCR005C
536,1,YNR058W
537,1,YEL027W
538,1,YNL131W
539,1,YOR040W
540,1,YER183C
541,1,YJL143W
542,1,YER024W
543,1,YDL085W
544,1,YKL148C
545,1,YLR218C
546,1,YLR368W
547,1,YLL061W
548,1,YOR196C
549,1,YER178W
550,1,YGR020C
551,1,YGL026C
552,2,YDR381W
553,2,YOL032W
554,2,YKR082W
555,2,YML047C
556,2,YML103C
557,2,YPL152W
558,2,YAR002W
559,2,YBR028C
560,2,YAL043C
561,2,YGL190C
562,2,YKL214C
563,2,YML109W
564,2,YOR160W
565,2,YEL030W
566,2,YDR195W
567,2,YGR156W
568,2,YDR414C
569,2,YKL057C
570,2,YDR128W
571,2,YIL016W
572,2,YDR159W
573,2,YPL169C
574,2,YDL047W
575,2,YKL088W
576,2,YBL051C
577,2,YEL062W
578,2,YJL094C
579,2,YCR075W-A
580,2,YMR061W
581,2,YMR161W
582,2,YGL044C
583,2,YDR196C
584,2,YIL115C
585,2,YDR200C
586,2,YPL190C
587,2,YLR018C
588,2,YDR301W
589,2,YBL046W
590,2,YLR273C
591,2,YNL139C
592,2,YMR308C
593,2,YLL024C
594,2,YOR271C
595,2,YFL016C
596,2,YCL028W
597,2,YMR273C
598,2,YJL073W
599,2,YMR052W
600,2,YNL189W
601,2,YOL138C
602,2,YNL047C
603,2,YDL188C
604,2,YJR141W
605,2,YGL100W
606,2,YDR228C
607,2,YMR255W
608,2,YGL168W
609,2,YGR142W
610,2,YPL125W
611,2,YDL134C
612,2,YNL317W
613,2,YKL186C
614,2,YJL129C
615,2,YLR443W
616,2,YDR320C
617,2,YOR027W
618,2,YOR112W
619,2,YLR238W
620,2,YLR433C
621,2,YGR277C
622,2,YBL075C
623,2,YHL023C
624,2,YJL059W
625,2,YML062C
626,2,YKR095W
627,2,YER103W
628,2,YHR063C
629,2,YHR132W-A
630,2,YBR101C
631,2,YOR385W
632,2,YGL097W
633,2,YMR186W
634,2,YPL148C
635,2,YHR205W
636,2,YOR250C
637,2,YDR075W
638,2,YML031W
639,2,YLR138W
640,2,YFL033C
641,2,YAL016W
642,2,YJL093C
643,2,YFR008W
644,2,YPL240C
645,2,YIR011C
646,2,YDR335W
647,2,YGL241W
648,2,YJR138W
649,2,YCR021C
650,2,YMR153W
651,2,YBR187W
652,2,YKR072C
653,2,YDR456W
654,2,YBR291C
655,2,YGL167C
656,2,YHR186C
657,2,YDR214W
658,2,YNL291C
659,2,YMR129W
660,2,YBL104C
661,2,YDR531W
662,2,YKR050W
663,2,YPR158W
664,2,YDR435C
665,2,YOR087W
666,2,YIL063C
667,2,YBL079W
668,2,YDR395W
669,2,YLR104W
670,2,YIL145C
671,2,YJR054W
672,2,YER105C
673,2,YMR028W
674,2,YGL122C
675,2,YMR047C
676,2,YDR028C
677,2,YFR003C
678,2,YFR014C
679,2,YIL105C
680,2,YIL149C
681,2,YGL016W
682,2,YNR032W
683,2,YOL031C
684,2,YJL034W
685,2,YLR347C
686,2,YLR208W
687,2,YDL088C
688,2,YOR220W
689,2,YNL004W
690,2,YOR014W
691,2,YNL321W
692,2,YGR119C
693,2,YBR109C
694,2,YDR002W
695,2,YKL159C
696,2,YCR075C
697,2,YDR436W
698,2,YNL217W
699,2,YDR295C
700,2,YOR054C
701,2,YJL144W
702,2,YOR298C-A
703,2,YNL006W
704,2,YLR090W
705,2,YLR369W
706,2,YBR017C
707,2,YLR216C
708,2,YOL123W
709,2,YCL011C
710,2,YNL064C
711,2,YOR007C
712,2,YER009W
713,2,YML057W
714,2,YBR050C
715,2,YER133W
716,2,YML121W
717,2,YKL059C
718,2,YNL201C
719,2,YNL077W
720,2,YPR040W
721,2,YKL193C
722,2,YIL083C
723,2,YOR185C
724,2,YJL039C
725,2,YGL006W
726,2,YDL207W
727,2,YBR077C
728,2,YLR115W
729,2,YPL106C
730,2,YGR123C
731,2,YGL172W
732,2,YKL176C
733,2,YPR179C
734,2,YJR147W
735,2,YFR002W
736,2,YDR510W
737,2,YLR335W
738,2,YMR068W
739,2,YGR268C
740,2,YGR249W
741,2,YGR161C
742,2,YMR103C
743,2,YJR093C
744,2,YOR178C
745,2,YBR169C
746,2,YJR042W
747,2,YKL190W
748,2,YMR034C
749,2,YHR167W
750,2,YKL073W
751,2,YDL128W
752,2,YPR107C
753,2,YJR032W
754,2,YCR008W
755,2,YLR277C
756,2,YJL041W
757,2,YNL251C
758,2,YBR040W
759,2,YDR192C
760,2,YLR430W
761,2,YNR051C
762,2,YDR138W
763,2,YML016C
764,2,YKL203C
765,2,YGL238W
766,2,YGL073W
767,2,YJL061W
768,2,YBR220C
769,2,YCR027C
770,2,YGL023C
771,2,YOR057W
772,2,YDL116W
773,2,YLR293C
774,2,YNL253W
775,2,YDR458C
776,2,YBR045C
777,2,YBR056W-A
778,2,YKL126W
779,2,YKL117W
780,2,YKR007W
781,2,YJR074W
782,2,YGR057C
783,2,YKR002W
784,2,YNL027W
785,2,YDR040C
786,2,YBR270C
787,2,YML078W
788,2,YGR217W
789,2,YAL005C
790,2,YJL058C
791,2,YKL018W
792,2,YNL281W
793,2,YGR163W
794,2,YER107C
795,2,YKL068W
796,2,YGL154C
797,2,YJR066W
798,2,YMR316W
799,2,YNL127W
800,2,YDR258C
801,2,YPL179W
802,2,YIR001C
803,2,YGR250C
804,2,YBR219C
805,2,YIL153W
806,2,YMR029C
807,2,YNL222W
808,2,YMR235C
809,2,YPL020C
810,2,YOR098C
811,2,YOL078W
812,2,YGR285C
813,2,YBR155W
814,2,YNL021W
815,2,YER093C
816,2,YGL092W
817,2,YDR168W
818,2,YNL135C
819,2,YNL157W
820,2,YPL180W
821,2,YOR179C
822,2,YMR104C
823,2,YJR132W
824,2,YMR311C
825,2,YOL016C
826,2,YNL270C
827,3,YKR095W-A
828,3,YML036W
829,3,YLL029W
830,3,YGR262C
831,3,YGL050W
832,3,YKR038C
833,3,YGL220W
834,3,YAL046C
835,3,YDL104C
836,3,YOL141W
837,3,YDR098C
838,3,YAL044W-A
839,3,YJL184W
840,3,YKR071C
841,3,YHR070W
842,3,YPL202C
843,3,YER174C
844,3,YGL169W
845,4,YOR151C
846,4,YKR062W
847,4,YML094W
848,4,YNL039W
849,4,YKL160W
850,4,YFL024C
851,4,YDR300C
852,4,YML041C
853,4,YLR399C
854,4,YPL235W
855,4,YNL151C
856,4,YDR308C
857,4,YGR056W
858,4,YNL076W
859,4,YJL011C
860,4,YDR145W
861,4,YPR085C
862,4,YKR025W
863,4,YJR082C
864,4,YMR096W
865,4,YOR174W
866,4,YGR002C
867,4,YFL049W
868,4,YOL067C
869,4,YPR187W
870,4,YGR099W
871,4,YOR295W
872,4,YFL023W
873,4,YML114C
874,4,YNL107W
875,4,YGR017W
876,4,YDR005C
877,4,YGL066W
878,4,YLR033W
879,4,YDR045C
880,4,YGR246C
881,4,YDR034C
882,4,YDL002C
883,4,YLR385C
884,4,YNL215W
885,4,YFL013C
886,4,YIL126W
887,4,YOR210W
888,4,YDR073W
889,4,YDR362C
890,4,YOR244W
891,4,YML011C
892,4,YLR321C
893,4,YHR056C
894,4,YFR016C
895,4,YAL001C
896,4,YBR289W
897,4,YEL029C
898,4,YER022W
899,4,YER171W
900,4,YGR005C
901,4,YIL036W
902,4,YPL046C
903,4,YPL007C
904,4,YBR049C
905,4,YOR023C
906,4,YMR112C
907,4,YJL140W
908,4,YDR289C
909,4,YCR020W-B
910,4,YER092W
911,4,YKL028W
912,4,YDR176W
913,4,YFR037C
914,4,YGL025C
915,4,YMR074C
916,4,YBL014C
917,4,YLR357W
918,4,YMR039C
919,4,YDR397C
920,4,YBR279W
921,4,YDR359C
922,4,YLR243W
923,4,YHR143W-A
924,4,YOR213C
925,4,YHR099W
926,4,YHR034C
927,4,YOR224C
928,4,YJL179W
929,4,YLR052W
930,4,YJR072C
931,4,YJR052W
932,4,YDR448W
933,4,YOR194C
934,4,YDR167W
935,4,YOR189W
936,4,YOR352W
937,4,YGL151W
938,4,YER139C
939,4,YFL060C
940,4,YBR081C
941,4,YER148W
942,4,YPR168W
943,4,YBR154C
944,4,YDR527W
945,4,YOR290C
946,4,YKL054C
947,4,YPL129W
948,4,YJR017C
949,4,YDR303C
950,4,YAL011W
951,4,YBL103C
952,4,YFL029C
953,4,YPL228W
954,4,YMR223W
955,4,YMR227C
956,4,YFL039C
957,4,YCL010C
958,4,YOL005C
959,4,YOR123C
960,4,YLR005W
961,4,YCR081W
962,4,YGL252C
963,4,YPL122C
964,4,YPL016W
965,4,YEL009C
966,4,YDR156W
967,4,YNR010W
968,4,YMR033W
969,4,YGR186W
970,4,YGR063C
971,4,YLR071C
972,4,YLR226W
973,4,YLR141W
974,4,YGL130W
975,4,YBR035C
976,4,YML098W
977,4,YBL006C
978,4,YER159C
979,4,YDR030C
980,4,YGR275W
981,4,YBR123C
982,4,YPL011C
983,4,YPR034W
984,4,YOR141C
985,4,YNR023W
986,4,YCR042C
987,4,YKL144C
988,4,YKL033W
989,4,YJL006C
990,4,YGL150C
991,4,YDL070W
992,4,YLR418C
993,4,YCR082W
994,4,YBL025W
995,4,YJR136C
996,4,YPR127W
997,4,YDR311W
998,4,YJL025W
999,4,YML127W
1000,4,YMR277W
1001,4,YKL017C
1002,4,YLR055C
1003,4,YNL230C
1004,4,YJR035W
1005,4,YGL244W
1006,4,YDR392W
1007,4,YHR040W
1008,4,YOR110W
1009,4,YML010W
1010,4,YHR041C
1011,4,YDR314C
1012,4,YKL058W
1013,4,YDR443C
1014,4,YPL082C
1015,4,YLR200W
1016,4,YPL047W
1017,4,YCR052W
1018,4,YFL059W
1019,4,YOL145C
1020,4,YLR455W
1021,4,YKL005C
1022,4,YBR253W
1023,4,YKL139W
1024,4,YPR025C
1025,4,YER161C
1026,4,YGR274C
1027,4,YPR186C
1028,4,YGR104C
1029,4,YGR252W
1030,4,YOL148C
1031,4,YPR133C
1032,4,YIL143C
1033,4,YKL112W
1034,4,YOL051W
1035,4,YML112W
1036,4,YOL135C
1037,4,YNL153C
1038,4,YEL018W
1039,4,YHR058C
1040,4,YDL115C
1041,4,YER164W
1042,4,YCR060W
1043,4,YBL093C
1044,4,YPR056W
1045,4,YOR262W
1046,4,YPL042C
1047,4,YNL059C
1048,4,YDR079C-A
1049,4,YEL044W
1050,4,YNL136W
1051,4,YNR027W
1052,4,YEL003W
1053,4,YBR236C
1054,4,YPR070W
1055,4,YGL043W
1056,4,YDL140C
1057,4,YJL081C
1058,4,YNL333W
1059,4,YBR193C
1060,4,YOL128C
1061,4,YPL254W
1062,4,YDR460W
1063,4,YGR116W
1064,4,YDL150W
1065,4,YBR111W-A
1066,4,YDR181C
1067,4,YGL070C
1068,4,YHR090C
1069,4,YNL236W
1070,4,YNR003C
1071,4,YGR078C
1072,4,YJL176C
1073,4,YMR091C
1074,4,YGL127C
1075,4,YDR334W
1076,4,YIL021W
1077,4,YBR198C
1078,4,YMR236W
1079,4,YNL025C
1080,4,YDR190C
1081,4,YNL334C
1082,4,YKL125W
1083,4,YDR485C
1084,4,YOR116C
1085,4,YGL112C
1086,4,YKR008W
1087,4,YDL005C
1088,4,YPR086W
1089,4,YML015C
1090,4,YDR404C
1091,4,YLR085C
1092,4,YDL108W
1093,4,YMR095C
1094,4,YHL025W
1095,4,YPR161C
1096,4,YBR231C
1097,4,YML043C
1098,4,YMR270C
1099,4,YGR047C
1100,4,YMR005W
1101,5,YNL248C
1102,5,YIL019W
1103,5,YDR175C
1104,5,YOR361C
1105,5,YOL022C
1106,5,YKR006C
1107,5,YMR014W
1108,5,YBR079C
1109,5,YDR429C
1110,5,YLR409C
1111,5,YIR012W
1112,5,YOR243C
1113,5,YHR059W
1114,5,YGR054W
1115,5,YMR309C
1116,5,YHR065C
1117,5,YDR450W
1118,5,YNL252C
1119,5,YLR316C
1120,5,YIL093C
1121,5,YHL015W
1122,5,YMR312W
1123,5,YDR183W
1124,5,YDL083C
1125,5,YBL004W
1126,5,YOL114C
1127,5,YIR015W
1128,5,YGL049C
1129,5,YDL063C
1130,5,YPR132W
1131,5,YLR448W
1132,5,YNR038W
1133,5,YDR283C
1134,5,YBR118W
1135,5,YLR344W
1136,5,YPL126W
1137,5,YDR041W
1138,5,YBR191W
1139,5,YCR057C
1140,5,YOR063W
1141,5,YAL035W
1142,5,YPL263C
1143,5,YCL031C
1144,5,YFR001W
1145,5,YLR401C
1146,5,YNL075W
1147,5,YGR118W
1148,5,YLL045C
1149,5,YDR417C
1150,5,YDL082W
1151,5,YLR069C
1152,5,YNL069C
1153,5,YLR441C
1154,5,YNL112W
1155,5,YNL122C
1156,5,YGR150C
1157,5,YOR330C
1158,5,YNL282W
1159,5,YGL063W
1160,5,YBL087C
1161,5,YGR214W
1162,5,YHR203C
1163,5,YGR169C
1164,5,YLR192C
1165,5,YDR337W
1166,5,YHR148W
1167,5,YNL113W
1168,5,YBL039C
1169,5,YDL081C
1170,5,YPR204W
1171,5,YOR234C
1172,5,YPL146C
1173,5,YPL266W
1174,5,YLR439W
1175,5,YDR462W
1176,5,YIL133C
1177,5,YDL191W
1178,5,YML024W
1179,5,YPL226W
1180,5,YIL069C
1181,5,YNL001W
1182,5,YLR367W
1183,5,YER074W
1184,5,YKR059W
1185,5,YPL079W
1186,5,YBL027W
1187,5,YCL037C
1188,5,YGL213C
1189,5,YKR060W
1190,5,YOL120C
1191,5,YOR281C
1192,5,YLR276C
1193,5,YPL220W
1194,5,YML009C
1195,5,YDR514C
1196,5,YGR148C
1197,5,YBR189W
1198,5,YAL003W
1199,5,YGR081C
1200,5,YLR333C
1201,5,YDR025W
1202,5,YOR061W
1203,5,YAL025C
1204,5,YPL198W
1205,5,YDR165W
1206,5,YHR088W
1207,5,YLR003C
1208,5,YDL153C
1209,5,YDR471W
1210,5,YBR247C
1211,5,YIL137C
1212,5,YHR089C
1213,5,YLR179C
1214,5,YAL020C
1215,5,YBR267W
1216,5,YGR162W
1217,5,YMR146C
1218,5,YLR249W
1219,5,YDL136W
1220,5,YOR001W
1221,5,YOR078W
1222,5,YJL125C
1223,5,YIL142W
1224,5,YLR287C-A
1225,5,YML063W
1226,5,YJL122W
1227,5,YHR196W
1228,5,YNL163C
1229,5,YPL118W
1230,5,YBL038W
1231,5,YLR165C
1232,5,YPL030W
1233,5,YKL021C
1234,5,YOR274W
1235,5,YDR174W
1236,5,YKR056W
1237,5,YGL243W
1238,5,YPR190C
1239,5,YER038C
1240,5,YBR122C
1241,5,YLR172C
1242,5,YMR131C
1243,5,YLR262C-A
1244,5,YHL001W
1245,5,YJL063C
1246,5,YJL109C
1247,5,YPL143W
1248,5,YDR280W
1249,5,YCL054W
1250,5,YML005W
1251,5,YLR145W
1252,5,YPL086C
1253,5,YDR382W
1254,5,YJR041C
1255,5,YER050C
1256,5,YGL031C
1257,5,YDL184C
1258,5,YEL054C
1259,5,YPL093W
1260,5,YDL175C
1261,5,YPL212C
1262,5,YJL177W
1263,5,YGL107C
1264,5,YEL034W
1265,5,YMR260C
1266,5,YFL001W
1267,5,YDR060W
1268,5,YOL124C
1269,5,YPR102C
1270,5,YLR002C
1271,5,YIL091C
1272,5,YDR365C
1273,5,YGL171W
1274,5,YLR222C
1275,5,YOL010W
1276,5,YOR145C
1277,5,YGR095C
1278,5,YNL306W
1279,5,YKL172W
1280,5,YDL112W
1281,5,YJR091C
1282,5,YPR016C
1283,5,YIL008W
1284,5,YLR129W
1285,5,YPR137W
1286,5,YOR272W
1287,5,YHR197W
1288,5,YER110C
1289,5,YGR218W
1290,5,YBR146W
1291,5,YOL093W
1292,5,YGR251W
1293,5,YLL008W
1294,5,YOR150W
1295,5,YIL104C
1296,5,YKL099C
1297,5,YOR046C
1298,5,YHR085W
1299,5,YKR026C
1300,5,YNL284C
1301,5,YHR111W
1302,5,YDL167C
1303,5,YNR046W
1304,5,YDR172W
1305,5,YNL124W
1306,5,YOL040C
1307,5,YMR093W
1308,5,YGL030W
1309,5,YBR268W
1310,5,YIL096C
1311,5,YER082C
1312,5,YKL056C
1313,5,YDR115W
1314,5,YLR397C
1315,5,YGR027C
1316,5,YMR121C
1317,5,YDL060W
1318,5,YJR103W
1319,5,YKL014C
1320,5,YPL048W
1321,5,YGL147C
1322,5,YFR032C-A
1323,5,YIL035C
1324,5,YDL213C
1325,5,YNL062C
1326,5,YHR187W
1327,5,YOR369C
1328,5,YCR016W
1329,5,YDR140W
1330,5,YHR141C
1331,5,YDR312W
1332,5,YGR201C
1333,5,YLR143W
1334,5,YER168C
1335,5,YPL090C
1336,5,YDL202W
1337,5,YDR237W
1338,5,YIL025C
1339,5,YBR167C
1340,5,YLR406C
1341,5,YNL308C
1342,5,YJL033W
1343,5,YML073C
1344,5,YNR022C
1345,5,YDL045W-A
1346,5,YOR182C
1347,5,YDR449C
1348,5,YNL110C
1349,5,YDR116C
1350,5,YGL014W
1351,5,YBR048W
1352,5,YGR158C
1353,5,YMR188C
1354,5,YPL183W-A
1355,5,YOR294W
1356,5,YPL043W
1357,5,YHR170W
1358,5,YHR066W
1359,5,YGL019W
1360,5,YNL182C
1361,5,YOR039W
1362,5,YDL051W
1363,5,YJL148W
